RVCYZ000166	iSDY_1059.SDY_1153	44.1	589	291	9	8	579	2	569	2.35e-159	468
RVCYZ000166	iSSON_1240.SSON_1275	44.1	589	291	9	8	579	2	569	2.35e-159	468
RVCYZ000166	STM_v1_0.STM1901	44.1	589	291	9	8	579	2	569	1.88e-158	466
RVCYZ000166	iSF_1195.SF1876	44.0	589	292	9	8	579	2	569	7.53e-158	464
RVCYZ000167	iCN900.CD630_20200	43.8	881	400	12	3	813	4	859	4.77e-231	671
RVCYZ000172	iAF987.Gmet_0043	41.8	67	38	1	509	575	201	266	3.90e-08	55.8
RVCYZ000173	iAF987.Gmet_2999	35.5	124	78	1	9	130	10	133	4.08e-19	84.7
RVCYZ000173	iAF987.Gmet_1919	35.3	119	77	0	8	126	4	122	3.07e-17	79.3
RVCYZ000173	iAF987.Gmet_0069	36.1	122	70	3	8	123	4	123	4.26e-17	78.6
RVCYZ000173	iAF987.Gmet_1706	37.6	117	69	2	9	123	3	117	1.65e-16	77.0
RVCYZ000188	iPC815.YPO1636	45.8	472	235	5	5	476	2	452	1.22e-131	388
RVCYZ000188	STM_v1_0.STM1232	46.0	472	234	5	5	476	2	452	9.83e-131	386
RVCYZ000188	iYL1228.KPN_01139	44.9	472	239	4	5	476	2	452	2.79e-130	385
RVCYZ000188	iSDY_1059.SDY_2021	45.8	472	235	5	5	476	2	452	2.79e-130	385
RVCYZ000188	iML1515.b1131	45.8	472	235	5	5	476	2	452	3.94e-130	384
RVCYZ000188	iSbBS512_1146.SbBS512_E1309	45.8	472	235	5	5	476	2	452	3.94e-130	384
RVCYZ000188	iSSON_1240.SSON_1149	45.8	472	235	5	5	476	2	452	3.94e-130	384
RVCYZ000188	iSF_1195.SF1150	45.8	472	235	5	5	476	2	452	5.58e-130	384
RVCYZ000188	iJN1463.PP_4016	45.8	469	234	4	5	473	2	450	9.52e-123	365
RVCYZ000188	iCN718.ABAYE_RS05650	45.1	466	231	7	11	473	6	449	1.50e-117	352
RVCYZ000193	iSDY_1059.SDY_2729	27.2	217	135	7	58	273	59	253	1.10e-13	69.3
RVCYZ000193	iSSON_1240.SSON_2615	27.2	217	135	7	58	273	59	253	1.10e-13	69.3
RVCYZ000193	iML1515.b2533	27.2	217	135	7	58	273	59	253	2.77e-13	68.2
RVCYZ000193	iSbBS512_1146.SbBS512_E2908	27.2	217	135	7	58	273	59	253	2.77e-13	68.2
RVCYZ000193	iSF_1195.SF2580	27.2	217	135	7	58	273	59	253	2.77e-13	68.2
RVCYZ000193	iPC815.YPO2899	27.1	203	122	6	82	279	78	259	3.78e-13	67.8
RVCYZ000193	STM_v1_0.STM2546	26.4	193	124	5	82	273	78	253	6.99e-13	67.0
RVCYZ000193	iYL1228.KPN_02865	25.4	193	126	5	82	273	78	253	1.49e-11	63.2
RVCYZ000193	iJN1463.PP_0838	26.9	208	124	8	82	280	81	269	2.11e-11	62.8
RVCYZ000195	iAT_PLT_636.4905	42.6	202	101	6	199	391	211	406	3.95e-34	136
RVCYZ000195	iMM1415.18195	42.6	202	101	6	199	391	211	406	3.95e-34	136
RVCYZ000196	iNF517.LLMG_RS09290	41.1	192	105	3	29	212	5	196	5.80e-41	139
RVCYZ000197	iNF517.LLMG_RS02950	62.5	208	76	1	26	233	5	210	1.05e-87	258
RVCYZ000198	iSbBS512_1146.SbBS512_E3672	37.2	309	177	5	2	307	5	299	2.03e-51	172
RVCYZ000198	iSDY_1059.SDY_3464	37.2	309	177	5	2	307	5	299	2.03e-51	172
RVCYZ000198	iSSON_1240.SSON_3428	37.2	309	177	5	2	307	5	299	2.03e-51	172
RVCYZ000198	iSF_1195.SF3319	36.9	309	178	5	2	307	5	299	2.85e-51	171
RVCYZ000198	STM_v1_0.STM3407	36.6	309	179	5	2	307	5	299	1.22e-49	167
RVCYZ000198	iYL1228.KPN_03688	37.5	309	176	6	2	307	5	299	3.39e-49	166
RVCYZ000198	iPC815.YPO0241	35.2	310	182	6	2	307	5	299	1.20e-45	157
RVCYZ000200	iJN1463.PP_5365	43.3	289	159	3	136	419	132	420	4.72e-79	250
RVCYZ000200	iAF987.Gmet_2187	37.2	403	236	10	22	420	39	428	7.05e-73	234
RVCYZ000200	iNF517.LLMG_RS10800	44.0	275	151	2	136	409	107	379	2.75e-72	232
RVCYZ000201	iYO844.BSU30550	57.7	397	161	3	5	401	6	395	2.00e-151	434
RVCYZ000201	iLJ478.TM1658	57.1	399	163	4	5	403	3	393	1.28e-148	426
RVCYZ000201	iHN637.CLJU_RS01260	56.7	397	162	4	5	401	3	389	1.58e-148	426
RVCYZ000201	iEK1008.Rv1392	58.1	403	160	5	5	403	6	403	6.81e-148	425
RVCYZ000201	iCN900.CD630_01300	56.0	398	163	5	6	401	5	392	4.84e-144	415
RVCYZ000201	iYS854.USA300HOU_RS09495	54.4	399	174	3	5	403	6	396	3.93e-143	412
RVCYZ000201	iAF987.Gmet_1290	56.0	391	155	4	6	396	7	380	4.87e-142	409
RVCYZ000201	iIT341.HP0197	54.2	395	161	4	6	400	6	380	5.62e-140	404
RVCYZ000201	iNF517.LLMG_RS10795	53.3	403	182	2	1	403	1	397	5.17e-139	402
RVCYZ000201	iSynCJ816.SGL_RS03470	53.6	418	176	8	1	405	1	413	3.92e-136	395
RVCYZ000203	iSbBS512_1146.SbBS512_E4149	60.3	609	235	5	4	608	5	610	1.86e-257	720
RVCYZ000203	iSSON_1240.SSON_3942	60.3	609	235	5	4	608	5	610	2.64e-257	719
RVCYZ000203	iSF_1195.SF3846	60.4	609	234	5	4	608	5	610	3.75e-257	719
RVCYZ000203	iML1515.b3771	60.1	609	236	5	4	608	5	610	5.31e-257	719
RVCYZ000203	iYL1228.KPN_04270	60.1	609	236	5	4	608	5	610	7.53e-257	718
RVCYZ000203	iSDY_1059.SDY_3977	60.1	609	236	5	4	608	5	610	3.05e-256	717
RVCYZ000203	STM_v1_0.STM3904	60.1	609	236	5	4	608	5	610	1.00e-254	713
RVCYZ000203	iPC815.YPO3897	59.3	609	241	5	4	608	5	610	2.90e-249	699
RVCYZ000203	iCN718.ABAYE_RS00680	58.7	608	246	4	2	607	3	607	3.21e-249	699
RVCYZ000203	iJN1463.PP_5128	58.4	616	249	4	2	615	3	613	3.01e-248	696
RVCYZ000204	iEK1008.Rv1389	48.4	184	90	2	16	198	21	200	1.97e-51	164
RVCYZ000205	iEK1008.Rv1385	36.5	266	156	5	17	281	4	257	1.33e-44	153
RVCYZ000206	iEK1008.Rv1384	61.2	1141	400	15	1	1124	1	1115	0.0	1269
RVCYZ000207	iEK1008.Rv1383	59.9	382	137	4	16	395	4	371	3.21e-150	430
RVCYZ000212	iSynCJ816.SGL_RS10925	64.4	404	132	5	1	398	1	398	1.24e-176	497
RVCYZ000213	iEK1008.Rv0684	68.8	706	211	2	4	709	5	701	0.0	971
RVCYZ000216	iYS854.USA300HOU_RS06690	44.6	341	189	0	1	341	1	341	1.46e-109	322
RVCYZ000218	iYL1228.KPN_02364	49.6	403	181	7	7	407	3	385	6.36e-123	361
RVCYZ000218	iAF987.Gmet_3193	48.3	408	192	6	7	413	1	390	1.17e-120	355
RVCYZ000218	STM_v1_0.STM1883	47.5	408	192	7	7	412	3	390	2.16e-118	350
RVCYZ000218	iJN1463.PP_1457	47.2	407	194	7	8	412	4	391	1.02e-116	345
RVCYZ000218	iSbBS512_1146.SbBS512_E2124	47.8	410	188	9	7	412	3	390	1.40e-116	345
RVCYZ000218	iSF_1195.SF1859	47.8	410	188	9	7	412	3	390	1.40e-116	345
RVCYZ000218	iML1515.b1849	47.8	410	188	9	7	412	3	390	2.81e-116	344
RVCYZ000218	iSSON_1240.SSON_1299	47.8	410	188	9	7	412	3	390	2.81e-116	344
RVCYZ000218	iSDY_1059.SDY_1135	47.6	410	189	9	7	412	3	390	5.64e-116	343
RVCYZ000218	iCN718.ABAYE_RS11070	47.1	420	193	8	5	415	2	401	7.13e-114	338
RVCYZ000218	iPC815.YPO1775	46.5	409	197	7	6	412	2	390	2.14e-113	337
RVCYZ000219	iNF517.LLMG_RS04950	56.1	239	100	2	1	239	1	234	1.89e-91	269
RVCYZ000219	iYO844.BSU06450	53.6	235	105	1	3	237	5	235	3.02e-84	251
RVCYZ000220	iHN637.CLJU_RS05660	53.7	1258	556	10	4	1243	5	1254	0.0	1300
RVCYZ000220	iCN900.CD630_02250	53.3	1265	562	11	1	1243	10	1267	0.0	1290
RVCYZ000232	iNF517.LLMG_RS04970	69.3	469	138	1	4	472	16	478	1.19e-235	655
RVCYZ000232	iYS854.USA300HOU_RS05330	63.8	467	167	2	8	473	7	472	1.66e-216	607
RVCYZ000233	iNF517.LLMG_RS05020	66.0	309	100	3	4	311	5	309	7.88e-144	409
RVCYZ000233	iYO844.BSU06500	58.0	333	139	1	1	333	1	332	2.28e-140	401
RVCYZ000233	iAF987.Gmet_1844	55.9	329	144	1	5	333	8	335	5.88e-129	372
RVCYZ000234	iNF517.LLMG_RS05075	54.3	420	184	4	1	419	1	413	1.04e-157	451
RVCYZ000234	iYO844.BSU06530	52.5	421	197	3	1	420	1	419	3.52e-148	427
RVCYZ000236	iYS854.USA300HOU_RS06925	19.2	365	257	9	499	851	492	830	6.57e-10	62.8
RVCYZ000238	iNF517.LLMG_RS05090	49.1	352	175	2	32	382	1	349	1.44e-122	357
RVCYZ000239	iYO844.BSU06420	64.0	161	58	0	5	165	2	162	3.63e-67	201
RVCYZ000239	iYS854.USA300HOU_RS05300	64.1	153	55	0	12	164	1	153	5.89e-62	187
RVCYZ000239	iNF517.LLMG_RS05085	62.0	158	60	0	7	164	3	160	6.03e-61	185
RVCYZ000240	iNF517.LLMG_RS03870	40.1	614	327	12	5	614	3	579	1.20e-146	436
RVCYZ000243	iEK1008.Rv3423c	38.3	407	213	9	32	437	36	405	4.94e-74	238
RVCYZ000245	iCN900.CD630_35980	49.0	145	71	1	13	157	4	145	8.54e-47	149
RVCYZ000246	iSynCJ816.SGL_RS11025	33.9	301	184	5	39	331	69	362	1.47e-41	148
RVCYZ000248	iIS312.TCDM_14202	24.5	147	96	3	1	147	5	136	1.46e-05	42.4
RVCYZ000254	iAF987.Gmet_1790	41.0	117	69	0	5	121	21	137	7.59e-24	89.7
RVCYZ000254	iPC815.YPO2167	39.7	116	70	0	6	121	1	116	2.80e-21	82.4
RVCYZ000263	iYS854.USA300HOU_RS07595	33.1	432	238	12	14	414	6	417	7.98e-62	212
RVCYZ000264	iEK1008.Rv1077	65.5	319	107	2	1	319	1	316	2.48e-139	402
RVCYZ000265	iEK1008.Rv1079	59.8	388	151	3	4	388	2	387	6.40e-160	454
RVCYZ000266	iML1515.b0829	44.5	227	123	3	33	259	343	566	1.21e-53	182
RVCYZ000266	iSbBS512_1146.SbBS512_E2519	44.5	227	123	3	33	259	343	566	1.21e-53	182
RVCYZ000266	iSSON_1240.SSON_0811	44.5	227	123	3	33	259	332	555	1.04e-53	182
RVCYZ000266	STM_v1_0.STM0848	42.1	240	136	3	20	259	330	566	2.35e-53	182
RVCYZ000266	iSDY_1059.SDY_0758	44.5	227	123	3	33	259	332	555	2.81e-53	181
RVCYZ000266	iSF_1195.SF0779	44.1	227	124	3	33	259	332	555	1.05e-52	180
RVCYZ000266	iYL1228.KPN_00862	42.7	227	127	3	33	259	340	563	1.63e-51	177
RVCYZ000266	iJN1463.PP_0878	39.5	238	141	3	22	259	22	256	2.44e-50	167
RVCYZ000267	iYS854.USA300HOU_RS01050	38.3	240	138	4	16	248	22	258	7.42e-48	166
RVCYZ000267	iML1515.b2180	41.5	236	134	2	15	246	22	257	2.76e-47	164
RVCYZ000267	iEK1008.Rv1281c	39.2	232	138	2	18	246	24	255	1.57e-45	160
RVCYZ000267	iYL1228.KPN_00862	38.4	245	136	4	16	248	31	272	2.35e-45	160
RVCYZ000267	iJN1463.PP_4150	40.1	237	138	2	16	248	24	260	8.18e-46	160
RVCYZ000267	iYL1228.KPN_02194	38.0	242	148	1	18	257	39	280	2.01e-46	157
RVCYZ000267	iSSON_1240.SSON_1640	36.2	254	154	3	4	249	7	260	1.62e-46	157
RVCYZ000267	iPC815.YPO4000	38.3	253	151	3	1	248	4	256	1.54e-46	157
RVCYZ000267	STM_v1_0.STM0848	37.8	246	142	3	14	248	26	271	3.28e-44	157
RVCYZ000267	iML1515.b1484	36.2	254	154	3	4	249	7	260	4.50e-46	156
RVCYZ000267	iYL1228.KPN_03896	38.1	231	140	2	21	248	26	256	8.69e-46	155
RVCYZ000267	iML1515.b3541	38.1	231	140	2	21	248	26	256	1.72e-45	155
RVCYZ000267	iJN1463.PP_0879	38.3	235	142	2	17	248	21	255	1.52e-45	155
RVCYZ000267	STM_v1_0.STM3627	36.8	253	155	3	1	248	4	256	1.72e-45	155
RVCYZ000267	iSbBS512_1146.SbBS512_E1415	37.3	233	144	1	18	248	39	271	2.18e-45	155
RVCYZ000267	iSDY_1059.SDY_1304	37.3	233	144	1	18	248	39	271	2.18e-45	155
RVCYZ000267	iSF_1195.SF1247	37.3	233	144	1	18	248	39	271	2.18e-45	155
RVCYZ000267	iSF_1195.SF3576	38.1	231	140	2	21	248	26	256	1.72e-45	155
RVCYZ000267	iSSON_1240.SSON_1934	37.3	233	144	1	18	248	39	271	2.18e-45	155
RVCYZ000267	iML1515.b1246	37.3	233	144	1	18	248	39	271	4.31e-45	154
RVCYZ000267	iSSON_1240.SSON_3849	38.1	231	140	2	21	248	26	256	4.78e-45	154
RVCYZ000267	iYL1228.KPN_02193	39.2	232	136	3	18	248	40	267	7.93e-45	153
RVCYZ000267	STM_v1_0.STM1743	37.3	233	144	1	18	248	37	269	8.12e-45	153
RVCYZ000267	iSbBS512_1146.SbBS512_E1747	35.8	254	155	3	4	249	7	260	1.36e-44	152
RVCYZ000267	iML1515.b0829	37.5	240	141	2	18	248	32	271	2.20e-42	152
RVCYZ000267	STM_v1_0.STM1742	39.7	232	135	3	18	248	40	267	2.20e-44	152
RVCYZ000267	iML1515.b1247	39.2	232	136	3	18	248	40	267	4.35e-44	151
RVCYZ000267	iSDY_1059.SDY_1305	39.2	232	136	3	18	248	40	267	4.35e-44	151
RVCYZ000267	iSDY_1059.SDY_4564	38.1	231	140	2	21	248	26	256	3.69e-44	151
RVCYZ000267	iSF_1195.SF1248	39.2	232	136	3	18	248	40	267	4.35e-44	151
RVCYZ000267	iSSON_1240.SSON_1933	39.2	232	136	3	18	248	40	267	6.11e-44	151
RVCYZ000267	iSDY_1059.SDY_0758	37.1	240	142	2	18	248	21	260	7.24e-42	150
RVCYZ000267	iSbBS512_1146.SbBS512_E2519	37.1	240	142	2	18	248	32	271	1.10e-41	150
RVCYZ000267	iSSON_1240.SSON_0811	37.1	240	142	2	18	248	21	260	1.00e-41	150
RVCYZ000267	iSbBS512_1146.SbBS512_E1416	38.8	232	137	3	18	248	40	267	1.70e-43	150
RVCYZ000267	iYS854.USA300HOU_RS13360	33.2	241	159	1	17	255	20	260	3.60e-44	150
RVCYZ000267	iLJ478.TM1750	36.4	236	143	3	14	246	26	257	2.07e-43	149
RVCYZ000267	iYS854.USA300HOU_RS04900	36.3	240	149	2	7	242	14	253	5.97e-43	149
RVCYZ000268	iSF_1195.SF3496	30.5	266	179	2	22	284	7	269	1.12e-31	118
RVCYZ000268	iSbBS512_1146.SbBS512_E3843	30.0	263	184	0	22	284	7	269	2.18e-31	117
RVCYZ000268	iSDY_1059.SDY_3633	29.9	268	185	1	17	284	5	269	2.18e-31	117
RVCYZ000268	iML1515.b3478	30.0	263	184	0	22	284	7	269	3.05e-31	117
RVCYZ000268	iSSON_1240.SSON_3716	30.0	263	184	0	22	284	7	269	3.05e-31	117
RVCYZ000268	iYL1228.KPN_03852	29.1	258	183	0	27	284	12	269	1.26e-27	107
RVCYZ000269	iYL1228.KPN_03898	33.2	334	203	4	1	314	2	335	4.29e-49	166
RVCYZ000269	STM_v1_0.STM0850	34.1	314	195	3	1	314	2	303	3.67e-49	166
RVCYZ000269	iML1515.b0831	33.8	314	196	3	1	314	2	303	7.27e-49	165
RVCYZ000269	iSDY_1059.SDY_0756	33.8	314	196	3	1	314	2	303	7.27e-49	165
RVCYZ000269	iSSON_1240.SSON_0813	33.8	314	196	3	1	314	2	303	7.27e-49	165
RVCYZ000269	iSF_1195.SF0781	32.8	314	195	3	3	314	4	303	4.00e-48	163
RVCYZ000269	iYL1228.KPN_00864	34.1	314	195	3	1	314	2	303	1.11e-47	162
RVCYZ000269	iSbBS512_1146.SbBS512_E2517	33.4	314	197	3	1	314	2	303	1.11e-47	162
RVCYZ000269	STM_v1_0.STM3629	32.0	334	207	4	1	314	2	335	5.00e-47	161
RVCYZ000269	iML1515.b3543	32.3	334	206	4	1	314	2	335	9.85e-47	160
RVCYZ000269	iSDY_1059.SDY_4566	32.3	334	206	4	1	314	2	335	9.85e-47	160
RVCYZ000269	iSSON_1240.SSON_3847	32.3	334	206	4	1	314	2	335	9.85e-47	160
RVCYZ000269	iSF_1195.SF3578	32.0	334	207	4	1	314	2	335	3.83e-46	159
RVCYZ000270	iAF692.Mbar_A0473	27.5	393	229	14	114	483	72	431	1.52e-29	122
RVCYZ000270	iYL1228.KPN_00863	27.1	365	231	9	112	467	46	384	3.23e-28	118
RVCYZ000270	iSbBS512_1146.SbBS512_E2518	26.6	364	234	8	112	467	46	384	1.40e-27	116
RVCYZ000270	iSDY_1059.SDY_0757	26.6	364	234	8	112	467	46	384	1.40e-27	116
RVCYZ000270	iSF_1195.SF0780	26.1	364	236	7	112	467	46	384	2.53e-27	115
RVCYZ000270	iML1515.b0830	26.1	364	236	7	112	467	46	384	3.39e-27	115
RVCYZ000270	iSSON_1240.SSON_0812	26.1	364	236	7	112	467	46	384	3.39e-27	115
RVCYZ000270	STM_v1_0.STM0849	25.5	364	238	8	112	467	46	384	1.98e-26	112
RVCYZ000271	iCN900.CD630_35550	40.6	254	148	2	1	251	1	254	3.91e-63	197
RVCYZ000271	iHN637.CLJU_RS20455	38.0	258	152	3	1	251	1	257	1.25e-59	189
RVCYZ000273	iEK1008.Rv3300c	45.8	240	103	3	5	243	72	285	1.91e-57	184
RVCYZ000273	iCN718.ABAYE_RS07615	39.3	247	121	5	5	247	79	300	7.72e-53	172
RVCYZ000274	iEK1008.Rv3436c	54.8	639	265	11	1	630	1	624	2.72e-227	644
RVCYZ000277	iYO844.BSU03590	57.5	247	97	2	39	284	5	244	8.24e-92	271
RVCYZ000277	iNF517.LLMG_RS09915	56.4	250	97	2	36	284	6	244	4.27e-91	270
RVCYZ000277	iYO844.BSU27430	55.9	247	97	2	39	284	5	240	9.25e-90	266
RVCYZ000277	iML1515.b0809	57.0	249	95	3	36	283	2	239	9.96e-89	263
RVCYZ000277	iSbBS512_1146.SbBS512_E2539	57.0	249	95	3	36	283	2	239	9.96e-89	263
RVCYZ000277	iSDY_1059.SDY_0787	57.0	249	95	3	36	283	2	239	9.96e-89	263
RVCYZ000277	iSSON_1240.SSON_0789	57.0	249	95	3	36	283	2	239	1.41e-88	263
RVCYZ000277	iCN900.CD630_07520	55.9	247	97	2	39	284	5	240	4.02e-88	262
RVCYZ000277	STM_v1_0.STM0828	56.6	249	96	3	36	283	2	239	4.02e-88	262
RVCYZ000277	iSF_1195.SF0760	56.6	249	96	3	36	283	2	239	1.15e-87	261
RVCYZ000277	iCN718.ABAYE_RS06340	55.2	248	109	2	39	284	10	257	1.68e-86	258
RVCYZ000277	iNF517.LLMG_RS09720	54.0	250	103	3	36	284	7	245	1.66e-86	258
RVCYZ000277	iJN1463.PP_4483	53.2	250	116	1	36	284	4	253	2.09e-86	258
RVCYZ000277	iJN1463.PP_4425	54.8	250	111	2	36	283	2	251	6.15e-86	257
RVCYZ000277	iPC815.YPO2514	55.7	246	97	4	39	283	5	239	2.15e-85	255
RVCYZ000277	iSynCJ816.SGL_RS08035	51.8	251	112	2	34	283	7	249	4.52e-85	254
RVCYZ000277	iJN1463.PP_0283	52.2	253	120	1	29	280	1	253	7.54e-85	254
RVCYZ000277	iYL1228.KPN_00838	55.0	249	100	3	36	283	2	239	6.12e-85	254
RVCYZ000277	iYL1228.KPN_02696	54.1	246	111	2	41	284	11	256	1.51e-84	253
RVCYZ000277	iSDY_1059.SDY_2505	53.3	246	113	2	41	284	11	256	4.31e-84	252
RVCYZ000277	iSbBS512_1146.SbBS512_E2684	52.8	246	114	2	41	284	11	256	1.74e-83	251
RVCYZ000277	iSF_1195.SF2382	52.8	246	114	2	41	284	11	256	1.74e-83	251
RVCYZ000277	iSSON_1240.SSON_2364	52.8	246	114	2	41	284	11	256	1.74e-83	251
RVCYZ000277	iML1515.b2306	52.8	246	114	2	41	284	11	256	3.49e-83	250
RVCYZ000277	iYS854.USA300HOU_RS09925	51.4	253	111	2	33	284	1	242	4.29e-83	249
RVCYZ000277	iPC815.YPO2777	52.2	247	116	2	40	284	18	264	3.65e-82	248
RVCYZ000277	iCN900.CD630_21720	52.2	249	110	3	36	283	2	242	3.08e-82	247
RVCYZ000277	iJN1463.PP_0225	53.6	250	110	2	36	284	2	246	4.81e-82	247
RVCYZ000277	STM_v1_0.STM2351	52.0	246	116	2	41	284	12	257	1.17e-81	246
RVCYZ000278	iJN1463.PP_4484	33.9	236	139	5	52	285	3	223	6.97e-28	108
RVCYZ000278	iYS854.USA300HOU_RS13045	32.3	229	140	6	66	291	23	239	1.61e-26	104
RVCYZ000278	iJN1463.PP_0280	34.3	233	136	5	53	283	2	219	1.30e-25	102
RVCYZ000278	iML1515.b1918	33.8	222	127	3	66	287	15	216	2.98e-25	100
RVCYZ000278	iJN1463.PP_0226	33.6	217	124	3	66	282	16	212	5.76e-25	100
RVCYZ000278	iCN900.CD630_07510	31.3	224	137	5	62	283	11	219	1.19e-24	99.4
RVCYZ000278	iSynCJ816.SGL_RS07090	33.9	239	134	6	49	284	297	514	1.38e-22	97.8
RVCYZ000278	iYS854.USA300HOU_RS09930	30.3	218	129	4	67	282	282	478	1.58e-22	97.4
RVCYZ000279	STM_v1_0.STM1954	33.1	236	146	6	61	293	33	259	2.02e-27	107
RVCYZ000279	iML1515.b1920	32.2	236	148	6	61	293	33	259	1.47e-26	105
RVCYZ000279	iYL1228.KPN_00840	32.9	234	138	6	66	293	22	242	1.02e-25	102
RVCYZ000279	iYL1228.KPN_02699	30.9	246	148	8	57	293	20	252	1.31e-25	102
RVCYZ000279	STM_v1_0.STM0830	32.5	234	139	6	66	293	22	242	1.98e-25	101
RVCYZ000279	iML1515.b0811	32.1	234	140	6	66	293	22	242	2.75e-25	101
RVCYZ000279	iSF_1195.SF0762	32.1	234	140	6	66	293	22	242	2.75e-25	101
RVCYZ000279	iSSON_1240.SSON_0791	32.1	234	140	6	66	293	22	242	2.75e-25	101
RVCYZ000279	iSbBS512_1146.SbBS512_E2537	32.1	234	140	6	66	293	22	242	7.39e-25	100
RVCYZ000279	iSDY_1059.SDY_0785	31.7	230	138	6	70	293	26	242	2.75e-24	98.6
RVCYZ000279	iPC815.YPO2512	33.2	238	138	8	66	296	22	245	2.70e-24	98.6
RVCYZ000280	iYL1228.KPN_00840	33.6	226	137	6	71	293	27	242	2.64e-23	95.9
RVCYZ000280	iML1515.b0811	32.8	229	141	6	68	293	24	242	5.07e-23	95.1
RVCYZ000280	iSF_1195.SF0762	32.8	229	141	6	68	293	24	242	5.07e-23	95.1
RVCYZ000280	iSSON_1240.SSON_0791	32.8	229	141	6	68	293	24	242	5.07e-23	95.1
RVCYZ000280	iML1515.b1920	31.0	232	148	6	65	293	37	259	1.89e-22	94.0
RVCYZ000280	iSbBS512_1146.SbBS512_E2537	32.8	229	141	6	68	293	24	242	1.35e-22	94.0
RVCYZ000280	STM_v1_0.STM1954	30.2	232	150	5	65	293	37	259	2.62e-22	93.6
RVCYZ000280	STM_v1_0.STM0830	32.3	229	142	6	68	293	24	242	1.88e-22	93.6
RVCYZ000280	iSDY_1059.SDY_0785	32.3	229	142	6	68	293	24	242	3.60e-22	92.8
RVCYZ000282	iYS854.USA300HOU_RS14370	46.9	98	51	1	368	464	508	605	1.48e-17	85.1
RVCYZ000284	iPC815.YPO1073	40.4	223	130	2	3	222	1	223	3.82e-48	167
RVCYZ000284	iYO844.BSU32750	40.1	222	130	2	3	221	1	222	2.71e-47	165
RVCYZ000284	iJN1463.PP_0220	42.5	212	121	1	9	219	38	249	2.79e-46	163
RVCYZ000284	iCN900.CD630_14890	39.9	218	128	2	3	219	1	216	9.13e-46	160
RVCYZ000284	iIT341.HP1576	38.4	237	141	3	3	238	2	234	1.10e-44	158
RVCYZ000284	iYS854.USA300HOU_RS02325	38.2	220	133	2	3	219	1	220	1.53e-44	158
RVCYZ000284	STM_v1_0.STM0247	37.7	223	136	2	3	222	1	223	4.36e-44	157
RVCYZ000284	iYL1228.KPN_00213	37.2	223	137	2	3	222	1	223	3.20e-43	154
RVCYZ000284	iSbBS512_1146.SbBS512_E0193	37.2	223	137	2	3	222	1	223	1.21e-42	153
RVCYZ000284	iSDY_1059.SDY_0218	37.2	223	137	2	3	222	1	223	1.21e-42	153
RVCYZ000284	iSSON_1240.SSON_0213	37.2	223	137	2	3	222	1	223	1.21e-42	153
RVCYZ000284	iML1515.b0199	36.8	223	138	2	3	222	1	223	1.68e-42	152
RVCYZ000287	iEK1008.Rv1201c	52.7	336	131	4	1	327	1	317	1.40e-105	311
RVCYZ000289	iEK1008.Rv0896	50.5	430	204	3	4	430	8	431	2.08e-144	418
RVCYZ000290	iSynCJ816.SGL_RS16015	36.0	253	157	5	4	255	24	272	4.34e-47	157
RVCYZ000290	iSynCJ816.SGL_RS14865	37.8	259	149	6	2	258	5	253	1.93e-46	155
RVCYZ000294	iJN1463.PP_1205	40.2	600	324	9	5	600	1	569	2.30e-129	391
RVCYZ000294	iCN718.ABAYE_RS03855	40.3	588	320	10	5	588	1	561	1.29e-128	389
RVCYZ000294	iYL1228.KPN_00208	39.3	598	327	8	5	597	1	567	2.94e-127	385
RVCYZ000294	iSbBS512_1146.SbBS512_E0188	38.9	601	331	8	5	600	1	570	8.27e-127	384
RVCYZ000294	iSDY_1059.SDY_0213	38.9	601	331	8	5	600	1	570	8.27e-127	384
RVCYZ000294	iSF_1195.SF0185	38.9	601	331	8	5	600	1	570	8.27e-127	384
RVCYZ000294	iSSON_1240.SSON_0208	38.9	601	331	8	5	600	1	570	8.27e-127	384
RVCYZ000294	STM_v1_0.STM0242	39.0	597	330	7	5	597	1	567	3.28e-126	383
RVCYZ000294	iPC815.YPO1068	37.9	602	336	9	5	600	1	570	5.72e-124	377
RVCYZ000294	iLJ478.TM0514	38.5	577	318	7	5	579	1	542	1.47e-122	374
RVCYZ000294	iNF517.LLMG_RS12095	35.2	645	331	11	5	596	1	611	1.99e-120	369
RVCYZ000294	iYS854.USA300HOU_RS06365	36.5	597	342	9	5	599	1	562	1.89e-120	368
RVCYZ000294	iCN900.CD630_00490	37.8	596	330	11	5	596	1	559	1.45e-117	360
RVCYZ000294	iAF987.Gmet_1354	37.6	580	324	9	5	581	1	545	2.43e-115	355
RVCYZ000297	iML1515.b0844	31.4	271	174	5	15	282	3	264	1.49e-30	115
RVCYZ000297	iML1515.b0822	30.1	272	172	6	15	280	3	262	2.25e-28	109
RVCYZ000297	iSF_1195.SF0772	30.1	272	172	6	15	280	3	262	2.25e-28	109
RVCYZ000297	iSSON_1240.SSON_0804	29.8	272	173	6	15	280	3	262	3.23e-27	106
RVCYZ000297	iSbBS512_1146.SbBS512_E2526	29.8	272	173	6	15	280	3	262	4.50e-27	105
RVCYZ000299	iEK1008.Rv3411c	62.8	494	178	4	19	511	41	529	2.39e-213	600
RVCYZ000300	iEK1008.Rv1302	41.9	372	196	7	1	359	30	394	3.31e-77	243
RVCYZ000302	iSynCJ816.SGL_RS09640	38.1	236	126	10	76	302	71	295	1.71e-28	110
