-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_3_HGF2_counts	tpm
RCHGF000714	984	743.947	0	0
RCHGF000715	891	651.012	1	20.1729
RCHGF000716	324	107.978	0	0
RCHGF000717	819	579.012	0	0
RCHGF000718	819	579.012	0	0
RCHGF000719	531	293.228	0	0
RCHGF000720	1152	911.947	0	0
RCHGF000721	558	319.811	0	0
RCHGF000722	624	384.842	0	0
RCHGF000723	762	522.114	1	25.1531
RCHGF000724	882	642.012	0	0
RCHGF000725	1356	1115.95	1	11.7683
RCHGF000726	405	175.254	0	0
RCHGF000727	540	301.995	2	86.9739
RCHGF000728	1338	1097.95	22	263.147
RCHGF000729	1065	824.947	10	159.196
RCHGF000730	624	384.842	0	0
RCHGF000731	660	420.338	1	31.2435
RCHGF000732	1005	764.947	0	0
RCHGF000733	192	33.9349	0	0
RCHGF000734	684	444.254	0	0
RCHGF000735	423	191.626	0	0
RCHGF000736	2136	1895.95	21	145.462
RCHGF000737	930	689.947	3	57.1036
RCHGF000738	936	695.947	16	301.927
RCHGF000739	642	402.418	0	0
RCHGF000740	507	269.802	2	97.3516
RCHGF000741	939	698.947	0	0
RCHGF000742	225	48.415	0	0
RCHGF000743	846	606.012	0	0
RCHGF000744	393	164.509	0	0
RCHGF000745	684	444.254	0	0
RCHGF000746	378	151.687	0	0
RCHGF000747	1068	827.947	0	0
RCHGF000748	150	19.7917	0	0
RCHGF000749	654	414.378	2	63.3856
RCHGF000750	849	609.012	0	0
RCHGF000751	369	144.043	0	0
RCHGF000752	123	12.4966	0	0
RCHGF000753	918	677.947	1	19.3714
RCHGF000754	117	11.1231	0	0
RCHGF000755	1131	890.947	1	14.7403
RCHGF000756	693	453.254	0	0
RCHGF000757	132	15.0021	0	0
RCHGF000758	432	199.33	4	263.539
RCHGF000759	510	272.615	0	0
RCHGF000760	489	252.622	0	0
RCHGF000762	996	755.947	5	86.8633
RCHGF000763	411	180.53	0	0
RCHGF000764	1065	824.947	3	47.7587
RCHGF000765	1944	1703.95	2	15.4146
RCHGF000766	936	695.947	0	0
RCHGF000767	552	313.874	0	0
RCHGF000769	345	124.605	0	0
RCHGF000770	1254	1013.95	0	0
RCHGF000771	594	355.207	4	147.889
RCHGF000772	528	290.285	1	45.2411
RCHGF000773	1098	857.947	8	122.458
RCHGF000774	2265	2024.95	2	12.971
RCHGF000775	1611	1370.95	6	57.4762
RCHGF000776	318	103.606	3	380.271
RCHGF000777	411	180.53	1	72.7459
RCHGF000778	642	402.418	0	0
RCHGF000779	1218	977.947	1	13.429
RCHGF000780	537	298.995	0	0
RCHGF000781	129	14.2843	0	0
RCHGF000782	129	14.2843	0	0
RCHGF000783	687	447.254	0	0
RCHGF000784	1080	839.947	1	15.6353
RCHGF000785	402	172.574	15	1141.5
RCHGF000786	861	621.012	21	444.097
RCHGF000787	1857	1616.95	0	0
RCHGF000788	1722	1481.95	0	0
RCHGF000789	426	194.12	0	0
RCHGF000790	138	16.8631	0	0
RCHGF000791	2001	1760.95	7	52.2047
RCHGF000792	129	14.2843	0	0
RCHGF000793	297	89.1567	0	0
RCHGF000794	654	414.378	4	126.771
RCHGF000795	459	224.23	2	117.137
RCHGF000796	609	370.066	4	141.951
RCHGF000797	183	30.3421	0	0
RCHGF000798	339	119.883	0	0
RCHGF000799	219	45.7174	0	0
RCHGF000800	3315	3074.95	4	17.0836
RCHGF000801	666	426.296	0	0
RCHGF000802	1422	1181.95	0	0
RCHGF000803	3246	3005.95	5	21.8447
RCHGF000804	702	462.165	2	56.8318
RCHGF000805	330	112.716	0	0
RCHGF000806	678	438.254	1	29.9662
RCHGF000807	774	534.012	6	147.557
RCHGF000808	159	22.7751	0	0
RCHGF000809	2202	1961.95	14	93.7127
RCHGF000810	1965	1724.95	25	190.336
RCHGF000811	363	139.038	1	94.4551
RCHGF000812	111	9.52419	0	0
RCHGF000813	132	15.0021	0	0
RCHGF000814	1491	1250.95	0	0
RCHGF000815	129	14.2843	0	0
RCHGF000816	1731	1490.95	7	61.6586
RCHGF000817	450	215.866	0	0
RCHGF000818	159	22.7751	1	576.629
RCHGF000819	1677	1436.95	15	137.091
RCHGF000820	141	17.757	0	0
RCHGF000821	165	24.4988	0	0
RCHGF000822	801	561.012	10	234.092
RCHGF000823	843	603.012	9	196.008
RCHGF000824	855	615.012	1	21.3538
RCHGF000825	2424	2183.95	4	24.0534
RCHGF000826	627	387.842	0	0
RCHGF000827	885	645.012	0	0
RCHGF000828	609	370.066	0	0
RCHGF000829	861	621.012	0	0
RCHGF000830	1248	1007.95	0	0
RCHGF000831	840	600.012	1	21.8876
RCHGF000832	759	519.114	0	0
RCHGF000833	471	235.707	0	0
RCHGF000834	468	232.776	1	56.4181
RCHGF000835	435	202.269	0	0
RCHGF000836	306	95.0911	0	0
RCHGF000837	1167	926.947	1	14.1678
RCHGF000838	117	11.1231	0	0
RCHGF000839	117	11.1231	0	0
RCHGF000840	1998	1757.95	3	22.4116
RCHGF000841	624	384.842	2	68.2504
RCHGF000842	690	450.254	34	991.698
RCHGF000843	714	474.165	34	941.689
RCHGF000844	510	272.615	0	0
RCHGF000845	561	322.811	6	244.096
RCHGF000846	903	662.947	2	39.6195
RCHGF000847	663	423.338	0	0
RCHGF000848	771	531.012	0	0
RCHGF000849	1371	1130.95	3	34.8367
RCHGF000850	588	349.242	0	0
RCHGF000851	669	429.296	2	61.183
RCHGF000852	639	399.418	1	32.8798
RCHGF000853	816	576.012	0	0
RCHGF000855	1593	1352.95	8	77.6546
RCHGF000856	222	47.1577	0	0
RCHGF000857	303	93.2574	0	0
RCHGF000858	153	20.7858	0	0
RCHGF000860	1446	1205.95	1	10.89
RCHGF000861	576	337.779	0	0
RCHGF000862	1017	776.947	0	0
RCHGF000863	765	525.114	0	0
RCHGF000864	603	364.066	1	36.0726
RCHGF000865	1182	941.947	0	0
RCHGF000866	792	552.012	0	0
RCHGF000867	1455	1214.95	2	21.6187
RCHGF000868	591	352.242	4	149.134
RCHGF000869	666	426.296	0	0
RCHGF000870	411	180.53	1	72.7459
RCHGF000871	423	191.626	1	68.5337
RCHGF000872	696	456.209	0	0
RCHGF000873	282	79.2612	0	0
RCHGF000874	213	42.8941	0	0
RCHGF000875	399	170.081	0	0
RCHGF000876	888	648.012	0	0
RCHGF000877	384	156.745	0	0
RCHGF000878	348	126.898	0	0
RCHGF000879	915	674.947	1	19.4575
RCHGF000880	666	426.296	0	0
RCHGF000881	801	561.012	0	0
RCHGF000882	225	48.415	0	0
RCHGF000883	153	20.7858	0	0
RCHGF000884	942	701.947	4	74.8365
RCHGF000885	1128	887.947	0	0
RCHGF000886	135	15.7487	0	0
RCHGF000887	1449	1208.95	0	0
RCHGF000888	600	361.066	11	400.095
RCHGF000889	1215	974.947	6	80.8217
RCHGF000890	324	107.978	0	0
RCHGF000891	1920	1679.95	2	15.6348
RCHGF000892	306	95.0911	0	0
RCHGF000893	726	486.165	0	0
RCHGF000894	177	28.3037	0	0
RCHGF000895	285	81.1339	0	0
RCHGF000896	327	110.412	0	0
RCHGF000897	1428	1187.95	0	0
RCHGF000898	1494	1253.95	2	20.9464
RCHGF000899	240	55.9683	17	3989.01
RCHGF000900	366	141.477	0	0
RCHGF000901	903	662.947	1	19.8097
RCHGF000902	465	229.891	0	0
RCHGF000903	513	275.534	0	0
RCHGF000904	990	749.947	0	0
RCHGF000905	912	671.947	0	0
RCHGF000906	798	558.012	0	0
RCHGF000907	564	325.811	16	644.929
RCHGF000908	906	665.947	4	78.882
RCHGF000909	810	570.012	0	0
RCHGF000910	1830	1589.95	0	0
RCHGF000911	1731	1490.95	6	52.8502
RCHGF000912	1170	929.947	1	14.1221
RCHGF000913	795	555.012	0	0
RCHGF000914	1338	1097.95	1	11.9612
RCHGF000915	729	489.165	3	80.5423
RCHGF000916	198	36.2717	4	1448.27
RCHGF000917	1008	767.947	10	171.012
RCHGF000918	549	310.904	1	42.2407
RCHGF000919	2622	2381.95	99	545.834
RCHGF000920	1098	857.947	6	91.8435
RCHGF000921	798	558.012	1	23.535
RCHGF000922	114	10.4645	2	2509.97
RCHGF000923	246	58.7955	13	2903.73
RCHGF000924	591	352.242	1	37.2835
RCHGF000925	252	61.4395	0	0
RCHGF000926	252	61.4395	0	0
RCHGF000927	2595	2354.95	37	206.338
RCHGF000928	414	183.29	8	573.203
RCHGF000929	150	19.7917	2	1327.1
RCHGF000930	444	210.184	3	187.447
RCHGF000931	282	79.2612	1	165.69
RCHGF000932	1770	1529.95	28	240.347
RCHGF000933	1332	1091.95	0	0
RCHGF000935	1218	977.947	1	13.429
RCHGF000936	348	126.898	6	620.947
RCHGF000937	111	9.52419	0	0
RCHGF000938	510	272.615	19	915.298
RCHGF000939	837	597.012	0	0
RCHGF000940	501	264.01	1	49.7435
RCHGF000941	504	266.828	0	0
RCHGF000942	117	11.1231	0	0
RCHGF000944	453	218.65	0	0
RCHGF000945	1164	923.947	0	0
RCHGF000946	2130	1889.95	15	104.232
RCHGF000947	228	49.7162	0	0
RCHGF000948	1833	1592.95	1	8.24435
RCHGF000949	1296	1055.95	437	5434.97
RCHGF000950	762	522.114	0	0
RCHGF000951	189	32.8473	0	0
RCHGF000952	549	310.904	1	42.2407
RCHGF000953	177	28.3037	0	0
RCHGF000954	147	19.0704	0	0
RCHGF000955	582	343.343	2	76.4996
RCHGF000956	720	480.165	7	191.455
RCHGF000957	384	156.745	0	0
RCHGF000958	1335	1094.95	1	11.994
RCHGF000960	186	31.8754	0	0
RCHGF000961	1122	881.947	0	0
RCHGF000962	1011	770.947	172	2929.96
RCHGF000963	567	328.811	0	0
RCHGF000964	483	246.918	14	744.618
RCHGF000965	1068	827.947	0	0
RCHGF000966	819	579.012	0	0
RCHGF000967	1047	806.947	0	0
RCHGF000968	672	432.296	0	0
RCHGF000969	672	432.296	0	0
RCHGF000970	1002	761.947	34	586.019
RCHGF000971	819	579.012	2	45.3629
RCHGF000972	474	238.59	18	990.784
RCHGF000973	1179	938.947	2	27.9735
RCHGF000974	180	29.2737	1	448.622
RCHGF000975	303	93.2574	0	0
RCHGF000976	426	194.12	2	135.306
RCHGF000977	1176	935.947	83	1164.62
RCHGF000978	564	325.811	9	362.773
RCHGF000979	132	15.0021	0	0
RCHGF000980	912	671.947	4	78.1777
RCHGF000981	264	68.4624	0	0
RCHGF000982	552	313.874	1	41.8411
RCHGF000983	936	695.947	4	75.4817
RCHGF000984	945	704.947	21	391.22
RCHGF000985	852	612.012	0	0
RCHGF000986	429	196.708	0	0
RCHGF000987	915	674.947	0	0
RCHGF000988	918	677.947	0	0
RCHGF000989	1413	1172.95	2	22.3928
RCHGF000990	1005	764.947	2	34.3365
RCHGF000991	1266	1025.95	1	12.8007
RCHGF000993	1203	962.947	0	0
RCHGF000994	273	73.5759	1	178.493
RCHGF000995	642	402.418	0	0
RCHGF000996	684	444.254	0	0
RCHGF000997	1128	887.947	0	0
RCHGF000998	1188	947.947	1	13.854
RCHGF000999	954	713.947	1	18.3947
RCHGF001000	630	390.766	0	0
RCHGF001001	495	258.294	0	0
RCHGF001002	411	180.53	0	0
RCHGF001003	822	582.012	0	0
RCHGF001004	750	510.165	0	0
RCHGF001005	483	246.918	0	0
RCHGF001006	678	438.254	0	0
RCHGF001007	990	749.947	0	0
RCHGF001008	261	66.7407	0	0
RCHGF001009	114	10.4645	0	0
RCHGF001010	951	710.947	0	0
RCHGF001011	1152	911.947	1	14.4008
RCHGF001012	705	465.165	0	0
RCHGF001013	924	683.947	0	0
RCHGF001014	825	585.012	0	0
RCHGF001015	1053	812.947	0	0
RCHGF001016	2382	2141.95	1	6.13125
RCHGF001017	645	405.418	9	291.539
RCHGF001018	939	698.947	0	0
RCHGF001019	768	528.012	0	0
RCHGF001020	120	11.8577	0	0
RCHGF001021	141	17.757	0	0
RCHGF001022	1044	803.947	0	0
RCHGF001023	1176	935.947	0	0
RCHGF001024	645	405.418	0	0
RCHGF001025	471	235.707	0	0
RCHGF001026	927	686.947	0	0
RCHGF001027	825	585.012	0	0
RCHGF001028	765	525.114	0	0
RCHGF001029	417	186.048	0	0
RCHGF001030	2421	2180.95	5	30.1081
RCHGF001031	267	70.1942	1	187.093
RCHGF001032	702	462.165	3	85.2476
RCHGF001033	795	555.012	5	118.311
RCHGF001034	801	561.012	5	117.046
RCHGF001035	480	244.136	0	0
RCHGF001036	2730	2489.95	0	0
RCHGF001037	501	264.01	0	0
RCHGF001038	1437	1196.95	12	131.663
RCHGF001039	1113	872.947	9	135.398
RCHGF001040	1134	893.947	27	396.652
RCHGF001041	753	513.165	5	127.959
RCHGF001042	870	630.012	0	0
RCHGF001043	987	746.947	0	0
RCHGF001044	138	16.8631	0	0
RCHGF001045	729	489.165	3	80.5423
RCHGF001046	1272	1031.95	2	25.4525
RCHGF001047	675	435.254	0	0
RCHGF001048	768	528.012	0	0
RCHGF001049	2370	2129.95	2	12.3316
RCHGF001050	474	238.59	0	0
RCHGF001051	522	284.369	0	0
RCHGF001052	852	612.012	0	0
RCHGF001053	615	376.03	0	0
RCHGF001054	237	54.3096	0	0
RCHGF001055	351	129.444	0	0
RCHGF001056	1086	845.947	6	93.1463
RCHGF001057	744	504.165	5	130.243
RCHGF001058	1344	1103.95	40	475.849
RCHGF001059	444	210.184	1	62.4824
RCHGF001060	1995	1754.95	12	89.7997
RCHGF001061	921	680.947	1	19.2861
RCHGF001062	228	49.7162	7	1849.09
RCHGF001063	474	238.59	22	1210.96
RCHGF001064	291	85.2027	8	1233.09
RCHGF001065	195	34.935	0	0
RCHGF001066	111	9.52419	0	0
RCHGF001067	216	44.3523	0	0
RCHGF001068	654	414.378	0	0
RCHGF001069	1182	941.947	1	13.9422
RCHGF001070	1101	860.947	0	0
RCHGF001071	1323	1082.95	0	0
RCHGF001072	330	112.716	0	0
RCHGF001073	318	103.606	0	0
RCHGF001074	1041	800.947	0	0
RCHGF001075	1896	1655.95	0	0
RCHGF001076	156	21.792	5	3013.22
RCHGF001077	822	582.012	2	45.129
RCHGF001078	1353	1112.95	5	59.0002
RCHGF001079	1311	1070.95	2	24.5256
RCHGF001080	810	570.012	0	0
RCHGF001081	843	603.012	0	0
RCHGF001082	705	465.165	0	0
RCHGF001083	1023	782.947	0	0
RCHGF001084	297	89.1567	1	147.3
RCHGF001085	1470	1229.95	0	0
RCHGF001086	453	218.65	0	0
RCHGF001087	1110	869.947	2	30.1922
RCHGF001088	795	555.012	2	47.3245
RCHGF001089	801	561.012	1	23.4092
RCHGF001090	300	91.2462	2	287.855
RCHGF001091	672	432.296	1	30.3792
RCHGF001092	795	555.012	0	0
RCHGF001093	366	141.477	0	0
RCHGF001094	1530	1289.95	1	10.1809
RCHGF001095	1038	797.947	0	0
RCHGF001096	1290	1049.95	0	0
RCHGF001097	363	139.038	0	0
RCHGF001098	996	755.947	0	0
RCHGF001099	540	301.995	0	0
RCHGF001100	456	221.584	0	0
RCHGF001101	999	758.947	0	0
RCHGF001102	1257	1016.95	2	25.8279
RCHGF001103	495	258.294	0	0
RCHGF001104	750	510.165	0	0
RCHGF001105	1338	1097.95	2	23.9225
RCHGF001106	348	126.898	2	206.982
RCHGF001107	1260	1019.95	8	103.008
RCHGF001108	1443	1202.95	22	240.178
RCHGF001109	171	26.2088	0	0
RCHGF001110	1086	845.947	6	93.1463
RCHGF001111	1929	1688.95	1	7.77574
RCHGF001112	174	27.5754	0	0
RCHGF001113	375	149.062	1	88.1028
RCHGF001114	264	68.4624	3	575.476
RCHGF001115	1248	1007.95	4	52.1171
RCHGF001116	582	343.343	4	152.999
RCHGF001117	237	54.3096	4	967.255
RCHGF001118	216	44.3523	2	592.205
RCHGF001119	672	432.296	0	0
RCHGF001120	1011	770.947	3	51.1039
RCHGF001121	204	38.9057	0	0
RCHGF001122	765	525.114	0	0
RCHGF001123	2040	1799.95	13	94.8509
RCHGF001126	153	20.7858	0	0
RCHGF001127	3351	3110.95	2	8.44297
RCHGF001128	150	19.7917	0	0
RCHGF001129	363	139.038	0	0
RCHGF001130	1386	1145.95	0	0
RCHGF001131	1035	794.947	0	0
RCHGF001132	822	582.012	0	0
RCHGF001133	753	513.165	0	0
RCHGF001134	495	258.294	0	0
RCHGF001135	408	177.967	0	0
RCHGF001136	2769	2528.95	5	25.965
RCHGF001137	114	10.4645	0	0
RCHGF001138	1023	782.947	2	33.5471
RCHGF001139	651	411.378	0	0
RCHGF001140	2697	2456.95	5	26.7259
RCHGF001141	3207	2966.95	14	61.9692
RCHGF001142	774	534.012	16	393.484
RCHGF001143	555	316.874	71	2942.59
RCHGF001144	618	379.03	20	692.97
RCHGF001145	603	364.066	0	0
RCHGF001146	699	459.165	0	0
RCHGF001147	138	16.8631	0	0
RCHGF001148	714	474.165	0	0
RCHGF001149	852	612.012	10	214.584
RCHGF001150	1338	1097.95	30	358.837
RCHGF001152	1281	1040.95	6	75.6973
RCHGF001153	4032	3791.95	7	24.2434
RCHGF001154	1128	887.947	4	59.1603
RCHGF001155	1479	1238.95	5	52.9999
RCHGF001156	465	229.891	1	57.1262
RCHGF001157	333	115.122	0	0
RCHGF001158	972	731.947	16	287.077
RCHGF001159	129	14.2843	0	0
RCHGF001160	906	665.947	5	98.6025
RCHGF001161	999	758.947	2	34.608
RCHGF001162	171	26.2088	0	0
RCHGF001163	129	14.2843	2	1838.77
RCHGF001164	312	99.2618	0	0
RCHGF001165	1887	1646.95	0	0
RCHGF001166	1734	1493.95	4	35.1627
RCHGF001167	426	194.12	0	0
RCHGF001168	126	13.0817	0	0
RCHGF001169	1068	827.947	0	0
RCHGF001170	936	695.947	2	37.7408
RCHGF001171	1104	863.947	0	0
RCHGF001172	252	61.4395	1	213.752
RCHGF001173	972	731.947	38	681.807
RCHGF001174	546	307.934	1	42.6481
RCHGF001176	728	488.165	2	53.8049
RCHGF001178	528	290.285	0	0
RCHGF001179	546	307.934	0	0
RCHGF001180	342	122.115	0	0
RCHGF001181	327	110.412	0	0
RCHGF001182	177	28.3037	0	0
RCHGF001183	1509	1268.95	8	82.795
RCHGF001184	2004	1763.95	8	59.561
RCHGF001185	591	352.242	10	372.835
RCHGF001186	216	44.3523	0	0
RCHGF001187	432	199.33	0	0
RCHGF001188	543	304.995	0	0
RCHGF001189	1650	1409.95	0	0
RCHGF001190	855	615.012	0	0
RCHGF001191	1125	884.947	0	0
RCHGF001192	453	218.65	1	60.0632
RCHGF001193	417	186.048	0	0
RCHGF001195	765	525.114	4	100.038
RCHGF001196	987	746.947	5	87.9099
RCHGF001197	147	19.0704	0	0
RCHGF001198	1434	1193.95	3	32.9985
RCHGF001199	2376	2135.95	21	129.118
RCHGF001200	465	229.891	7	399.883
RCHGF001201	111	9.52419	0	0
RCHGF001202	1785	1544.95	6	51.003
RCHGF001203	1596	1355.95	6	58.1121
RCHGF001204	1578	1337.95	4	39.2626
RCHGF001205	147	19.0704	0	0
RCHGF001206	306	95.0911	0	0
RCHGF001207	144	18.5689	10	7072.46
RCHGF001208	408	177.967	292	21547.7
RCHGF001209	1680	1439.95	6	54.7221
RCHGF001210	1206	965.947	10	135.958
RCHGF001211	855	615.012	1	21.3538
RCHGF001212	612	373.066	2	70.4047
RCHGF001213	324	107.978	0	0
RCHGF001214	252	61.4395	0	0
RCHGF001215	813	573.012	4	91.6757
RCHGF001216	156	21.792	0	0
RCHGF001217	111	9.52419	0	0
RCHGF001218	273	73.5759	0	0
RCHGF001219	330	112.716	1	116.512
RCHGF001220	810	570.012	0	0
RCHGF001221	363	139.038	0	0
RCHGF001222	273	73.5759	0	0
RCHGF001223	525	287.285	0	0
RCHGF001224	1131	890.947	1	14.7403
RCHGF001225	756	516.114	2	50.8911
RCHGF001226	819	579.012	0	0
RCHGF001227	699	459.165	0	0
RCHGF001228	606	367.066	3	107.333
RCHGF001229	1167	926.947	0	0
RCHGF001230	840	600.012	0	0
RCHGF001231	846	606.012	0	0
RCHGF001232	1110	869.947	1	15.0961
RCHGF001233	576	337.779	0	0
RCHGF001234	420	188.953	0	0
RCHGF001235	747	507.165	0	0
RCHGF001236	681	441.254	4	119.05
RCHGF001237	336	117.404	4	447.441
RCHGF001238	432	199.33	3	197.654
RCHGF001239	1236	995.947	4	52.745
RCHGF001240	729	489.165	1	26.8474
RCHGF001241	936	695.947	2	37.7408
RCHGF001242	1053	812.947	0	0
RCHGF001243	948	707.947	4	74.2022
RCHGF001244	972	731.947	4	71.7692
RCHGF001245	930	689.947	1	19.0345
RCHGF001246	870	630.012	5	104.227
RCHGF001247	1365	1124.95	4	46.6966
RCHGF001248	462	227.118	4	231.295
RCHGF001249	222	47.1577	0	0
RCHGF001250	1035	794.947	0	0
RCHGF001251	798	558.012	0	0
RCHGF001252	1002	761.947	0	0
RCHGF001253	156	21.792	0	0
RCHGF001254	366	141.477	1	92.8265
RCHGF001255	1251	1010.95	6	77.9436
RCHGF001256	1215	974.947	38	511.871
RCHGF001257	198	36.2717	0	0
RCHGF001258	1527	1286.95	3	30.6139
RCHGF001259	1200	959.947	3	41.0423
RCHGF001260	777	537.012	1	24.4554
RCHGF001261	459	224.23	0	0
RCHGF001262	1644	1403.95	15	140.313
RCHGF001263	186	31.8754	0	0
RCHGF001264	1158	917.947	2	28.6134
RCHGF001265	846	606.012	0	0
RCHGF001266	633	393.766	0	0
RCHGF001267	354	131.773	0	0
RCHGF001268	651	411.378	0	0
RCHGF001269	579	340.679	0	0
RCHGF001270	2928	2687.95	30	146.574
RCHGF001271	1302	1061.95	12	148.401
RCHGF001272	183	30.3421	0	0
RCHGF001273	666	426.296	1	30.8068
RCHGF001274	1716	1475.95	0	0
RCHGF001275	1917	1676.95	1	7.83138
RCHGF001276	1749	1508.95	3	26.1099
RCHGF001277	912	671.947	0	0
RCHGF001278	111	9.52419	0	0
RCHGF001279	1326	1085.95	0	0
RCHGF001280	2448	2207.95	2	11.896
RCHGF001281	540	301.995	8	347.895
RCHGF001282	759	519.114	2	50.597
RCHGF001283	276	75.6611	0	0
RCHGF001284	546	307.934	3	127.944
RCHGF001285	1278	1037.95	0	0
RCHGF001286	744	504.165	0	0
RCHGF001287	1299	1058.95	2	24.8035
RCHGF001288	1434	1193.95	1	10.9995
RCHGF001289	1425	1184.95	2	22.1661
RCHGF001290	813	573.012	2	45.8379
RCHGF001291	747	507.165	0	0
RCHGF001292	372	146.572	0	0
RCHGF001293	705	465.165	3	84.6978
RCHGF001294	1401	1160.95	6	67.8729
RCHGF001295	1410	1169.95	2	22.4503
RCHGF001296	930	689.947	1	19.0345
RCHGF001297	129	14.2843	0	0
RCHGF001298	618	379.03	0	0
RCHGF001299	465	229.891	1	57.1262
RCHGF001300	213	42.8941	0	0
RCHGF001301	747	507.165	5	129.473
RCHGF001302	966	725.947	1	18.0906
RCHGF001303	972	731.947	0	0
RCHGF001304	447	213.015	0	0
RCHGF001305	2208	1967.95	0	0
RCHGF001306	162	24.056	0	0
RCHGF001307	1068	827.947	0	0
RCHGF001308	1092	851.947	0	0
RCHGF001309	834	594.012	1	22.1087
RCHGF001310	873	633.012	0	0
RCHGF001311	1278	1037.95	0	0
RCHGF001312	1332	1091.95	0	0
RCHGF001313	1008	767.947	4	68.4048
RCHGF001314	966	725.947	2	36.1812
RCHGF001315	1122	881.947	2	29.7814
RCHGF001316	2082	1841.95	12	85.5583
RCHGF001317	669	429.296	7	214.14
RCHGF001318	264	68.4624	2	383.65
RCHGF001319	180	29.2737	0	0
RCHGF001320	633	393.766	9	300.167
RCHGF001321	810	570.012	49	1128.94
RCHGF001322	1074	833.947	8	125.982
RCHGF001323	114	10.4645	0	0
RCHGF001324	141	17.757	0	0
RCHGF001325	621	382.03	46	1581.31
RCHGF001326	489	252.622	33	1715.54
RCHGF001327	870	630.012	77	1605.09
RCHGF001328	1368	1127.95	268	3120.35
RCHGF001329	183	30.3421	3	1298.48
RCHGF001330	1365	1124.95	4	46.6966
RCHGF001331	498	261.191	5	251.402
RCHGF001332	477	241.495	0	0
RCHGF001333	915	674.947	1	19.4575
RCHGF001334	948	707.947	0	0
RCHGF001335	948	707.947	30	556.517
RCHGF001336	117	11.1231	0	0
RCHGF001337	348	126.898	3	310.474
RCHGF001338	132	15.0021	0	0
RCHGF001339	1041	800.947	1	16.3966
RCHGF001340	2514	2273.95	1	5.77534
RCHGF001341	957	716.947	0	0
RCHGF001342	636	396.418	4	132.515
RCHGF001343	2625	2384.95	21	115.637
RCHGF001344	261	66.7407	0	0
RCHGF001345	2817	2576.95	17	86.6366
RCHGF001346	1767	1526.95	41	352.629
RCHGF001347	969	728.947	0	0
RCHGF001348	1443	1202.95	10	109.172
RCHGF001349	198	36.2717	34	12310.3
RCHGF001350	480	244.136	6	322.758
RCHGF001351	111	9.52419	0	0
RCHGF001352	642	402.418	0	0
RCHGF001353	612	373.066	1	35.2023
RCHGF001354	1323	1082.95	1	12.1269
RCHGF001355	840	600.012	0	0
RCHGF001356	378	151.687	0	0
RCHGF001357	639	399.418	0	0
RCHGF001358	828	588.012	0	0
RCHGF001359	807	567.012	0	0
RCHGF001360	483	246.918	0	0
RCHGF001361	1125	884.947	0	0
RCHGF001362	420	188.953	0	0
RCHGF001363	759	519.114	2	50.597
RCHGF001364	816	576.012	1	22.7996
RCHGF001365	147	19.0704	0	0
RCHGF001366	1332	1091.95	0	0
RCHGF001367	792	552.012	0	0
RCHGF001368	219	45.7174	0	0
RCHGF001369	369	144.043	0	0
RCHGF001370	453	218.65	0	0
RCHGF001371	165	24.4988	0	0
RCHGF001372	1089	848.947	0	0
RCHGF001373	168	25.4945	0	0
RCHGF001374	2169	1928.95	1	6.80828
RCHGF001375	864	624.012	1	21.0458
RCHGF001376	879	639.012	1	20.5518
RCHGF001377	1332	1091.95	8	96.2157
RCHGF001378	399	170.081	12	926.583
RCHGF001379	1455	1214.95	9	97.2843
RCHGF001380	1398	1157.95	14	158.78
RCHGF001381	657	417.338	13	409.085
RCHGF001382	1332	1091.95	8	96.2157
RCHGF001383	1380	1139.95	7	80.6438
RCHGF001384	1398	1157.95	3	34.0244
RCHGF001385	114	10.4645	0	0
RCHGF001386	129	14.2843	0	0
RCHGF001387	339	119.883	3	328.64
RCHGF001388	342	122.115	0	0
RCHGF001389	336	117.404	2	223.721
RCHGF001390	768	528.012	11	273.594
RCHGF001391	159	22.7751	1	576.629
RCHGF001392	2211	1970.95	6	39.9792
RCHGF001393	1164	923.947	2	28.4276
RCHGF001394	1083	842.947	1	15.5796
RCHGF001395	762	522.114	2	50.3063
RCHGF001396	261	66.7407	0	0
RCHGF001397	330	112.716	0	0
RCHGF001398	687	447.254	0	0
RCHGF001399	1053	812.947	3	48.4637
RCHGF001400	1251	1010.95	0	0
RCHGF001401	1071	830.947	9	142.242
RCHGF001402	828	588.012	2	44.6686
RCHGF001403	612	373.066	0	0
RCHGF001404	1806	1565.95	5	41.9325
RCHGF001405	429	196.708	0	0
RCHGF001406	822	582.012	3	67.6936
RCHGF001407	528	290.285	0	0
RCHGF001408	789	549.012	3	71.7625
RCHGF001409	120	11.8577	0	0
RCHGF001410	438	204.659	0	0
RCHGF001411	648	408.418	0	0
RCHGF001412	1152	911.947	0	0
RCHGF001413	486	249.721	0	0
RCHGF001414	870	630.012	0	0
RCHGF001415	1143	902.947	0	0
RCHGF001416	888	648.012	1	20.2663
RCHGF001417	423	191.626	0	0
RCHGF001418	474	238.59	0	0
RCHGF001419	492	255.547	0	0
RCHGF001420	585	346.31	0	0
RCHGF001421	243	57.3365	0	0
RCHGF001422	765	525.114	0	0
RCHGF001423	2247	2006.95	65	425.339
RCHGF001424	1458	1217.95	9	97.0447
RCHGF001426	117	11.1231	0	0
RCHGF001427	417	186.048	0	0
RCHGF001428	222	47.1577	0	0
RCHGF001430	1764	1523.95	11	94.7939
RCHGF001431	576	337.779	1	38.8799
