-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_2_HGF2_counts	tpm
RCHGF000773	1098	867.997	0	0
RCHGF000774	2265	2035	0	0
RCHGF000775	1611	1381	0	0
RCHGF000776	318	107.795	0	0
RCHGF000777	411	188.424	0	0
RCHGF000778	642	411.997	0	0
RCHGF000779	1218	987.997	0	0
RCHGF000780	537	309.235	0	0
RCHGF000781	129	13.3846	0	0
RCHGF000782	129	13.3846	0	0
RCHGF000783	687	456.997	0	0
RCHGF000784	1080	849.997	0	0
RCHGF000785	402	180.03	2	2750.48
RCHGF000786	861	630.997	0	0
RCHGF000787	1857	1627	0	0
RCHGF000788	1722	1492	0	0
RCHGF000789	426	203.424	0	0
RCHGF000790	138	17.537	0	0
RCHGF000791	2001	1771	0	0
RCHGF000792	129	13.3846	0	0
RCHGF000793	297	93.3327	0	0
RCHGF000794	654	423.997	0	0
RCHGF000795	459	234.59	0	0
RCHGF000796	609	379.613	0	0
RCHGF000797	183	35.4302	0	0
RCHGF000798	339	123.614	0	0
RCHGF000799	219	48.0852	0	0
RCHGF000800	3315	3085	0	0
RCHGF000801	666	435.997	0	0
RCHGF000802	1422	1192	0	0
RCHGF000803	3246	3016	0	0
RCHGF000804	702	471.997	1	524.546
RCHGF000805	330	116.051	0	0
RCHGF000806	678	447.997	0	0
RCHGF000807	774	543.997	0	0
RCHGF000808	159	25.0095	0	0
RCHGF000809	2202	1972	0	0
RCHGF000810	1965	1735	0	0
RCHGF000811	363	145.59	0	0
RCHGF000812	111	9.41667	0	0
RCHGF000813	132	15.0698	0	0
RCHGF000814	1491	1261	0	0
RCHGF000815	129	13.3846	0	0
RCHGF000816	1731	1501	0	0
RCHGF000817	450	226.717	0	0
RCHGF000818	159	25.0095	0	0
RCHGF000819	1677	1447	1	171.102
RCHGF000820	141	18.129	0	0
RCHGF000821	165	25.9535	0	0
RCHGF000822	801	570.997	0	0
RCHGF000823	843	612.997	0	0
RCHGF000824	855	624.997	0	0
RCHGF000825	2424	2194	0	0
RCHGF000826	627	396.997	0	0
RCHGF000827	885	654.997	0	0
RCHGF000828	609	379.613	0	0
RCHGF000829	861	630.997	0	0
RCHGF000830	1248	1018	1	243.207
RCHGF000831	840	609.997	0	0
RCHGF000832	759	528.997	0	0
RCHGF000833	471	245.795	0	0
RCHGF000834	468	243.59	0	0
RCHGF000835	435	212.085	0	0
RCHGF000836	306	99.6075	0	0
RCHGF000837	1167	936.997	0	0
RCHGF000838	117	11.1111	0	0
RCHGF000839	117	11.1111	0	0
RCHGF000840	1998	1768	0	0
RCHGF000841	624	393.997	0	0
RCHGF000842	690	459.997	0	0
RCHGF000843	714	483.997	0	0
RCHGF000844	510	282.689	0	0
RCHGF000845	561	332.208	0	0
RCHGF000846	903	672.997	0	0
RCHGF000847	663	432.997	0	0
RCHGF000848	771	540.997	0	0
RCHGF000849	1371	1141	0	0
RCHGF000850	588	359.208	0	0
RCHGF000851	669	438.997	0	0
RCHGF000852	639	408.997	0	0
RCHGF000853	816	585.997	0	0
RCHGF000855	1593	1363	0	0
RCHGF000856	222	48.9404	0	0
RCHGF000857	303	97.5302	0	0
RCHGF000858	153	22.5	0	0
RCHGF000860	1446	1216	0	0
RCHGF000861	576	347.208	0	0
RCHGF000862	1017	786.997	0	0
RCHGF000863	765	534.997	0	0
RCHGF000864	603	373.613	0	0
RCHGF000865	1182	951.997	0	0
RCHGF000866	792	561.997	0	0
RCHGF000867	1455	1225	0	0
RCHGF000868	591	362.208	0	0
RCHGF000869	666	435.997	0	0
RCHGF000870	411	188.424	0	0
RCHGF000871	423	200.424	0	0
RCHGF000872	696	465.997	0	0
RCHGF000873	282	82.7773	0	0
RCHGF000874	213	46.7138	0	0
RCHGF000875	399	177.322	0	0
RCHGF000876	888	657.997	0	0
RCHGF000877	384	164.29	0	0
RCHGF000878	348	131.754	0	0
RCHGF000879	915	684.997	0	0
RCHGF000880	666	435.997	0	0
RCHGF000881	801	570.997	0	0
RCHGF000882	225	49.2789	0	0
RCHGF000883	153	22.5	0	0
RCHGF000884	942	711.997	1	347.732
RCHGF000885	1128	897.997	0	0
RCHGF000886	135	15.84	0	0
RCHGF000887	1449	1219	0	0
RCHGF000888	600	371.208	0	0
RCHGF000889	1215	984.997	0	0
RCHGF000890	324	111.848	0	0
RCHGF000891	1920	1690	0	0
RCHGF000892	306	99.6075	0	0
RCHGF000893	726	495.997	0	0
RCHGF000894	177	32.0566	0	0
RCHGF000895	285	84.4422	0	0
RCHGF000896	327	114.25	0	0
RCHGF000897	1428	1198	0	0
RCHGF000898	1494	1264	1	195.874
RCHGF000899	240	57.1318	3	13000.7
RCHGF000900	366	147.598	0	0
RCHGF000901	903	672.997	0	0
RCHGF000902	465	240.59	0	0
RCHGF000903	513	285.235	0	0
RCHGF000904	990	759.997	0	0
RCHGF000905	912	681.997	0	0
RCHGF000906	798	567.997	0	0
RCHGF000907	564	335.208	0	0
RCHGF000908	906	675.997	0	0
RCHGF000909	810	579.997	0	0
RCHGF000910	1830	1600	0	0
RCHGF000911	1731	1501	0	0
RCHGF000912	1170	939.997	0	0
RCHGF000913	795	564.997	1	438.204
RCHGF000914	1338	1108	1	223.452
RCHGF000915	729	498.997	1	496.163
RCHGF000916	198	39.9692	0	0
RCHGF000917	1008	777.997	0	0
RCHGF000918	549	320.732	0	0
RCHGF000919	2622	2392	0	0
RCHGF000920	1098	867.997	0	0
RCHGF000921	798	567.997	0	0
RCHGF000922	114	10.7857	0	0
RCHGF000923	246	60.7543	1	4075.16
RCHGF000924	591	362.208	0	0
RCHGF000925	252	64.0594	0	0
RCHGF000926	252	64.0594	0	0
RCHGF000927	2595	2365	0	0
RCHGF000928	414	191.424	1	1293.38
RCHGF000929	150	22.3797	0	0
RCHGF000930	444	221.085	0	0
RCHGF000931	282	82.7773	0	0
RCHGF000932	1770	1540	0	0
RCHGF000933	1332	1102	0	0
RCHGF000935	1218	987.997	0	0
RCHGF000936	348	131.754	2	3758.28
RCHGF000937	111	9.41667	0	0
RCHGF000938	510	282.689	1	875.817
RCHGF000939	837	606.997	0	0
RCHGF000940	501	274.134	0	0
RCHGF000941	504	276.689	0	0
RCHGF000942	117	11.1111	0	0
RCHGF000944	453	228.971	0	0
RCHGF000945	1164	933.997	0	0
RCHGF000946	2130	1900	1	130.308
RCHGF000947	228	50.142	0	0
RCHGF000948	1833	1603	0	0
RCHGF000949	1296	1066	3	696.767
RCHGF000950	762	531.997	0	0
RCHGF000951	189	37.5812	0	0
RCHGF000952	549	320.732	0	0
RCHGF000953	177	32.0566	0	0
RCHGF000954	147	20.4667	0	0
RCHGF000955	582	353.208	0	0
RCHGF000956	720	489.997	0	0
RCHGF000957	384	164.29	0	0
RCHGF000958	1335	1105	0	0
RCHGF000960	186	37.191	0	0
RCHGF000961	1122	891.997	0	0
RCHGF000962	1011	780.997	2	634.02
RCHGF000963	567	338.208	0	0
RCHGF000964	483	256.575	1	964.957
RCHGF000965	1068	837.997	0	0
RCHGF000966	819	588.997	0	0
RCHGF000967	1047	816.997	0	0
RCHGF000968	672	441.997	0	0
RCHGF000969	672	441.997	0	0
RCHGF000970	1002	771.997	1	320.706
RCHGF000971	819	588.997	0	0
RCHGF000972	474	248.795	11	10946.4
RCHGF000973	1179	948.997	0	0
RCHGF000974	180	33.8606	0	0
RCHGF000975	303	97.5302	0	0
RCHGF000976	426	203.424	0	0
RCHGF000977	1176	945.997	1	261.718
RCHGF000978	564	335.208	0	0
RCHGF000979	132	15.0698	0	0
RCHGF000980	912	681.997	0	0
RCHGF000981	264	70.3333	0	0
RCHGF000982	552	323.732	0	0
RCHGF000983	936	705.997	0	0
RCHGF000984	945	714.997	0	0
RCHGF000985	852	621.997	0	0
RCHGF000986	429	206.424	0	0
RCHGF000987	915	684.997	0	0
RCHGF000988	918	687.997	0	0
RCHGF000989	1413	1183	0	0
RCHGF000990	1005	774.997	0	0
RCHGF000991	1266	1036	0	0
RCHGF000993	1203	972.997	0	0
RCHGF000994	273	76.5346	0	0
RCHGF000995	642	411.997	0	0
RCHGF000996	684	453.997	0	0
RCHGF000997	1128	897.997	0	0
RCHGF000998	1188	957.997	0	0
RCHGF000999	954	723.997	0	0
RCHGF001000	630	399.997	0	0
RCHGF001001	495	268.575	0	0
RCHGF001002	411	188.424	0	0
RCHGF001003	822	591.997	0	0
RCHGF001004	750	519.997	0	0
RCHGF001005	483	256.575	0	0
RCHGF001006	678	447.997	0	0
RCHGF001007	990	759.997	0	0
RCHGF001008	261	68.6978	0	0
RCHGF001009	114	10.7857	0	0
RCHGF001010	951	720.997	0	0
RCHGF001011	1152	921.997	1	268.53
RCHGF001012	705	474.997	0	0
RCHGF001013	924	693.997	0	0
RCHGF001014	825	594.997	0	0
RCHGF001015	1053	822.997	0	0
RCHGF001016	2382	2152	0	0
RCHGF001017	645	414.997	0	0
RCHGF001018	939	708.997	0	0
RCHGF001019	768	537.997	0	0
RCHGF001020	120	12.95	0	0
RCHGF001021	141	18.129	0	0
RCHGF001022	1044	813.997	0	0
RCHGF001023	1176	945.997	0	0
RCHGF001024	645	414.997	0	0
RCHGF001025	471	245.795	0	0
RCHGF001026	927	696.997	0	0
RCHGF001027	825	594.997	0	0
RCHGF001028	765	534.997	0	0
RCHGF001029	417	194.424	0	0
RCHGF001030	2421	2191	0	0
RCHGF001031	267	72.0985	0	0
RCHGF001032	702	471.997	1	524.546
RCHGF001033	795	564.997	0	0
RCHGF001034	801	570.997	1	433.6
RCHGF001035	480	253.575	0	0
RCHGF001036	2730	2500	0	0
RCHGF001037	501	274.134	0	0
RCHGF001038	1437	1207	0	0
RCHGF001039	1113	882.997	0	0
RCHGF001040	1134	903.997	0	0
RCHGF001041	753	522.997	0	0
RCHGF001042	870	639.997	0	0
RCHGF001043	987	756.997	0	0
RCHGF001044	138	17.537	0	0
RCHGF001045	729	498.997	0	0
RCHGF001046	1272	1042	0	0
RCHGF001047	675	444.997	0	0
RCHGF001048	768	537.997	0	0
RCHGF001049	2370	2140	0	0
RCHGF001050	474	248.795	0	0
RCHGF001051	522	294.235	0	0
RCHGF001052	852	621.997	0	0
RCHGF001053	615	385.613	0	0
RCHGF001054	237	55.15	0	0
RCHGF001055	351	134.302	0	0
RCHGF001056	1086	855.997	0	0
RCHGF001057	744	513.997	0	0
RCHGF001058	1344	1114	0	0
RCHGF001059	444	221.085	0	0
RCHGF001060	1995	1765	0	0
RCHGF001061	921	690.997	0	0
RCHGF001062	228	50.142	0	0
RCHGF001063	474	248.795	4	3980.52
RCHGF001064	291	89.0824	0	0
RCHGF001065	195	38.7235	0	0
RCHGF001066	111	9.41667	0	0
RCHGF001067	216	46.8027	0	0
RCHGF001068	654	423.997	0	0
RCHGF001069	1182	951.997	0	0
RCHGF001070	1101	870.997	0	0
RCHGF001071	1323	1093	0	0
RCHGF001072	330	116.051	0	0
RCHGF001073	318	107.795	0	0
RCHGF001074	1041	810.997	0	0
RCHGF001075	1896	1666	0	0
RCHGF001076	156	23.3939	0	0
RCHGF001077	822	591.997	0	0
RCHGF001078	1353	1123	0	0
RCHGF001079	1311	1081	1	229.033
RCHGF001080	810	579.997	0	0
RCHGF001081	843	612.997	0	0
RCHGF001082	705	474.997	0	0
RCHGF001083	1023	792.997	0	0
RCHGF001084	297	93.3327	0	0
RCHGF001085	1470	1240	0	0
RCHGF001086	453	228.971	0	0
RCHGF001087	1110	879.997	0	0
RCHGF001088	795	564.997	0	0
RCHGF001089	801	570.997	1	433.6
RCHGF001090	300	95.4324	0	0
RCHGF001091	672	441.997	0	0
RCHGF001092	795	564.997	0	0
RCHGF001093	366	147.598	0	0
RCHGF001094	1530	1300	0	0
RCHGF001095	1038	807.997	0	0
RCHGF001096	1290	1060	0	0
RCHGF001097	363	145.59	0	0
RCHGF001098	996	765.997	0	0
RCHGF001099	540	312.235	0	0
RCHGF001100	456	231.971	0	0
RCHGF001101	999	768.997	0	0
RCHGF001102	1257	1027	0	0
RCHGF001103	495	268.575	0	0
RCHGF001104	750	519.997	0	0
RCHGF001105	1338	1108	0	0
RCHGF001106	348	131.754	0	0
RCHGF001107	1260	1030	0	0
RCHGF001108	1443	1213	2	408.219
RCHGF001109	171	28.7931	0	0
RCHGF001110	1086	855.997	0	0
RCHGF001111	1929	1699	0	0
RCHGF001112	174	30.0455	0	0
RCHGF001113	375	155.827	0	0
RCHGF001114	264	70.3333	0	0
RCHGF001115	1248	1018	0	0
RCHGF001116	582	353.208	0	0
RCHGF001117	237	55.15	1	4489.28
RCHGF001118	216	46.8027	0	0
RCHGF001119	672	441.997	1	560.149
RCHGF001120	1011	780.997	1	317.01
RCHGF001121	204	42.6626	0	0
RCHGF001122	765	534.997	0	0
RCHGF001123	2040	1810	0	0
RCHGF001126	153	22.5	0	0
RCHGF001127	3351	3121	0	0
RCHGF001128	150	22.3797	0	0
RCHGF001129	363	145.59	0	0
RCHGF001130	1386	1156	0	0
RCHGF001131	1035	804.997	0	0
RCHGF001132	822	591.997	0	0
RCHGF001133	753	522.997	0	0
RCHGF001134	495	268.575	0	0
RCHGF001135	408	185.729	0	0
RCHGF001136	2769	2539	0	0
RCHGF001137	114	10.7857	0	0
RCHGF001138	1023	792.997	0	0
RCHGF001139	651	420.997	0	0
RCHGF001140	2697	2467	0	0
RCHGF001141	3207	2977	1	83.1657
RCHGF001142	774	543.997	0	0
RCHGF001143	555	326.732	15	11366.4
RCHGF001144	618	387.997	0	0
RCHGF001145	603	373.613	0	0
RCHGF001146	699	468.997	0	0
RCHGF001147	138	17.537	0	0
RCHGF001148	714	483.997	0	0
RCHGF001149	852	621.997	0	0
RCHGF001150	1338	1108	0	0
RCHGF001152	1281	1051	0	0
RCHGF001153	4032	3802	2	130.239
RCHGF001154	1128	897.997	0	0
RCHGF001155	1479	1249	0	0
RCHGF001156	465	240.59	0	0
RCHGF001157	333	118.24	0	0
RCHGF001158	972	741.997	1	333.673
RCHGF001159	129	13.3846	0	0
RCHGF001160	906	675.997	0	0
RCHGF001161	999	768.997	0	0
RCHGF001162	171	28.7931	0	0
RCHGF001163	129	13.3846	0	0
RCHGF001164	312	104.114	0	0
RCHGF001165	1887	1657	0	0
RCHGF001166	1734	1504	0	0
RCHGF001167	426	203.424	0	0
RCHGF001168	126	13.7667	0	0
RCHGF001169	1068	837.997	0	0
RCHGF001170	936	705.997	0	0
RCHGF001171	1104	873.997	0	0
RCHGF001172	252	64.0594	0	0
RCHGF001173	972	741.997	0	0
RCHGF001174	546	317.732	0	0
RCHGF001176	728	497.997	0	0
RCHGF001178	528	300.235	0	0
RCHGF001179	546	317.732	0	0
RCHGF001180	342	126.19	0	0
RCHGF001181	327	114.25	0	0
RCHGF001182	177	32.0566	0	0
RCHGF001183	1509	1279	1	193.577
RCHGF001184	2004	1774	0	0
RCHGF001185	591	362.208	0	0
RCHGF001186	216	46.8027	0	0
RCHGF001187	432	209.085	0	0
RCHGF001188	543	314.732	0	0
RCHGF001189	1650	1420	0	0
RCHGF001190	855	624.997	0	0
RCHGF001191	1125	894.997	0	0
RCHGF001192	453	228.971	0	0
RCHGF001193	417	194.424	0	0
RCHGF001195	765	534.997	0	0
RCHGF001196	987	756.997	0	0
RCHGF001197	147	20.4667	0	0
RCHGF001198	1434	1204	0	0
RCHGF001199	2376	2146	0	0
RCHGF001200	465	240.59	0	0
RCHGF001201	111	9.41667	0	0
RCHGF001202	1785	1555	0	0
RCHGF001203	1596	1366	0	0
RCHGF001204	1578	1348	0	0
RCHGF001205	147	20.4667	0	0
RCHGF001206	306	99.6075	0	0
RCHGF001207	144	19.9697	0	0
RCHGF001208	408	185.729	0	0
RCHGF001209	1680	1450	0	0
RCHGF001210	1206	975.997	0	0
RCHGF001211	855	624.997	0	0
RCHGF001212	612	382.613	0	0
RCHGF001213	324	111.848	0	0
RCHGF001214	252	64.0594	0	0
RCHGF001215	813	582.997	0	0
RCHGF001216	156	23.3939	0	0
RCHGF001217	111	9.41667	0	0
RCHGF001218	273	76.5346	0	0
RCHGF001219	330	116.051	0	0
RCHGF001220	810	579.997	0	0
RCHGF001221	363	145.59	0	0
RCHGF001222	273	76.5346	0	0
RCHGF001223	525	297.235	0	0
RCHGF001224	1131	900.997	0	0
RCHGF001225	756	525.997	0	0
RCHGF001226	819	588.997	0	0
RCHGF001227	699	468.997	0	0
RCHGF001228	606	376.613	0	0
RCHGF001229	1167	936.997	0	0
RCHGF001230	840	609.997	0	0
RCHGF001231	846	615.997	0	0
RCHGF001232	1110	879.997	0	0
RCHGF001233	576	347.208	0	0
RCHGF001234	420	197.424	0	0
RCHGF001235	747	516.997	0	0
RCHGF001236	681	450.997	0	0
RCHGF001237	336	120.826	0	0
RCHGF001238	432	209.085	0	0
RCHGF001239	1236	1006	0	0
RCHGF001240	729	498.997	0	0
RCHGF001241	936	705.997	0	0
RCHGF001242	1053	822.997	0	0
RCHGF001243	948	717.997	0	0
RCHGF001244	972	741.997	0	0
RCHGF001245	930	699.997	0	0
RCHGF001246	870	639.997	1	386.852
RCHGF001247	1365	1135	1	218.136
RCHGF001248	462	237.59	0	0
RCHGF001249	222	48.9404	0	0
RCHGF001250	1035	804.997	0	0
RCHGF001251	798	567.997	0	0
RCHGF001252	1002	771.997	0	0
RCHGF001253	156	23.3939	0	0
RCHGF001254	366	147.598	0	0
RCHGF001255	1251	1021	0	0
RCHGF001256	1215	984.997	7	1759.49
RCHGF001257	198	39.9692	0	0
RCHGF001258	1527	1297	0	0
RCHGF001259	1200	969.997	0	0
RCHGF001260	777	546.997	0	0
RCHGF001261	459	234.59	0	0
RCHGF001262	1644	1414	0	0
RCHGF001263	186	37.191	0	0
RCHGF001264	1158	927.997	0	0
RCHGF001265	846	615.997	0	0
RCHGF001266	633	402.997	0	0
RCHGF001267	354	137.07	0	0
RCHGF001268	651	420.997	0	0
RCHGF001269	579	350.208	0	0
RCHGF001270	2928	2698	0	0
RCHGF001271	1302	1072	0	0
RCHGF001272	183	35.4302	0	0
RCHGF001273	666	435.997	0	0
RCHGF001274	1716	1486	0	0
RCHGF001275	1917	1687	0	0
RCHGF001276	1749	1519	0	0
RCHGF001277	912	681.997	0	0
RCHGF001278	111	9.41667	0	0
RCHGF001279	1326	1096	0	0
RCHGF001280	2448	2218	0	0
RCHGF001281	540	312.235	3	2378.83
RCHGF001282	759	528.997	0	0
RCHGF001283	276	78.2515	0	0
RCHGF001284	546	317.732	0	0
RCHGF001285	1278	1048	0	0
RCHGF001286	744	513.997	0	0
RCHGF001287	1299	1069	0	0
RCHGF001288	1434	1204	0	0
RCHGF001289	1425	1195	0	0
RCHGF001290	813	582.997	0	0
RCHGF001291	747	516.997	0	0
RCHGF001292	372	153.345	0	0
RCHGF001293	705	474.997	0	0
RCHGF001294	1401	1171	0	0
RCHGF001295	1410	1180	0	0
RCHGF001296	930	699.997	0	0
RCHGF001297	129	13.3846	0	0
RCHGF001298	618	387.997	0	0
RCHGF001299	465	240.59	0	0
RCHGF001300	213	46.7138	0	0
RCHGF001301	747	516.997	1	478.889
RCHGF001302	966	735.997	0	0
RCHGF001303	972	741.997	0	0
RCHGF001304	447	224.085	0	0
RCHGF001305	2208	1978	0	0
RCHGF001306	162	24.5702	0	0
RCHGF001307	1068	837.997	0	0
RCHGF001308	1092	861.997	0	0
RCHGF001309	834	603.997	0	0
RCHGF001310	873	642.997	0	0
RCHGF001311	1278	1048	0	0
RCHGF001312	1332	1102	0	0
RCHGF001313	1008	777.997	0	0
RCHGF001314	966	735.997	0	0
RCHGF001315	1122	891.997	0	0
RCHGF001316	2082	1852	0	0
RCHGF001317	669	438.997	0	0
RCHGF001318	264	70.3333	0	0
RCHGF001319	180	33.8606	0	0
RCHGF001320	633	402.997	0	0
RCHGF001321	810	579.997	1	426.871
RCHGF001322	1074	843.997	0	0
RCHGF001323	114	10.7857	0	0
RCHGF001324	141	18.129	0	0
RCHGF001325	621	390.997	0	0
RCHGF001326	489	262.575	0	0
RCHGF001327	870	639.997	0	0
RCHGF001328	1368	1138	2	435.122
RCHGF001329	183	35.4302	0	0
RCHGF001330	1365	1135	0	0
RCHGF001331	498	271.575	0	0
RCHGF001332	477	251.389	0	0
RCHGF001333	915	684.997	0	0
RCHGF001334	948	717.997	0	0
RCHGF001335	948	717.997	0	0
RCHGF001336	117	11.1111	0	0
RCHGF001337	348	131.754	0	0
RCHGF001338	132	15.0698	0	0
RCHGF001339	1041	810.997	0	0
RCHGF001340	2514	2284	0	0
RCHGF001341	957	726.997	0	0
RCHGF001342	636	405.997	1	609.817
RCHGF001343	2625	2395	1	103.375
RCHGF001344	261	68.6978	0	0
RCHGF001345	2817	2587	0	0
RCHGF001346	1767	1537	0	0
RCHGF001347	969	738.997	0	0
RCHGF001348	1443	1213	0	0
RCHGF001349	198	39.9692	28.6875	177701
RCHGF001350	480	253.575	0	0
RCHGF001351	111	9.41667	0	0
RCHGF001352	642	411.997	0	0
RCHGF001353	612	382.613	0	0
RCHGF001354	1323	1093	0	0
RCHGF001355	840	609.997	0	0
RCHGF001356	378	158.827	0	0
RCHGF001357	639	408.997	0	0
RCHGF001358	828	597.997	0	0
RCHGF001359	807	576.997	0	0
RCHGF001360	483	256.575	0	0
RCHGF001361	1125	894.997	0	0
RCHGF001362	420	197.424	0	0
RCHGF001363	759	528.997	0	0
RCHGF001364	816	585.997	0	0
RCHGF001365	147	20.4667	0	0
RCHGF001366	1332	1102	0	0
RCHGF001367	792	561.997	0	0
RCHGF001368	219	48.0852	0	0
RCHGF001369	369	150.598	0	0
RCHGF001370	453	228.971	0	0
RCHGF001371	165	25.9535	0	0
RCHGF001372	1089	858.997	0	0
RCHGF001373	168	27.5588	0	0
RCHGF001374	2169	1939	0	0
RCHGF001375	864	633.997	0	0
RCHGF001376	879	648.997	0	0
RCHGF001377	1332	1102	0	0
RCHGF001378	399	177.322	0	0
RCHGF001379	1455	1225	0	0
RCHGF001380	1398	1168	0	0
RCHGF001381	657	426.997	2	1159.65
RCHGF001382	1332	1102	0	0
RCHGF001383	1380	1150	0	0
RCHGF001384	1398	1168	0	0
RCHGF001385	114	10.7857	0	0
RCHGF001386	129	13.3846	0	0
RCHGF001387	339	123.614	0	0
RCHGF001388	342	126.19	0	0
RCHGF001389	336	120.826	1	2049.1
RCHGF001390	768	537.997	0	0
RCHGF001391	159	25.0095	0	0
RCHGF001392	2211	1981	0	0
RCHGF001393	1164	933.997	0	0
RCHGF001394	1083	852.997	0	0
RCHGF001395	762	531.997	0	0
RCHGF001396	261	68.6978	0	0
RCHGF001397	330	116.051	0	0
RCHGF001398	687	456.997	0	0
RCHGF001399	1053	822.997	0	0
RCHGF001400	1251	1021	0	0
RCHGF001401	1071	840.997	0	0
RCHGF001402	828	597.997	1	414.022
RCHGF001403	612	382.613	0	0
RCHGF001404	1806	1576	0	0
RCHGF001405	429	206.424	0	0
RCHGF001406	822	591.997	0	0
RCHGF001407	528	300.235	0	0
RCHGF001408	789	558.997	0	0
RCHGF001409	120	12.95	0	0
RCHGF001410	438	215.085	0	0
RCHGF001411	648	417.997	0	0
RCHGF001412	1152	921.997	0	0
RCHGF001413	486	259.575	0	0
RCHGF001414	870	639.997	0	0
RCHGF001415	1143	912.997	0	0
RCHGF001416	888	657.997	0	0
RCHGF001417	423	200.424	0	0
RCHGF001418	474	248.795	0	0
RCHGF001419	492	265.575	0	0
RCHGF001420	585	356.208	0	0
RCHGF001421	243	59.2392	0	0
RCHGF001422	765	534.997	0	0
RCHGF001423	2247	2017	0	0
RCHGF001424	1458	1228	0	0
RCHGF001426	117	11.1111	0	0
RCHGF001427	417	194.424	0	0
RCHGF001428	222	48.9404	0	0
RCHGF001430	1764	1534	0	0
RCHGF001431	576	347.208	0	0
RCHGF001432	663	432.997	0	0
RCHGF001433	867	636.997	0	0
RCHGF001434	1731	1501	0	0
RCHGF001435	747	516.997	0	0
RCHGF001436	1053	822.997	0	0
RCHGF001437	123	13.12	0	0
RCHGF001438	132	15.0698	0	0
RCHGF001439	150	22.3797	0	0
RCHGF001440	1329	1099	0	0
RCHGF001441	1395	1165	0	0
RCHGF001442	876	645.997	0	0
RCHGF001443	456	231.971	0	0
RCHGF001444	945	714.997	0	0
RCHGF001445	753	522.997	0	0
RCHGF001447	939	708.997	0	0
RCHGF001448	666	435.997	0	0
RCHGF001449	645	414.997	0	0
RCHGF001450	927	696.997	0	0
RCHGF001451	429	206.424	0	0
RCHGF001452	504	276.689	0	0
RCHGF001453	858	627.997	0	0
RCHGF001454	819	588.997	0	0
RCHGF001455	891	660.997	0	0
RCHGF001456	843	612.997	0	0
RCHGF001457	1188	957.997	0	0
RCHGF001458	1872	1642	0	0
RCHGF001459	351	134.302	0	0
RCHGF001460	738	507.997	0	0
RCHGF001461	858	627.997	0	0
RCHGF001462	1071	840.997	0	0
RCHGF001463	153	22.5	0	0
RCHGF001464	2274	2044	0	0
RCHGF001465	537	309.235	0	0
RCHGF001466	1611	1381	0	0
RCHGF001467	1359	1129	0	0
RCHGF001468	1533	1303	0	0
RCHGF001469	486	259.575	0	0
RCHGF001470	714	483.997	0	0
RCHGF001471	660	429.997	0	0
RCHGF001472	615	385.613	0	0
RCHGF001473	852	621.997	0	0
RCHGF001474	675	444.997	0	0
RCHGF001475	699	468.997	0	0
RCHGF001476	990	759.997	0	0
RCHGF001477	1005	774.997	0	0
RCHGF001478	666	435.997	0	0
RCHGF001479	630	399.997	0	0
RCHGF001480	510	282.689	0	0
RCHGF001481	1431	1201	0	0
RCHGF001482	1392	1162	0	0
RCHGF001483	987	756.997	0	0
RCHGF001484	1878	1648	0	0
RCHGF001485	2364	2134	0	0
RCHGF001486	738	507.997	0	0
RCHGF001487	1878	1648	0	0
RCHGF001488	843	612.997	0	0
RCHGF001489	666	435.997	0	0
RCHGF001490	1029	798.997	0	0
RCHGF001491	678	447.997	0	0
RCHGF001492	888	657.997	0	0
RCHGF001493	1506	1276	0	0
RCHGF001495	1692	1462	1	169.346
RCHGF001496	1014	783.997	0	0
RCHGF001497	888	657.997	0	0
RCHGF001498	453	228.971	0	0
RCHGF001499	606	376.613	0	0
RCHGF001501	897	666.997	0	0
RCHGF001502	1086	855.997	0	0
RCHGF001503	816	585.997	0	0
RCHGF001504	843	612.997	0	0
RCHGF001505	771	540.997	0	0
RCHGF001506	492	265.575	0	0
RCHGF001507	417	194.424	0	0
RCHGF001508	1953	1723	0	0
RCHGF001509	1371	1141	0	0
RCHGF001510	171	28.7931	0	0
RCHGF001511	777	546.997	0	0
RCHGF001512	126	13.7667	0	0
RCHGF001513	417	194.424	0	0
RCHGF001514	912	681.997	0	0
RCHGF001515	984	753.997	0	0
RCHGF001516	132	15.0698	0	0
RCHGF001517	894	663.997	0	0
RCHGF001518	1371	1141	0	0
RCHGF001519	114	10.7857	0	0
RCHGF001520	801	570.997	0	0
RCHGF001521	2607	2377	0	0
RCHGF001522	450	226.717	0	0
RCHGF001523	1470	1240	0	0
RCHGF001524	2022	1792	0	0
RCHGF001525	537	309.235	0	0
RCHGF001526	1218	987.997	0	0
RCHGF001527	771	540.997	0	0
RCHGF001528	288	86.6016	0	0
RCHGF001529	369	150.598	0	0
RCHGF001530	180	33.8606	0	0
RCHGF001531	387	167.015	0	0
RCHGF001532	1866	1636	0	0
RCHGF001533	135	15.84	0	0
RCHGF001534	567	338.208	0	0
RCHGF001535	183	35.4302	0	0
RCHGF001536	1098	867.997	1	285.236
RCHGF001537	984	753.997	1	328.362
RCHGF001538	621	390.997	0	0
RCHGF001539	870	639.997	0	0
RCHGF001540	1578	1348	0	0
RCHGF001541	1671	1441	0	0
RCHGF001542	201	41.4068	0	0
RCHGF001543	153	22.5	0	0
RCHGF001544	972	741.997	3	1001.02
RCHGF001545	1488	1258	1	196.808
RCHGF001546	468	243.59	0	0
