-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_3_HGF2_counts	tpm
RCHGF000754	117	12.8571	0	0
RCHGF000755	1131	890.56	0	0
RCHGF000756	693	452.56	0	0
RCHGF000757	132	13.9545	0	0
RCHGF000758	432	201.404	0	0
RCHGF000759	510	274.981	0	0
RCHGF000760	489	254.545	0	0
RCHGF000762	996	755.56	0	0
RCHGF000763	411	182.925	0	0
RCHGF000764	1065	824.56	0	0
RCHGF000765	1944	1703.56	0	0
RCHGF000766	936	695.56	0	0
RCHGF000767	552	314.395	0	0
RCHGF000769	345	124.846	0	0
RCHGF000770	1254	1013.56	0	0
RCHGF000771	594	354.306	0	0
RCHGF000772	528	292.981	0	0
RCHGF000773	1098	857.56	0	0
RCHGF000774	2265	2024.56	0	0
RCHGF000775	1611	1370.56	0	0
RCHGF000776	318	104.344	0	0
RCHGF000777	411	182.925	0	0
RCHGF000778	642	401.56	0	0
RCHGF000779	1218	977.56	0	0
RCHGF000780	537	301.981	0	0
RCHGF000781	129	14.3529	0	0
RCHGF000782	129	14.3529	0	0
RCHGF000783	687	446.56	0	0
RCHGF000784	1080	839.56	0	0
RCHGF000785	402	175.091	3	5163.15
RCHGF000786	861	620.56	0	0
RCHGF000787	1857	1616.56	0	0
RCHGF000788	1722	1481.56	0	0
RCHGF000789	426	196.272	0	0
RCHGF000790	138	15.3871	0	0
RCHGF000791	2001	1760.56	0	0
RCHGF000792	129	14.3529	0	0
RCHGF000793	297	89.8386	0	0
RCHGF000794	654	413.56	0	0
RCHGF000795	459	225.593	0	0
RCHGF000796	609	368.56	0	0
RCHGF000797	183	31.6694	0	0
RCHGF000798	339	119.995	0	0
RCHGF000799	219	46.2361	0	0
RCHGF000800	3315	3074.56	0	0
RCHGF000801	666	425.56	0	0
RCHGF000802	1422	1181.56	0	0
RCHGF000803	3246	3005.56	0	0
RCHGF000804	702	461.56	0	0
RCHGF000805	330	112.644	0	0
RCHGF000806	678	437.56	0	0
RCHGF000807	774	533.56	0	0
RCHGF000808	159	23	0	0
RCHGF000809	2202	1961.56	0	0
RCHGF000810	1965	1724.56	0	0
RCHGF000811	363	139.549	0	0
RCHGF000812	111	19.6667	0	0
RCHGF000813	132	13.9545	0	0
RCHGF000814	1491	1250.56	0	0
RCHGF000815	129	14.3529	0	0
RCHGF000816	1731	1490.56	0	0
RCHGF000817	450	218.03	0	0
RCHGF000818	159	23	0	0
RCHGF000819	1677	1436.56	0	0
RCHGF000820	141	15.5946	0	0
RCHGF000821	165	24.8148	0	0
RCHGF000822	801	560.56	1	537.572
RCHGF000823	843	602.56	0	0
RCHGF000824	855	614.56	0	0
RCHGF000825	2424	2183.56	0	0
RCHGF000826	627	386.56	0	0
RCHGF000827	885	644.56	0	0
RCHGF000828	609	368.56	0	0
RCHGF000829	861	620.56	0	0
RCHGF000830	1248	1007.56	0	0
RCHGF000831	840	599.56	0	0
RCHGF000832	759	518.56	0	0
RCHGF000833	471	237.593	0	0
RCHGF000834	468	234.593	0	0
RCHGF000835	435	204.404	0	0
RCHGF000836	306	96.9016	0	0
RCHGF000837	1167	926.56	0	0
RCHGF000838	117	12.8571	0	0
RCHGF000839	117	12.8571	0	0
RCHGF000840	1998	1757.56	0	0
RCHGF000841	624	383.56	0	0
RCHGF000842	690	449.56	0	0
RCHGF000843	714	473.56	0	0
RCHGF000844	510	274.981	0	0
RCHGF000845	561	322.722	0	0
RCHGF000846	903	662.56	0	0
RCHGF000847	663	422.56	0	0
RCHGF000848	771	530.56	0	0
RCHGF000849	1371	1130.56	0	0
RCHGF000850	588	348.306	0	0
RCHGF000851	669	428.56	0	0
RCHGF000852	639	398.56	0	0
RCHGF000853	816	575.56	0	0
RCHGF000855	1593	1352.56	0	0
RCHGF000856	222	46.1602	0	0
RCHGF000857	303	94.3958	0	0
RCHGF000858	153	20.6667	0	0
RCHGF000860	1446	1205.56	0	0
RCHGF000861	576	337.036	0	0
RCHGF000862	1017	776.56	0	0
RCHGF000863	765	524.56	0	0
RCHGF000864	603	362.56	0	0
RCHGF000865	1182	941.56	0	0
RCHGF000866	792	551.56	0	0
RCHGF000867	1455	1214.56	0	0
RCHGF000868	591	351.306	0	0
RCHGF000869	666	425.56	0	0
RCHGF000870	411	182.925	0	0
RCHGF000871	423	193.272	0	0
RCHGF000872	696	455.56	0	0
RCHGF000873	282	81.6734	0	0
RCHGF000874	213	44.5561	0	0
RCHGF000875	399	172.091	0	0
RCHGF000876	888	647.56	0	0
RCHGF000877	384	157.819	0	0
RCHGF000878	348	126.963	0	0
RCHGF000879	915	674.56	0	0
RCHGF000880	666	425.56	0	0
RCHGF000881	801	560.56	0	0
RCHGF000882	225	46.6557	0	0
RCHGF000883	153	20.6667	0	0
RCHGF000884	942	701.56	0	0
RCHGF000885	1128	887.56	0	0
RCHGF000886	135	13.3103	0	0
RCHGF000887	1449	1208.56	0	0
RCHGF000888	600	359.56	1	838.083
RCHGF000889	1215	974.56	0	0
RCHGF000890	324	108.776	0	0
RCHGF000891	1920	1679.56	0	0
RCHGF000892	306	96.9016	0	0
RCHGF000893	726	485.56	0	0
RCHGF000894	177	30.534	0	0
RCHGF000895	285	83.0421	0	0
RCHGF000896	327	110.446	0	0
RCHGF000897	1428	1187.56	0	0
RCHGF000898	1494	1253.56	0	0
RCHGF000899	240	56.5519	1	5328.58
RCHGF000900	366	142.549	0	0
RCHGF000901	903	662.56	0	0
RCHGF000902	465	231.593	0	0
RCHGF000903	513	277.981	0	0
RCHGF000904	990	749.56	0	0
RCHGF000905	912	671.56	0	0
RCHGF000906	798	557.56	0	0
RCHGF000907	564	325.036	0	0
RCHGF000908	906	665.56	0	0
RCHGF000909	810	569.56	0	0
RCHGF000910	1830	1589.56	0	0
RCHGF000911	1731	1490.56	0	0
RCHGF000912	1170	929.56	0	0
RCHGF000913	795	554.56	0	0
RCHGF000914	1338	1097.56	0	0
RCHGF000915	729	488.56	0	0
RCHGF000916	198	36.6707	0	0
RCHGF000917	1008	767.56	0	0
RCHGF000918	549	311.395	0	0
RCHGF000919	2622	2381.56	0	0
RCHGF000920	1098	857.56	0	0
RCHGF000921	798	557.56	0	0
RCHGF000922	114	17.25	0	0
RCHGF000923	246	59.0035	0	0
RCHGF000924	591	351.306	0	0
RCHGF000925	252	62.936	0	0
RCHGF000926	252	62.936	0	0
RCHGF000927	2595	2354.56	0	0
RCHGF000928	414	185.519	0	0
RCHGF000929	150	18.3091	0	0
RCHGF000930	444	212.959	0	0
RCHGF000931	282	81.6734	0	0
RCHGF000932	1770	1529.56	0	0
RCHGF000933	1332	1091.56	0	0
RCHGF000935	1218	977.56	0	0
RCHGF000936	348	126.963	0	0
RCHGF000937	111	19.6667	0	0
RCHGF000938	510	274.981	0	0
RCHGF000939	837	596.56	0	0
RCHGF000940	501	265.981	0	0
RCHGF000941	504	268.981	0	0
RCHGF000942	117	12.8571	0	0
RCHGF000944	453	220.556	0	0
RCHGF000945	1164	923.56	0	0
RCHGF000946	2130	1889.56	0	0
RCHGF000947	228	48.508	0	0
RCHGF000948	1833	1592.56	0	0
RCHGF000949	1296	1055.56	2	570.96
RCHGF000950	762	521.56	0	0
RCHGF000951	189	32.6268	0	0
RCHGF000952	549	311.395	0	0
RCHGF000953	177	30.534	0	0
RCHGF000954	147	16.6275	0	0
RCHGF000955	582	343.036	0	0
RCHGF000956	720	479.56	0	0
RCHGF000957	384	157.819	0	0
RCHGF000958	1335	1094.56	0	0
RCHGF000960	186	31.947	1	9432.54
RCHGF000961	1122	881.56	0	0
RCHGF000962	1011	770.56	1	391.068
RCHGF000963	567	328.036	0	0
RCHGF000964	483	248.545	0	0
RCHGF000965	1068	827.56	0	0
RCHGF000966	819	578.56	0	0
RCHGF000967	1047	806.56	0	0
RCHGF000968	672	431.56	0	0
RCHGF000969	672	431.56	0	0
RCHGF000970	1002	761.56	0	0
RCHGF000971	819	578.56	0	0
RCHGF000972	474	240.593	3	3757.49
RCHGF000973	1179	938.56	0	0
RCHGF000974	180	30.4912	0	0
RCHGF000975	303	94.3958	0	0
RCHGF000976	426	196.272	1	1535.32
RCHGF000977	1176	935.56	0	0
RCHGF000978	564	325.036	0	0
RCHGF000979	132	13.9545	0	0
RCHGF000980	912	671.56	0	0
RCHGF000981	264	69.5542	0	0
RCHGF000982	552	314.395	0	0
RCHGF000983	936	695.56	0	0
RCHGF000984	945	704.56	0	0
RCHGF000985	852	611.56	0	0
RCHGF000986	429	198.842	0	0
RCHGF000987	915	674.56	0	0
RCHGF000988	918	677.56	0	0
RCHGF000989	1413	1172.56	0	0
RCHGF000990	1005	764.56	0	0
RCHGF000991	1266	1025.56	0	0
RCHGF000993	1203	962.56	0	0
RCHGF000994	273	75.4243	0	0
RCHGF000995	642	401.56	0	0
RCHGF000996	684	443.56	0	0
RCHGF000997	1128	887.56	0	0
RCHGF000998	1188	947.56	0	0
RCHGF000999	954	713.56	0	0
RCHGF001000	630	389.56	0	0
RCHGF001001	495	260.545	0	0
RCHGF001002	411	182.925	0	0
RCHGF001003	822	581.56	0	0
RCHGF001004	750	509.56	0	0
RCHGF001005	483	248.545	0	0
RCHGF001006	678	437.56	0	0
RCHGF001007	990	749.56	0	0
RCHGF001008	261	66.9782	0	0
RCHGF001009	114	17.25	0	0
RCHGF001010	951	710.56	0	0
RCHGF001011	1152	911.56	0	0
RCHGF001012	705	464.56	0	0
RCHGF001013	924	683.56	0	0
RCHGF001014	825	584.56	0	0
RCHGF001015	1053	812.56	0	0
RCHGF001016	2382	2141.56	0	0
RCHGF001017	645	404.56	0	0
RCHGF001018	939	698.56	0	0
RCHGF001019	768	527.56	0	0
RCHGF001020	120	12.7778	0	0
RCHGF001021	141	15.5946	0	0
RCHGF001022	1044	803.56	0	0
RCHGF001023	1176	935.56	0	0
RCHGF001024	645	404.56	0	0
RCHGF001025	471	237.593	0	0
RCHGF001026	927	686.56	0	0
RCHGF001027	825	584.56	0	0
RCHGF001028	765	524.56	0	0
RCHGF001029	417	188.108	0	0
RCHGF001030	2421	2180.56	1	138.194
RCHGF001031	267	72.1231	0	0
RCHGF001032	702	461.56	0	0
RCHGF001033	795	554.56	0	0
RCHGF001034	801	560.56	0	0
RCHGF001035	480	245.545	0	0
RCHGF001036	2730	2489.56	0	0
RCHGF001037	501	265.981	0	0
RCHGF001038	1437	1196.56	0	0
RCHGF001039	1113	872.56	0	0
RCHGF001040	1134	893.56	1	337.237
RCHGF001041	753	512.56	0	0
RCHGF001042	870	629.56	0	0
RCHGF001043	987	746.56	0	0
RCHGF001044	138	15.3871	0	0
RCHGF001045	729	488.56	0	0
RCHGF001046	1272	1031.56	0	0
RCHGF001047	675	434.56	0	0
RCHGF001048	768	527.56	0	0
RCHGF001049	2370	2129.56	0	0
RCHGF001050	474	240.593	0	0
RCHGF001051	522	286.981	0	0
RCHGF001052	852	611.56	0	0
RCHGF001053	615	374.56	0	0
RCHGF001054	237	54.7841	0	0
RCHGF001055	351	129.963	0	0
RCHGF001056	1086	845.56	0	0
RCHGF001057	744	503.56	0	0
RCHGF001058	1344	1103.56	0	0
RCHGF001059	444	212.959	0	0
RCHGF001060	1995	1754.56	1	171.747
RCHGF001061	921	680.56	0	0
RCHGF001062	228	48.508	1	6212.2
RCHGF001063	474	240.593	3	3757.49
RCHGF001064	291	87.6492	0	0
RCHGF001065	195	35.4295	0	0
RCHGF001066	111	19.6667	0	0
RCHGF001067	216	44.9519	0	0
RCHGF001068	654	413.56	0	0
RCHGF001069	1182	941.56	0	0
RCHGF001070	1101	860.56	0	0
RCHGF001071	1323	1082.56	0	0
RCHGF001072	330	112.644	0	0
RCHGF001073	318	104.344	0	0
RCHGF001074	1041	800.56	0	0
RCHGF001075	1896	1655.56	0	0
RCHGF001076	156	20.6515	0	0
RCHGF001077	822	581.56	0	0
RCHGF001078	1353	1112.56	0	0
RCHGF001079	1311	1070.56	0	0
RCHGF001080	810	569.56	0	0
RCHGF001081	843	602.56	0	0
RCHGF001082	705	464.56	0	0
RCHGF001083	1023	782.56	0	0
RCHGF001084	297	89.8386	0	0
RCHGF001085	1470	1229.56	0	0
RCHGF001086	453	220.556	0	0
RCHGF001087	1110	869.56	0	0
RCHGF001088	795	554.56	0	0
RCHGF001089	801	560.56	0	0
RCHGF001090	300	92.1234	0	0
RCHGF001091	672	431.56	0	0
RCHGF001092	795	554.56	0	0
RCHGF001093	366	142.549	0	0
RCHGF001094	1530	1289.56	0	0
RCHGF001095	1038	797.56	0	0
RCHGF001096	1290	1049.56	0	0
RCHGF001097	363	139.549	0	0
RCHGF001098	996	755.56	0	0
RCHGF001099	540	304.333	0	0
RCHGF001100	456	223.556	0	0
RCHGF001101	999	758.56	0	0
RCHGF001102	1257	1016.56	0	0
RCHGF001103	495	260.545	0	0
RCHGF001104	750	509.56	0	0
RCHGF001105	1338	1097.56	0	0
RCHGF001106	348	126.963	0	0
RCHGF001107	1260	1019.56	0	0
RCHGF001108	1443	1202.56	2	501.166
RCHGF001109	171	27.1064	0	0
RCHGF001110	1086	845.56	0	0
RCHGF001111	1929	1688.56	0	0
RCHGF001112	174	28.9694	0	0
RCHGF001113	375	150.23	0	0
RCHGF001114	264	69.5542	0	0
RCHGF001115	1248	1007.56	0	0
RCHGF001116	582	343.036	0	0
RCHGF001117	237	54.7841	0	0
RCHGF001118	216	44.9519	0	0
RCHGF001119	672	431.56	0	0
RCHGF001120	1011	770.56	0	0
RCHGF001121	204	39.5787	0	0
RCHGF001122	765	524.56	0	0
RCHGF001123	2040	1799.56	0	0
RCHGF001126	153	20.6667	0	0
RCHGF001127	3351	3110.56	0	0
RCHGF001128	150	18.3091	0	0
RCHGF001129	363	139.549	0	0
RCHGF001130	1386	1145.56	0	0
RCHGF001131	1035	794.56	0	0
RCHGF001132	822	581.56	0	0
RCHGF001133	753	512.56	0	0
RCHGF001134	495	260.545	0	0
RCHGF001135	408	179.925	0	0
RCHGF001136	2769	2528.56	0	0
RCHGF001137	114	17.25	0	0
RCHGF001138	1023	782.56	0	0
RCHGF001139	651	410.56	0	0
RCHGF001140	2697	2456.56	0	0
RCHGF001141	3207	2966.56	1	101.579
RCHGF001142	774	533.56	0	0
RCHGF001143	555	317.395	5	4747.1
RCHGF001144	618	377.56	0	0
RCHGF001145	603	362.56	0	0
RCHGF001146	699	458.56	0	0
RCHGF001147	138	15.3871	0	0
RCHGF001148	714	473.56	0	0
RCHGF001149	852	611.56	0	0
RCHGF001150	1338	1097.56	0	0
RCHGF001152	1281	1040.56	0	0
RCHGF001153	4032	3791.56	0	0
RCHGF001154	1128	887.56	0	0
RCHGF001155	1479	1238.56	0	0
RCHGF001156	465	231.593	0	0
RCHGF001157	333	115.107	0	0
RCHGF001158	972	731.56	0	0
RCHGF001159	129	14.3529	0	0
RCHGF001160	906	665.56	0	0
RCHGF001161	999	758.56	0	0
RCHGF001162	171	27.1064	0	0
RCHGF001163	129	14.3529	0	0
RCHGF001164	312	100.638	0	0
RCHGF001165	1887	1646.56	0	0
RCHGF001166	1734	1493.56	0	0
RCHGF001167	426	196.272	0	0
RCHGF001168	126	12.1875	0	0
RCHGF001169	1068	827.56	0	0
RCHGF001170	936	695.56	0	0
RCHGF001171	1104	863.56	0	0
RCHGF001172	252	62.936	0	0
RCHGF001173	972	731.56	0	0
RCHGF001174	546	308.395	2	1954.26
RCHGF001176	728	487.56	0	0
RCHGF001178	528	292.981	0	0
RCHGF001179	546	308.395	0	0
RCHGF001180	342	122.423	0	0
RCHGF001181	327	110.446	0	0
RCHGF001182	177	30.534	0	0
RCHGF001183	1509	1268.56	3	712.638
RCHGF001184	2004	1763.56	0	0
RCHGF001185	591	351.306	0	0
RCHGF001186	216	44.9519	0	0
RCHGF001187	432	201.404	0	0
RCHGF001188	543	305.395	0	0
RCHGF001189	1650	1409.56	0	0
RCHGF001190	855	614.56	0	0
RCHGF001191	1125	884.56	0	0
RCHGF001192	453	220.556	0	0
RCHGF001193	417	188.108	0	0
RCHGF001195	765	524.56	0	0
RCHGF001196	987	746.56	0	0
RCHGF001197	147	16.6275	0	0
RCHGF001198	1434	1193.56	0	0
RCHGF001199	2376	2135.56	0	0
RCHGF001200	465	231.593	0	0
RCHGF001201	111	19.6667	0	0
RCHGF001202	1785	1544.56	0	0
RCHGF001203	1596	1355.56	0	0
RCHGF001204	1578	1337.56	0	0
RCHGF001205	147	16.6275	0	0
RCHGF001206	306	96.9016	0	0
RCHGF001207	144	15.2826	0	0
RCHGF001208	408	179.925	0	0
RCHGF001209	1680	1439.56	0	0
RCHGF001210	1206	965.56	0	0
RCHGF001211	855	614.56	0	0
RCHGF001212	612	371.56	0	0
RCHGF001213	324	108.776	0	0
RCHGF001214	252	62.936	0	0
RCHGF001215	813	572.56	0	0
RCHGF001216	156	20.6515	0	0
RCHGF001217	111	19.6667	0	0
RCHGF001218	273	75.4243	0	0
RCHGF001219	330	112.644	0	0
RCHGF001220	810	569.56	0	0
RCHGF001221	363	139.549	0	0
RCHGF001222	273	75.4243	0	0
RCHGF001223	525	289.981	0	0
RCHGF001224	1131	890.56	0	0
RCHGF001225	756	515.56	0	0
RCHGF001226	819	578.56	0	0
RCHGF001227	699	458.56	0	0
RCHGF001228	606	365.56	0	0
RCHGF001229	1167	926.56	0	0
RCHGF001230	840	599.56	0	0
RCHGF001231	846	605.56	0	0
RCHGF001232	1110	869.56	0	0
RCHGF001233	576	337.036	0	0
RCHGF001234	420	190.69	0	0
RCHGF001235	747	506.56	0	0
RCHGF001236	681	440.56	0	0
RCHGF001237	336	117.834	0	0
RCHGF001238	432	201.404	0	0
RCHGF001239	1236	995.56	0	0
RCHGF001240	729	488.56	0	0
RCHGF001241	936	695.56	0	0
RCHGF001242	1053	812.56	0	0
RCHGF001243	948	707.56	0	0
RCHGF001244	972	731.56	0	0
RCHGF001245	930	689.56	0	0
RCHGF001246	870	629.56	0	0
RCHGF001247	1365	1124.56	0	0
RCHGF001248	462	228.593	0	0
RCHGF001249	222	46.1602	0	0
RCHGF001250	1035	794.56	0	0
RCHGF001251	798	557.56	0	0
RCHGF001252	1002	761.56	0	0
RCHGF001253	156	20.6515	0	0
RCHGF001254	366	142.549	0	0
RCHGF001255	1251	1010.56	0	0
RCHGF001256	1215	974.56	1	309.207
RCHGF001257	198	36.6707	0	0
RCHGF001258	1527	1286.56	0	0
RCHGF001259	1200	959.56	0	0
RCHGF001260	777	536.56	0	0
RCHGF001261	459	225.593	0	0
RCHGF001262	1644	1403.56	0	0
RCHGF001263	186	31.947	0	0
RCHGF001264	1158	917.56	0	0
RCHGF001265	846	605.56	0	0
RCHGF001266	633	392.56	0	0
RCHGF001267	354	131.466	0	0
RCHGF001268	651	410.56	0	0
RCHGF001269	579	340.036	0	0
RCHGF001270	2928	2687.56	0	0
RCHGF001271	1302	1061.56	0	0
RCHGF001272	183	31.6694	0	0
RCHGF001273	666	425.56	0	0
RCHGF001274	1716	1475.56	0	0
RCHGF001275	1917	1676.56	0	0
RCHGF001276	1749	1508.56	0	0
RCHGF001277	912	671.56	0	0
RCHGF001278	111	19.6667	0	0
RCHGF001279	1326	1085.56	0	0
RCHGF001280	2448	2207.56	0	0
RCHGF001281	540	304.333	0	0
RCHGF001282	759	518.56	0	0
RCHGF001283	276	78.1982	0	0
RCHGF001284	546	308.395	1	977.128
RCHGF001285	1278	1037.56	0	0
RCHGF001286	744	503.56	0	0
RCHGF001287	1299	1058.56	0	0
RCHGF001288	1434	1193.56	0	0
RCHGF001289	1425	1184.56	0	0
RCHGF001290	813	572.56	0	0
RCHGF001291	747	506.56	0	0
RCHGF001292	372	147.568	0	0
RCHGF001293	705	464.56	0	0
RCHGF001294	1401	1160.56	0	0
RCHGF001295	1410	1169.56	0	0
RCHGF001296	930	689.56	0	0
RCHGF001297	129	14.3529	0	0
RCHGF001298	618	377.56	0	0
RCHGF001299	465	231.593	0	0
RCHGF001300	213	44.5561	0	0
RCHGF001301	747	506.56	0	0
RCHGF001302	966	725.56	0	0
RCHGF001303	972	731.56	0	0
RCHGF001304	447	215.03	0	0
RCHGF001305	2208	1967.56	0	0
RCHGF001306	162	24.6667	0	0
RCHGF001307	1068	827.56	0	0
RCHGF001308	1092	851.56	0	0
RCHGF001309	834	593.56	0	0
RCHGF001310	873	632.56	0	0
RCHGF001311	1278	1037.56	0	0
RCHGF001312	1332	1091.56	0	0
RCHGF001313	1008	767.56	0	0
RCHGF001314	966	725.56	0	0
RCHGF001315	1122	881.56	0	0
RCHGF001316	2082	1841.56	1	163.634
RCHGF001317	669	428.56	2	1406.3
RCHGF001318	264	69.5542	0	0
RCHGF001319	180	30.4912	0	0
RCHGF001320	633	392.56	0	0
RCHGF001321	810	569.56	0	0
RCHGF001322	1074	833.56	0	0
RCHGF001323	114	17.25	0	0
RCHGF001324	141	15.5946	0	0
RCHGF001325	621	380.56	0	0
RCHGF001326	489	254.545	0	0
RCHGF001327	870	629.56	0	0
RCHGF001328	1368	1127.56	0	0
RCHGF001329	183	31.6694	0	0
RCHGF001330	1365	1124.56	0	0
RCHGF001331	498	263.545	0	0
RCHGF001332	477	243.593	0	0
RCHGF001333	915	674.56	0	0
RCHGF001334	948	707.56	0	0
RCHGF001335	948	707.56	0	0
RCHGF001336	117	12.8571	0	0
RCHGF001337	348	126.963	0	0
RCHGF001338	132	13.9545	0	0
RCHGF001339	1041	800.56	0	0
RCHGF001340	2514	2273.56	1	132.542
RCHGF001341	957	716.56	0	0
RCHGF001342	636	395.56	0	0
RCHGF001343	2625	2384.56	0	0
RCHGF001344	261	66.9782	0	0
RCHGF001345	2817	2576.56	0	0
RCHGF001346	1767	1526.56	0	0
RCHGF001347	969	728.56	0	0
RCHGF001348	1443	1202.56	1	250.583
RCHGF001349	198	36.6707	27	221872
RCHGF001350	480	245.545	0	0
RCHGF001351	111	19.6667	0	0
RCHGF001352	642	401.56	0	0
RCHGF001353	612	371.56	0	0
RCHGF001354	1323	1082.56	0	0
RCHGF001355	840	599.56	0	0
RCHGF001356	378	153.23	0	0
RCHGF001357	639	398.56	0	0
RCHGF001358	828	587.56	0	0
RCHGF001359	807	566.56	0	0
RCHGF001360	483	248.545	0	0
RCHGF001361	1125	884.56	0	0
RCHGF001362	420	190.69	0	0
RCHGF001363	759	518.56	0	0
RCHGF001364	816	575.56	0	0
RCHGF001365	147	16.6275	0	0
RCHGF001366	1332	1091.56	0	0
RCHGF001367	792	551.56	0	0
RCHGF001368	219	46.2361	0	0
RCHGF001369	369	144.896	0	0
RCHGF001370	453	220.556	0	0
RCHGF001371	165	24.8148	0	0
RCHGF001372	1089	848.56	0	0
RCHGF001373	168	25.2444	0	0
RCHGF001374	2169	1928.56	0	0
RCHGF001375	864	623.56	0	0
RCHGF001376	879	638.56	0	0
RCHGF001377	1332	1091.56	0	0
RCHGF001378	399	172.091	0	0
RCHGF001379	1455	1214.56	0	0
RCHGF001380	1398	1157.56	0	0
RCHGF001381	657	416.56	2	1446.81
RCHGF001382	1332	1091.56	0	0
RCHGF001383	1380	1139.56	0	0
RCHGF001384	1398	1157.56	0	0
RCHGF001385	114	17.25	0	0
RCHGF001386	129	14.3529	0	0
RCHGF001387	339	119.995	0	0
RCHGF001388	342	122.423	0	0
RCHGF001389	336	117.834	0	0
RCHGF001390	768	527.56	0	0
RCHGF001391	159	23	0	0
RCHGF001392	2211	1970.56	1	152.922
RCHGF001393	1164	923.56	0	0
RCHGF001394	1083	842.56	0	0
RCHGF001395	762	521.56	0	0
RCHGF001396	261	66.9782	0	0
RCHGF001397	330	112.644	0	0
RCHGF001398	687	446.56	0	0
RCHGF001399	1053	812.56	0	0
RCHGF001400	1251	1010.56	0	0
RCHGF001401	1071	830.56	0	0
RCHGF001402	828	587.56	0	0
RCHGF001403	612	371.56	0	0
RCHGF001404	1806	1565.56	0	0
RCHGF001405	429	198.842	0	0
RCHGF001406	822	581.56	0	0
RCHGF001407	528	292.981	0	0
RCHGF001408	789	548.56	0	0
RCHGF001409	120	12.7778	0	0
RCHGF001410	438	206.959	0	0
RCHGF001411	648	407.56	0	0
RCHGF001412	1152	911.56	0	0
RCHGF001413	486	251.545	0	0
RCHGF001414	870	629.56	0	0
RCHGF001415	1143	902.56	0	0
RCHGF001416	888	647.56	0	0
RCHGF001417	423	193.272	0	0
RCHGF001418	474	240.593	0	0
RCHGF001419	492	257.545	0	0
RCHGF001420	585	346.036	0	0
RCHGF001421	243	58.2826	0	0
RCHGF001422	765	524.56	0	0
RCHGF001423	2247	2006.56	1	150.178
RCHGF001424	1458	1217.56	1	247.496
RCHGF001426	117	12.8571	0	0
RCHGF001427	417	188.108	0	0
RCHGF001428	222	46.1602	0	0
RCHGF001430	1764	1523.56	0	0
RCHGF001431	576	337.036	0	0
RCHGF001432	663	422.56	0	0
RCHGF001433	867	626.56	0	0
RCHGF001434	1731	1490.56	0	0
RCHGF001435	747	506.56	0	0
RCHGF001436	1053	812.56	0	0
RCHGF001437	123	11.4615	0	0
RCHGF001438	132	13.9545	0	0
RCHGF001439	150	18.3091	0	0
RCHGF001440	1329	1088.56	0	0
RCHGF001441	1395	1154.56	0	0
RCHGF001442	876	635.56	0	0
RCHGF001443	456	223.556	0	0
RCHGF001444	945	704.56	0	0
RCHGF001445	753	512.56	0	0
RCHGF001447	939	698.56	0	0
RCHGF001448	666	425.56	0	0
RCHGF001449	645	404.56	0	0
RCHGF001450	927	686.56	0	0
RCHGF001451	429	198.842	0	0
RCHGF001452	504	268.981	0	0
RCHGF001453	858	617.56	0	0
RCHGF001454	819	578.56	0	0
RCHGF001455	891	650.56	0	0
RCHGF001456	843	602.56	0	0
RCHGF001457	1188	947.56	1	318.018
RCHGF001458	1872	1631.56	0	0
RCHGF001459	351	129.963	0	0
RCHGF001460	738	497.56	0	0
RCHGF001461	858	617.56	0	0
RCHGF001462	1071	830.56	0	0
RCHGF001463	153	20.6667	0	0
RCHGF001464	2274	2033.56	0	0
RCHGF001465	537	301.981	0	0
RCHGF001466	1611	1370.56	0	0
RCHGF001467	1359	1118.56	0	0
RCHGF001468	1533	1292.56	0	0
RCHGF001469	486	251.545	0	0
RCHGF001470	714	473.56	0	0
RCHGF001471	660	419.56	0	0
RCHGF001472	615	374.56	0	0
RCHGF001473	852	611.56	0	0
RCHGF001474	675	434.56	1	693.44
RCHGF001475	699	458.56	0	0
RCHGF001476	990	749.56	0	0
RCHGF001477	1005	764.56	0	0
RCHGF001478	666	425.56	0	0
RCHGF001479	630	389.56	0	0
RCHGF001480	510	274.981	0	0
RCHGF001481	1431	1190.56	0	0
RCHGF001482	1392	1151.56	0	0
RCHGF001483	987	746.56	0	0
RCHGF001484	1878	1637.56	0	0
RCHGF001485	2364	2123.56	0	0
RCHGF001486	738	497.56	0	0
RCHGF001487	1878	1637.56	0	0
RCHGF001488	843	602.56	0	0
RCHGF001489	666	425.56	0	0
RCHGF001490	1029	788.56	0	0
RCHGF001491	678	437.56	0	0
RCHGF001492	888	647.56	0	0
RCHGF001493	1506	1265.56	0	0
RCHGF001495	1692	1451.56	0	0
RCHGF001496	1014	773.56	0	0
RCHGF001497	888	647.56	0	0
RCHGF001498	453	220.556	0	0
RCHGF001499	606	365.56	0	0
RCHGF001501	897	656.56	0	0
RCHGF001502	1086	845.56	0	0
RCHGF001503	816	575.56	0	0
RCHGF001504	843	602.56	0	0
RCHGF001505	771	530.56	0	0
RCHGF001506	492	257.545	0	0
RCHGF001507	417	188.108	0	0
RCHGF001508	1953	1712.56	0	0
RCHGF001509	1371	1130.56	0	0
RCHGF001510	171	27.1064	0	0
RCHGF001511	777	536.56	0	0
RCHGF001512	126	12.1875	0	0
RCHGF001513	417	188.108	0	0
RCHGF001514	912	671.56	0	0
RCHGF001515	984	743.56	0	0
RCHGF001516	132	13.9545	0	0
