-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_2_HGF2_counts	tpm
RCHGF000687	777	515.405	16	138.059
RCHGF000688	777	515.405	8	69.0296
RCHGF000689	123	11.1099	2	800.597
RCHGF000690	921	658.759	1	6.75099
RCHGF000691	300	86.4617	1	51.4363
RCHGF000692	822	560.066	4	31.7625
RCHGF000693	780	518.405	1	8.57877
RCHGF000694	468	218.034	0	0
RCHGF000695	738	477.385	0	0
RCHGF000696	408	167.236	1	26.5928
RCHGF000697	2712	2449.76	12	21.7847
RCHGF000698	1215	952.759	1	4.66778
RCHGF000699	1224	961.759	9	41.6169
RCHGF000700	600	342.148	2	25.9962
RCHGF000701	729	468.385	15	142.424
RCHGF000702	1737	1474.76	4	12.0624
RCHGF000703	552	296.365	0	0
RCHGF000704	774	512.405	0	0
RCHGF000705	756	495.122	0	0
RCHGF000706	699	438.862	0	0
RCHGF000707	858	595.759	3	22.3947
RCHGF000708	873	610.759	21	152.913
RCHGF000709	309	92.8128	0	0
RCHGF000710	888	625.759	15	106.605
RCHGF000711	837	575.015	16	123.747
RCHGF000712	489	236.744	2	37.5703
RCHGF000713	426	182.539	0	0
RCHGF000714	984	721.759	2	12.3234
RCHGF000715	891	628.759	3	21.2193
RCHGF000716	324	102.2	0	0
RCHGF000717	819	557.066	2	15.9668
RCHGF000718	819	557.066	5	39.917
RCHGF000719	531	276.144	0	0
RCHGF000720	1152	889.759	1	4.99829
RCHGF000721	558	302.204	1	14.7161
RCHGF000722	624	365.353	0	0
RCHGF000723	762	501.122	2	17.7493
RCHGF000724	882	619.759	0	0
RCHGF000725	1356	1093.76	2	8.13209
RCHGF000726	405	164.715	5	134.999
RCHGF000727	540	284.365	1	15.6393
RCHGF000728	1338	1075.76	41	169.497
RCHGF000729	1065	802.759	27	149.58
RCHGF000730	624	365.353	12	146.07
RCHGF000731	660	400.664	10	110.998
RCHGF000732	1005	742.759	11	65.8626
RCHGF000733	192	31.5285	0	0
RCHGF000734	684	423.939	2	20.9807
RCHGF000735	423	180.057	3	74.0978
RCHGF000736	2136	1873.76	95	225.478
RCHGF000737	930	667.759	45	299.7
RCHGF000738	936	673.759	31	204.621
RCHGF000739	642	382.984	1	11.6122
RCHGF000740	507	253.375	1	17.5521
RCHGF000741	939	676.759	8	52.5714
RCHGF000742	225	44.7535	2	198.745
RCHGF000743	846	583.811	0	0
RCHGF000744	393	155.042	1	28.6843
RCHGF000745	684	423.939	2	20.9807
RCHGF000746	378	142.955	0	0
RCHGF000747	1068	805.759	7	38.6355
RCHGF000748	150	17.5247	0	0
RCHGF000749	654	394.984	2	22.5188
RCHGF000750	849	586.811	16	121.259
RCHGF000751	369	136.247	0	0
RCHGF000752	123	11.1099	0	0
RCHGF000753	918	655.759	2	13.5637
RCHGF000754	117	10.0455	0	0
RCHGF000755	1131	868.759	10	51.1911
RCHGF000756	693	432.939	3	30.8168
RCHGF000757	132	13.8613	0	0
RCHGF000758	432	187.591	2	47.4146
RCHGF000759	510	256.191	0	0
RCHGF000760	489	236.744	6	112.711
RCHGF000762	996	733.759	8	48.4876
RCHGF000763	411	169.717	0	0
RCHGF000764	1065	802.759	5	27.6999
RCHGF000765	1944	1681.76	12	31.733
RCHGF000766	936	673.759	0	0
RCHGF000767	552	296.365	0	0
RCHGF000769	345	117.123	0	0
RCHGF000770	1254	991.759	4	17.9369
RCHGF000771	594	336.3	10	132.241
RCHGF000772	528	273.144	7	113.973
RCHGF000773	1098	835.759	19	101.104
RCHGF000774	2265	2002.76	17	37.7497
RCHGF000775	1611	1348.76	32	105.514
RCHGF000776	318	98.6228	2	90.1875
RCHGF000777	411	169.717	5	131.02
RCHGF000778	642	382.984	0	0
RCHGF000779	1218	955.759	6	27.9188
RCHGF000780	537	281.543	1	15.7961
RCHGF000781	129	12.5756	0	0
RCHGF000782	129	12.5756	0	0
RCHGF000783	687	426.939	0	0
RCHGF000784	1080	817.759	0	0
RCHGF000785	402	162.126	45	1234.4
RCHGF000786	861	598.759	56	415.939
RCHGF000787	1857	1594.76	11	30.6755
RCHGF000788	1722	1459.76	3	9.13974
RCHGF000789	426	182.539	0	0
RCHGF000790	138	15.531	0	0
RCHGF000791	2001	1738.76	17	43.4814
RCHGF000792	129	12.5756	0	0
RCHGF000793	297	84.0948	1	52.884
RCHGF000794	654	394.984	11	123.853
RCHGF000795	459	210.604	9	190.051
RCHGF000796	609	350.993	4	50.6822
RCHGF000797	183	27.8166	0	0
RCHGF000798	339	112.942	3	118.13
RCHGF000799	219	42.3112	0	0
RCHGF000800	3315	3052.76	24	34.9633
RCHGF000801	666	406.378	0	0
RCHGF000802	1422	1159.76	0	0
RCHGF000803	3246	2983.76	55	81.9771
RCHGF000804	702	441.862	7	70.4539
RCHGF000805	330	106.505	2	83.5129
RCHGF000806	678	418.014	8	85.1125
RCHGF000807	774	512.405	15	130.188
RCHGF000808	159	20.1921	1	220.248
RCHGF000809	2202	1939.76	53	121.513
RCHGF000810	1965	1702.76	46	120.143
RCHGF000811	363	131.467	3	101.484
RCHGF000812	111	9.59322	0	0
RCHGF000813	132	13.8613	0	0
RCHGF000814	1491	1228.76	2	7.23864
RCHGF000815	129	12.5756	0	0
RCHGF000816	1731	1468.76	25	75.6978
RCHGF000817	450	203.331	1	21.872
RCHGF000818	159	20.1921	1	220.248
RCHGF000819	1677	1414.76	33	103.735
RCHGF000820	141	15.902	0	0
RCHGF000821	165	22.0434	0	0
RCHGF000822	801	539.405	24	197.875
RCHGF000823	843	580.811	28	214.396
RCHGF000824	855	592.759	2	15.0053
RCHGF000825	2424	2161.76	10	20.5725
RCHGF000826	627	368.353	0	0
RCHGF000827	885	622.759	1	7.14124
RCHGF000828	609	350.993	0	0
RCHGF000829	861	598.759	1	7.42748
RCHGF000830	1248	985.759	1	4.51152
RCHGF000831	840	577.811	0	0
RCHGF000832	759	498.122	0	0
RCHGF000833	471	220.631	0	0
RCHGF000834	468	218.034	2	40.7943
RCHGF000835	435	190.341	4	93.4592
RCHGF000836	306	90.576	3	147.3
RCHGF000837	1167	904.759	6	29.4925
RCHGF000838	117	10.0455	0	0
RCHGF000839	117	10.0455	0	0
RCHGF000840	1998	1735.76	17	43.5565
RCHGF000841	624	365.353	5	60.8627
RCHGF000842	690	429.939	102	1055.08
RCHGF000843	714	453.385	41	402.171
RCHGF000844	510	256.191	7	121.515
RCHGF000845	561	305.204	6	87.4288
RCHGF000846	903	640.759	0	0
RCHGF000847	663	403.378	0	0
RCHGF000848	771	509.811	4	34.8935
RCHGF000849	1371	1108.76	9	36.0993
RCHGF000850	588	331.045	4	53.7362
RCHGF000851	669	409.378	2	21.727
RCHGF000852	639	379.984	2	23.4077
RCHGF000853	816	554.066	4	32.1065
RCHGF000855	1593	1330.76	15	50.1286
RCHGF000856	222	43.4027	0	0
RCHGF000857	303	88.4875	0	0
RCHGF000858	153	18.5283	0	0
RCHGF000860	1446	1183.76	1	3.75691
RCHGF000861	576	319.419	1	13.923
RCHGF000862	1017	754.759	0	0
RCHGF000863	765	503.811	1	8.82726
RCHGF000864	603	345.056	2	25.7771
RCHGF000865	1182	919.759	8	38.6821
RCHGF000866	792	530.405	0	0
RCHGF000867	1455	1192.76	5	18.6428
RCHGF000868	591	333.598	2	26.6625
RCHGF000869	666	406.378	5	54.7185
RCHGF000870	411	169.717	4	104.816
RCHGF000871	423	180.057	5	123.496
RCHGF000872	696	435.862	1	10.2034
RCHGF000873	282	74.2062	0	0
RCHGF000874	213	39.7239	0	0
RCHGF000875	399	159.782	0	0
RCHGF000876	888	625.759	2	14.214
RCHGF000877	384	147.671	1	30.1161
RCHGF000878	348	119.412	0	0
RCHGF000879	915	652.759	0	0
RCHGF000880	666	406.378	1	10.9437
RCHGF000881	801	539.405	3	24.7343
RCHGF000882	225	44.7535	1	99.3725
RCHGF000883	153	18.5283	2	480.052
RCHGF000884	942	679.759	5	32.7121
RCHGF000885	1128	865.759	9	46.2316
RCHGF000886	135	14.8799	0	0
RCHGF000887	1449	1186.76	10	37.4741
RCHGF000888	600	342.148	16	207.97
RCHGF000889	1215	952.759	33	154.037
RCHGF000890	324	102.2	0	0
RCHGF000891	1920	1657.76	5	13.4135
RCHGF000892	306	90.576	5	245.5
RCHGF000893	726	465.385	2	19.1122
RCHGF000894	177	25.5457	0	0
RCHGF000895	285	75.968	0	0
RCHGF000896	327	104.308	1	42.636
RCHGF000897	1428	1165.76	10	38.1492
RCHGF000898	1494	1231.76	4	14.442
RCHGF000899	240	51.5798	72	6207.93
RCHGF000900	366	134.087	6	199.003
RCHGF000901	903	640.759	5	34.7032
RCHGF000902	465	216.052	1	20.5843
RCHGF000903	513	258.887	3	51.5353
RCHGF000904	990	727.759	7	42.7764
RCHGF000905	912	649.759	7	47.9115
RCHGF000906	798	536.405	4	33.1636
RCHGF000907	564	308.067	21	303.158
RCHGF000908	906	643.759	49	338.506
RCHGF000909	810	548.163	7	56.7913
RCHGF000910	1830	1567.76	6	17.0202
RCHGF000911	1731	1468.76	5	15.1396
RCHGF000912	1170	907.759	8	39.1934
RCHGF000913	795	533.405	18	150.075
RCHGF000914	1338	1075.76	7	28.9386
RCHGF000915	729	468.385	18	170.908
RCHGF000916	198	33.6584	2	264.259
RCHGF000917	1008	745.759	35	208.72
RCHGF000918	549	293.365	5	75.7976
RCHGF000919	2622	2359.76	300	565.389
RCHGF000920	1098	835.759	9	47.8911
RCHGF000921	798	536.405	7	58.0363
RCHGF000922	114	9.04545	3	1474.97
RCHGF000923	246	54.5444	36	2935.26
RCHGF000924	591	333.598	13	173.306
RCHGF000925	252	57.4648	3	232.174
RCHGF000926	252	57.4648	0	0
RCHGF000927	2595	2332.76	131	249.744
RCHGF000928	414	172.144	14	361.685
RCHGF000929	150	17.5247	11	2791.49
RCHGF000930	444	197.895	3	67.4188
RCHGF000931	282	74.2062	8	479.451
RCHGF000932	1770	1507.76	89	262.514
RCHGF000933	1332	1069.76	12	49.8872
RCHGF000935	1218	955.759	20	93.0626
RCHGF000936	348	119.412	16	595.887
RCHGF000937	111	9.59322	2	927.17
RCHGF000938	510	256.191	43	746.447
RCHGF000939	837	575.015	0	0
RCHGF000940	501	248.082	1	17.9266
RCHGF000941	504	250.946	8	141.776
RCHGF000942	117	10.0455	0	0
RCHGF000944	453	205.625	2	43.2561
RCHGF000945	1164	901.759	7	34.5224
RCHGF000946	2130	1867.76	53	126.197
RCHGF000947	228	46.0091	2	193.322
RCHGF000948	1833	1570.76	13	36.8068
RCHGF000949	1296	1033.76	1072	4611.79
RCHGF000950	762	501.122	1	8.87463
RCHGF000951	189	30.0274	0	0
RCHGF000952	549	293.365	2	30.319
RCHGF000953	177	25.5457	1	174.091
RCHGF000954	147	16.6825	0	0
RCHGF000955	582	325.045	5	68.4101
RCHGF000956	720	459.385	4	38.7237
RCHGF000957	384	147.671	0	0
RCHGF000958	1335	1072.76	7	29.0195
RCHGF000960	186	29.0041	3	459.997
RCHGF000961	1122	859.759	1	5.1727
RCHGF000962	1011	748.759	630	3741.9
RCHGF000963	567	311.067	0	0
RCHGF000964	483	231.748	50	959.504
RCHGF000965	1068	805.759	4	22.0774
RCHGF000966	819	557.066	1	7.98339
RCHGF000967	1047	784.759	1	5.66706
RCHGF000968	672	412.014	1	10.794
RCHGF000969	672	412.014	2	21.588
RCHGF000970	1002	739.759	53	318.625
RCHGF000971	819	557.066	14	111.767
RCHGF000972	474	223.081	27	538.263
RCHGF000973	1179	916.759	31	150.384
RCHGF000974	180	26.6879	1	166.64
RCHGF000975	303	88.4875	1	50.2587
RCHGF000976	426	182.539	14	341.087
RCHGF000977	1176	913.759	235	1143.75
RCHGF000978	564	308.067	10	144.361
RCHGF000979	132	13.8613	0	0
RCHGF000980	912	649.759	12	82.134
RCHGF000981	264	64.2033	0	0
RCHGF000982	552	296.365	0	0
RCHGF000983	936	673.759	14	92.4096
RCHGF000984	945	682.759	49	319.17
RCHGF000985	852	589.811	1	7.54016
RCHGF000986	429	185.209	0	0
RCHGF000987	915	652.759	9	61.3174
RCHGF000988	918	655.759	3	20.3456
RCHGF000989	1413	1150.76	11	42.5111
RCHGF000990	1005	742.759	2	11.975
RCHGF000991	1266	1003.76	1	4.43062
RCHGF000993	1203	940.759	2	9.45465
RCHGF000994	273	69.1859	0	0
RCHGF000995	642	382.984	0	0
RCHGF000996	684	423.939	1	10.4904
RCHGF000997	1128	865.759	0	0
RCHGF000998	1188	925.759	3	14.4118
RCHGF000999	954	691.759	5	32.1447
RCHGF001000	630	371.32	0	0
RCHGF001001	495	242.462	2	36.6843
RCHGF001002	411	169.717	2	52.408
RCHGF001003	822	560.066	2	15.8813
RCHGF001004	750	489.385	0	0
RCHGF001005	483	231.748	0	0
RCHGF001006	678	418.014	0	0
RCHGF001007	990	727.759	2	12.2218
RCHGF001008	261	62.62	0	0
RCHGF001009	114	9.04545	0	0
RCHGF001010	951	688.759	4	25.8277
RCHGF001011	1152	889.759	3	14.9949
RCHGF001012	705	444.705	5	50.0025
RCHGF001013	924	661.759	1	6.72038
RCHGF001014	825	563.066	1	7.89832
RCHGF001015	1053	790.759	0	0
RCHGF001016	2382	2119.76	11	23.0781
RCHGF001017	645	385.984	13	149.785
RCHGF001018	939	676.759	2	13.1429
RCHGF001019	768	506.811	2	17.55
RCHGF001020	120	10.2585	5	2167.6
RCHGF001021	141	15.902	0	0
RCHGF001022	1044	781.759	3	17.0664
RCHGF001023	1176	913.759	1	4.86701
RCHGF001024	645	385.984	1	11.5219
RCHGF001025	471	220.631	0	0
RCHGF001026	927	664.759	0	0
RCHGF001027	825	563.066	0	0
RCHGF001028	765	503.811	2	17.6545
RCHGF001029	417	174.679	0	0
RCHGF001030	2421	2158.76	5	10.3005
RCHGF001031	267	65.7619	6	405.762
RCHGF001032	702	441.862	10	100.648
RCHGF001033	795	533.405	4	33.3501
RCHGF001034	801	539.405	13	107.182
RCHGF001035	480	228.791	1	19.4382
RCHGF001036	2730	2467.76	7	12.6151
RCHGF001037	501	248.082	4	71.7065
RCHGF001038	1437	1174.76	30	113.571
RCHGF001039	1113	850.759	39	203.869
RCHGF001040	1134	871.759	62	316.293
RCHGF001041	753	492.385	3	27.0963
RCHGF001042	870	607.759	8	58.54
RCHGF001043	987	724.759	20	122.724
RCHGF001044	138	15.531	0	0
RCHGF001045	729	468.385	6	56.9695
RCHGF001046	1272	1009.76	4	17.6172
RCHGF001047	675	415.014	3	32.1479
RCHGF001048	768	506.811	2	17.55
RCHGF001049	2370	2107.76	2	4.21991
RCHGF001050	474	223.081	2	39.8713
RCHGF001051	522	267.386	2	33.2648
RCHGF001052	852	589.811	3	22.6205
RCHGF001053	615	356.771	1	12.4653
RCHGF001054	237	50.2634	0	0
RCHGF001055	351	121.869	1	36.4924
RCHGF001056	1086	823.759	37	199.754
RCHGF001057	744	483.385	40	368.011
RCHGF001058	1344	1081.76	48	197.335
RCHGF001059	444	197.895	2	44.9459
RCHGF001060	1995	1732.76	29	74.431
RCHGF001061	921	658.759	6	40.5059
RCHGF001062	228	46.0091	14	1353.25
RCHGF001063	474	223.081	61	1216.08
RCHGF001064	291	79.8309	16	891.339
RCHGF001065	195	32.8107	0	0
RCHGF001066	111	9.59322	0	0
RCHGF001067	216	41.019	1	108.42
RCHGF001068	654	394.984	4	45.0375
RCHGF001069	1182	919.759	2	9.67052
RCHGF001070	1101	838.759	1	5.30221
RCHGF001071	1323	1060.76	0	0
RCHGF001072	330	106.505	0	0
RCHGF001073	318	98.6228	0	0
RCHGF001074	1041	778.759	5	28.5536
RCHGF001075	1896	1633.76	11	29.9432
RCHGF001076	156	19.2295	1	231.273
RCHGF001077	822	560.066	1	7.94063
RCHGF001078	1353	1090.76	9	36.6951
RCHGF001079	1311	1048.76	6	25.4431
RCHGF001080	810	548.163	0	0
RCHGF001081	843	580.811	2	15.314
RCHGF001082	705	444.705	3	30.0015
RCHGF001083	1023	760.759	5	29.2292
RCHGF001084	297	84.0948	0	0
RCHGF001085	1470	1207.76	7	25.7758
RCHGF001086	453	205.625	2	43.2561
RCHGF001087	1110	847.759	2	10.4918
RCHGF001088	795	533.405	19	158.413
RCHGF001089	801	539.405	13	107.182
RCHGF001090	300	86.4617	1	51.4363
RCHGF001091	672	412.014	2	21.588
RCHGF001092	795	533.405	1	8.33752
RCHGF001093	366	134.087	5	165.836
RCHGF001094	1530	1267.76	1	3.50798
RCHGF001095	1038	775.759	4	22.9312
RCHGF001096	1290	1027.76	4	17.3086
RCHGF001097	363	131.467	0	0
RCHGF001098	996	733.759	4	24.2438
RCHGF001099	540	284.365	1	15.6393
RCHGF001100	456	208.05	1	21.376
RCHGF001101	999	736.759	1	6.03627
RCHGF001102	1257	994.759	18	80.4727
RCHGF001103	495	242.462	18	330.159
RCHGF001104	750	489.385	1	9.08747
RCHGF001105	1338	1075.76	6	24.8045
RCHGF001106	348	119.412	7	260.701
RCHGF001107	1260	997.759	9	40.1154
RCHGF001108	1443	1180.76	33	124.293
RCHGF001109	171	23.5411	0	0
RCHGF001110	1086	823.759	18	97.1776
RCHGF001111	1929	1666.76	14	37.355
RCHGF001112	174	24.6289	0	0
RCHGF001113	375	140.834	8	252.625
RCHGF001114	264	64.2033	7	484.88
RCHGF001115	1248	985.759	5	22.5576
RCHGF001116	582	325.045	18	246.276
RCHGF001117	237	50.2634	12	1061.75
RCHGF001118	216	41.019	4	433.68
RCHGF001119	672	412.014	6	64.764
RCHGF001120	1011	748.759	8	47.5162
RCHGF001121	204	35.8563	0	0
RCHGF001122	765	503.811	3	26.4818
RCHGF001123	2040	1777.76	30	75.0485
RCHGF001126	153	18.5283	1	240.026
RCHGF001127	3351	3088.76	11	15.8381
RCHGF001128	150	17.5247	0	0
RCHGF001129	363	131.467	3	101.484
RCHGF001130	1386	1123.76	6	23.745
RCHGF001131	1035	772.759	4	23.0202
RCHGF001132	822	560.066	2	15.8813
RCHGF001133	753	492.385	3	27.0963
RCHGF001134	495	242.462	0	0
RCHGF001135	408	167.236	3	79.7785
RCHGF001136	2769	2506.76	12	21.2894
RCHGF001137	114	9.04545	0	0
RCHGF001138	1023	760.759	10	58.4584
RCHGF001139	651	391.984	3	34.0367
RCHGF001140	2697	2434.76	14	25.5721
RCHGF001141	3207	2944.76	33	49.8377
RCHGF001142	774	512.405	40	347.169
RCHGF001143	555	299.285	167	2481.56
RCHGF001144	618	359.707	60	741.815
RCHGF001145	603	345.056	0	0
RCHGF001146	699	438.862	0	0
RCHGF001147	138	15.531	0	0
RCHGF001148	714	453.385	4	39.2362
RCHGF001149	852	589.811	21	158.343
RCHGF001150	1338	1075.76	98	405.14
RCHGF001152	1281	1018.76	23	100.404
RCHGF001153	4032	3769.76	39	46.0092
RCHGF001154	1128	865.759	8	41.0948
RCHGF001155	1479	1216.76	13	47.5152
RCHGF001156	465	216.052	6	123.506
RCHGF001157	333	108.521	0	0
RCHGF001158	972	709.759	14	87.7225
RCHGF001159	129	12.5756	4	1414.57
RCHGF001160	906	643.759	10	69.0829
RCHGF001161	999	736.759	17	102.617
RCHGF001162	171	23.5411	3	566.746
RCHGF001163	129	12.5756	0	0
RCHGF001164	312	94.5724	4	188.1
RCHGF001165	1887	1624.76	11	30.1091
RCHGF001166	1734	1471.76	5	15.1087
RCHGF001167	426	182.539	1	24.3634
RCHGF001168	126	11.8259	0	0
RCHGF001169	1068	805.759	8	44.1549
RCHGF001170	936	673.759	22	145.215
RCHGF001171	1104	841.759	3	15.8499
RCHGF001172	252	57.4648	10	773.913
RCHGF001173	972	709.759	81	507.537
RCHGF001174	546	290.365	5	76.5807
RCHGF001176	728	467.385	8	76.1218
RCHGF001178	528	273.144	1	16.2818
RCHGF001179	546	290.365	0	0
RCHGF001180	342	114.908	7	270.921
RCHGF001181	327	104.308	0	0
RCHGF001182	177	25.5457	9	1566.82
RCHGF001183	1509	1246.76	26	92.7437
RCHGF001184	2004	1741.76	50	127.666
RCHGF001185	591	333.598	17	226.631
RCHGF001186	216	41.019	3	325.26
RCHGF001187	432	187.591	0	0
RCHGF001188	543	287.365	1	15.476
RCHGF001189	1650	1387.76	1	3.20464
RCHGF001190	855	592.759	4	30.0107
RCHGF001191	1125	862.759	4	20.6188
RCHGF001192	453	205.625	7	151.396
RCHGF001193	417	174.679	0	0
RCHGF001195	765	503.811	3	26.4818
RCHGF001196	987	724.759	4	24.5448
RCHGF001197	147	16.6825	1	266.582
RCHGF001198	1434	1171.76	11	41.7492
RCHGF001199	2376	2113.76	38	79.9506
RCHGF001200	465	216.052	13	267.596
RCHGF001201	111	9.59322	2	927.17
RCHGF001202	1785	1522.76	13	37.967
RCHGF001203	1596	1333.76	9	30.0095
RCHGF001204	1578	1315.76	12	40.5601
RCHGF001205	147	16.6825	0	0
RCHGF001206	306	90.576	0	0
RCHGF001207	144	16.4854	30	8093.1
RCHGF001208	408	167.236	692	18402.2
RCHGF001209	1680	1417.76	29	90.9682
RCHGF001210	1206	943.759	18	84.8214
RCHGF001211	855	592.759	14	105.037
RCHGF001212	612	353.993	8	100.505
RCHGF001213	324	102.2	6	261.093
RCHGF001214	252	57.4648	0	0
RCHGF001215	813	551.066	6	48.4219
RCHGF001216	156	19.2295	2	462.546
RCHGF001217	111	9.59322	0	0
RCHGF001218	273	69.1859	0	0
RCHGF001219	330	106.505	1	41.7565
RCHGF001220	810	548.163	1	8.11305
RCHGF001221	363	131.467	0	0
RCHGF001222	273	69.1859	7	449.961
RCHGF001223	525	270.144	8	131.701
RCHGF001224	1131	868.759	1	5.11911
RCHGF001225	756	495.122	6	53.893
RCHGF001226	819	557.066	0	0
RCHGF001227	699	438.862	0	0
RCHGF001228	606	348.056	1	12.7775
RCHGF001229	1167	904.759	0	0
RCHGF001230	840	577.811	0	0
RCHGF001231	846	583.811	9	68.5589
RCHGF001232	1110	847.759	2	10.4918
RCHGF001233	576	319.419	0	0
RCHGF001234	420	177.227	0	0
RCHGF001235	747	486.385	3	27.4306
RCHGF001236	681	420.939	9	95.086
RCHGF001237	336	110.774	7	281.031
RCHGF001238	432	187.591	3	71.1219
RCHGF001239	1236	973.759	31	141.581
RCHGF001240	729	468.385	16	151.919
RCHGF001241	936	673.759	5	33.0034
RCHGF001242	1053	790.759	10	56.2406
RCHGF001243	948	685.759	11	71.337
RCHGF001244	972	709.759	21	131.584
RCHGF001245	930	667.759	11	73.26
RCHGF001246	870	607.759	3	21.9525
RCHGF001247	1365	1102.76	17	68.5586
RCHGF001248	462	213.251	3	62.564
RCHGF001249	222	43.4027	0	0
RCHGF001250	1035	772.759	1	5.75506
RCHGF001251	798	536.405	3	24.8727
RCHGF001252	1002	739.759	6	36.0707
RCHGF001253	156	19.2295	0	0
RCHGF001254	366	134.087	9	298.504
RCHGF001255	1251	988.759	24	107.948
RCHGF001256	1215	952.759	91	424.768
RCHGF001257	198	33.6584	0	0
RCHGF001258	1527	1264.76	4	14.0652
RCHGF001259	1200	937.759	13	61.6518
RCHGF001260	777	515.405	5	43.1435
RCHGF001261	459	210.604	4	84.4672
RCHGF001262	1644	1381.76	75	241.392
RCHGF001263	186	29.0041	0	0
RCHGF001264	1158	895.759	16	79.437
RCHGF001265	846	583.811	2	15.2353
RCHGF001266	633	374.254	6	71.2983
RCHGF001267	354	124.2	0	0
RCHGF001268	651	391.984	2	22.6911
RCHGF001269	579	322.161	2	27.609
RCHGF001270	2928	2665.76	52	86.7514
RCHGF001271	1302	1039.76	19	81.2671
RCHGF001272	183	27.8166	3	479.636
RCHGF001273	666	406.378	3	32.8311
RCHGF001274	1716	1453.76	5	15.2958
RCHGF001275	1917	1654.76	3	8.0627
RCHGF001276	1749	1486.76	18	53.8426
RCHGF001277	912	649.759	2	13.689
RCHGF001278	111	9.59322	0	0
RCHGF001279	1326	1063.76	5	20.9036
RCHGF001280	2448	2185.76	14	28.4852
RCHGF001281	540	284.365	25	390.983
RCHGF001282	759	498.122	11	98.2088
RCHGF001283	276	70.8419	0	0
RCHGF001284	546	290.365	1	15.3161
RCHGF001285	1278	1015.76	9	39.4045
RCHGF001286	744	483.385	2	18.4005
RCHGF001287	1299	1036.76	3	12.8688
RCHGF001288	1434	1171.76	1	3.79538
RCHGF001289	1425	1162.76	1	3.82476
RCHGF001290	813	551.066	0	0
RCHGF001291	747	486.385	5	45.7176
RCHGF001292	372	138.467	2	64.236
RCHGF001293	705	444.705	23	230.012
RCHGF001294	1401	1138.76	14	54.6752
RCHGF001295	1410	1147.76	21	81.3696
RCHGF001296	930	667.759	1	6.66
RCHGF001297	129	12.5756	0	0
RCHGF001298	618	359.707	4	49.4544
RCHGF001299	465	216.052	0	0
RCHGF001300	213	39.7239	1	111.955
RCHGF001301	747	486.385	18	164.583
RCHGF001302	966	703.759	7	44.2352
RCHGF001303	972	709.759	5	31.3295
RCHGF001304	447	200.615	2	44.3363
RCHGF001305	2208	1945.76	8	18.285
RCHGF001306	162	21.3549	0	0
RCHGF001307	1068	805.759	0	0
RCHGF001308	1092	829.759	0	0
RCHGF001309	834	572.066	3	23.3222
RCHGF001310	873	610.759	0	0
RCHGF001311	1278	1015.76	5	21.8914
RCHGF001312	1332	1069.76	5	20.7863
RCHGF001313	1008	745.759	29	172.939
RCHGF001314	966	703.759	6	37.9159
RCHGF001315	1122	859.759	10	51.727
RCHGF001316	2082	1819.76	60	146.633
RCHGF001317	669	409.378	6	65.181
RCHGF001318	264	64.2033	1	69.2686
RCHGF001319	180	26.6879	0	0
RCHGF001320	633	374.254	22	261.427
RCHGF001321	810	548.163	133	1079.04
RCHGF001322	1074	811.759	10	54.7856
RCHGF001323	114	9.04545	3	1474.97
RCHGF001324	141	15.902	0	0
RCHGF001325	621	362.353	121	1485.07
RCHGF001326	489	236.744	52	976.827
RCHGF001327	870	607.759	321	2348.92
RCHGF001328	1368	1105.76	899	3615.71
RCHGF001329	183	27.8166	0	0
RCHGF001330	1365	1102.76	19	76.6243
RCHGF001331	498	245.373	15	271.868
RCHGF001332	477	226.02	8	157.412
RCHGF001333	915	652.759	22	149.887
RCHGF001334	948	685.759	12	77.8222
RCHGF001335	948	685.759	70	453.963
RCHGF001336	117	10.0455	0	0
RCHGF001337	348	119.412	9	335.187
RCHGF001338	132	13.8613	0	0
RCHGF001339	1041	778.759	5	28.5536
RCHGF001340	2514	2251.76	19	37.5254
RCHGF001341	957	694.759	7	44.8082
RCHGF001342	636	377.254	20	235.771
RCHGF001343	2625	2362.76	45	84.7007
RCHGF001344	261	62.62	0	0
RCHGF001345	2817	2554.76	95	165.374
RCHGF001346	1767	1504.76	88	260.082
RCHGF001347	969	706.759	6	37.7549
RCHGF001348	1443	1180.76	31	116.76
RCHGF001349	198	33.6584	63.863	8438.2
RCHGF001350	480	228.791	19	369.326
RCHGF001351	111	9.59322	0	0
RCHGF001352	642	382.984	1	11.6122
RCHGF001353	612	353.993	0	0
RCHGF001354	1323	1060.76	4	16.7702
RCHGF001355	840	577.811	2	15.3935
RCHGF001356	378	142.955	1	31.1096
RCHGF001357	639	379.984	2	23.4077
RCHGF001358	828	566.066	0	0
RCHGF001359	807	545.405	3	24.4622
RCHGF001360	483	231.748	4	76.7604
RCHGF001361	1125	862.759	5	25.7736
RCHGF001362	420	177.227	0	0
RCHGF001363	759	498.122	4	35.7123
RCHGF001364	816	554.066	5	40.1331
RCHGF001365	147	16.6825	0	0
RCHGF001366	1332	1069.76	6	24.9436
RCHGF001367	792	530.405	5	41.9234
RCHGF001368	219	42.3112	1	105.109
RCHGF001369	369	136.247	4	130.565
RCHGF001370	453	205.625	2	43.2561
RCHGF001371	165	22.0434	0	0
RCHGF001372	1089	826.759	5	26.8958
RCHGF001373	168	22.6016	0	0
RCHGF001374	2169	1906.76	5	11.6619
RCHGF001375	864	601.759	0	0
RCHGF001376	879	616.759	1	7.21071
