-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_1_HGF2_counts	tpm
RCHGF000653	111	11.8716	4	5.66893
RCHGF000654	1104	874.348	157	3.0211
RCHGF000655	1167	937.348	196	3.51807
RCHGF000656	120	14.1159	63	75.0898
RCHGF000657	891	661.369	345	8.77657
RCHGF000658	117	13.1586	3	3.83583
RCHGF000659	2055	1825.35	4064	37.4591
RCHGF000660	309	103.438	127	20.6573
RCHGF000661	1239	1009.35	328	5.46742
RCHGF000662	324	114.796	21	3.0778
RCHGF000663	1443	1213.35	150	2.07996
RCHGF000664	1188	958.348	1510	26.5096
RCHGF000665	174	30.6751	207	113.536
RCHGF000666	537	308.799	164	8.93547
RCHGF000667	1215	985.348	534	9.11803
RCHGF000668	2190	1960.35	1971	16.9162
RCHGF000669	123	14.9357	3	3.37945
RCHGF000670	528	299.997	305	17.1053
RCHGF000671	144	21.0608	2	1.59773
RCHGF000672	813	583.387	495	14.2757
RCHGF000673	423	199.741	134	11.2872
RCHGF000674	141	20.1611	20	16.6903
RCHGF000675	765	535.42	3542	111.302
RCHGF000676	558	329.45	1176	60.0575
RCHGF000677	849	619.375	1095	29.7447
RCHGF000678	1119	889.348	1234	23.3449
RCHGF000679	144	21.0608	14	11.1841
RCHGF000680	1035	805.348	1142	23.8579
RCHGF000681	666	436.543	246	9.48106
RCHGF000682	918	688.355	427	10.4367
RCHGF000683	747	517.42	528	17.1688
RCHGF000684	204	42.9814	32	12.5262
RCHGF000685	960	730.348	3073	70.7916
RCHGF000686	798	568.387	3634	107.57
RCHGF000687	777	547.392	367	11.2802
RCHGF000688	777	547.392	520	15.9828
RCHGF000689	123	14.9357	32	36.0475
RCHGF000690	921	691.355	394	9.58836
RCHGF000691	300	96.831	947	164.545
RCHGF000692	822	592.381	80	2.27216
RCHGF000693	780	550.392	125	3.82109
RCHGF000694	468	242.016	16	1.11231
RCHGF000695	738	508.43	38	1.25748
RCHGF000696	408	185.979	44	3.98051
RCHGF000697	2712	2482.35	588	3.98533
RCHGF000698	1215	985.348	181	3.09057
RCHGF000699	1224	994.348	459	7.76647
RCHGF000700	600	370.973	230	10.4312
RCHGF000701	729	499.43	1020	34.3617
RCHGF000702	1737	1507.35	785	8.76204
RCHGF000703	552	323.564	246	12.7916
RCHGF000704	774	544.409	439	13.5672
RCHGF000705	756	526.42	117	3.73941
RCHGF000706	699	469.502	323	11.5748
RCHGF000707	858	628.375	607	16.2525
RCHGF000708	873	643.369	6970	182.273
RCHGF000709	309	103.438	1385	225.278
RCHGF000710	888	658.369	54934	1403.85
RCHGF000711	837	607.381	68812	1906.13
RCHGF000712	489	262.172	13335	855.769
RCHGF000713	426	202.488	20900	1736.59
RCHGF000714	984	754.348	207	4.61687
RCHGF000715	891	661.369	892	22.6919
RCHGF000716	324	114.796	685	100.395
RCHGF000717	819	589.381	681	19.4402
RCHGF000718	819	589.381	587	16.7568
RCHGF000719	531	302.934	1817	100.915
RCHGF000720	1152	922.348	404	7.36946
RCHGF000721	558	329.45	205	10.4692
RCHGF000722	624	394.751	202	8.60949
RCHGF000723	762	532.42	491	15.5159
RCHGF000724	882	652.369	306	7.89183
RCHGF000725	1356	1126.35	297	4.43643
RCHGF000726	405	183.298	108	9.91324
RCHGF000727	540	311.755	623	33.622
RCHGF000728	1338	1108.35	5544	84.1582
RCHGF000729	1065	835.348	2880	58.0062
RCHGF000730	624	394.751	97	4.13426
RCHGF000731	660	430.565	1487	58.1061
RCHGF000732	1005	775.348	574	12.4556
RCHGF000733	192	37.8141	5	2.22467
RCHGF000734	684	454.53	469	17.3604
RCHGF000735	423	199.741	498	41.9481
RCHGF000736	2136	1906.35	5031	44.4019
RCHGF000737	930	700.355	2139	51.3856
RCHGF000738	936	706.348	1906	45.3998
RCHGF000739	642	412.666	409	16.6753
RCHGF000740	507	279.587	149	8.96641
RCHGF000741	939	709.348	722	17.1249
RCHGF000742	225	52.1272	90	29.0487
RCHGF000743	846	616.375	1424	38.87
RCHGF000744	393	172.593	2315	225.672
RCHGF000745	684	454.53	3298	122.078
RCHGF000746	378	159.325	16516	1744.09
RCHGF000747	1068	838.348	33105	664.383
RCHGF000748	150	22.7047	1246	923.319
RCHGF000749	654	424.582	1157	45.8481
RCHGF000750	849	619.375	935	25.3985
RCHGF000751	369	151.551	152	16.8746
RCHGF000752	123	14.9357	22	24.7826
RCHGF000753	918	688.355	99	2.41976
RCHGF000754	117	13.1586	9	11.5075
RCHGF000755	1131	901.348	233	4.34923
RCHGF000756	693	463.512	235	8.53015
RCHGF000757	132	17.5039	10	9.612
RCHGF000758	432	208.05	1999	161.657
RCHGF000759	510	282.482	135	8.04066
RCHGF000760	489	262.172	642	41.2001
RCHGF000762	996	766.348	921	20.2201
RCHGF000763	411	188.727	171	15.2445
RCHGF000764	1065	835.348	537	10.8157
RCHGF000765	1944	1714.35	526	5.16222
RCHGF000766	936	706.348	178	4.23985
RCHGF000767	552	323.564	171	8.8917
RCHGF000769	345	131.423	33	4.22465
RCHGF000770	1254	1024.35	272	4.46756
RCHGF000771	594	365.01	308	14.197
RCHGF000772	528	299.997	584	32.7525
RCHGF000773	1098	868.348	2220	43.0139
RCHGF000774	2265	2035.35	1147	9.48144
RCHGF000775	1611	1381.35	56653	690.032
RCHGF000776	318	110.2	989	150.996
RCHGF000777	411	188.727	506	45.1094
RCHGF000778	642	412.666	404	16.4715
RCHGF000779	1218	988.348	2876	48.9585
RCHGF000780	537	308.799	389	21.1945
RCHGF000781	129	16.5894	9	9.12768
RCHGF000782	129	16.5894	3	3.04256
RCHGF000783	687	457.525	169	6.21471
RCHGF000784	1080	850.348	163	3.22508
RCHGF000785	402	180.606	6316	588.383
RCHGF000786	861	631.369	711	18.9468
RCHGF000787	1857	1627.35	934	9.65641
RCHGF000788	1722	1492.35	620	6.9899
RCHGF000789	426	202.488	115	9.55538
RCHGF000790	138	19.3225	26	22.6391
RCHGF000791	2001	1771.35	374	3.55236
RCHGF000792	129	16.5894	8	8.1135
RCHGF000793	297	94.6075	82	14.5827
RCHGF000794	654	424.582	460	18.2283
RCHGF000795	459	233.445	461	33.225
RCHGF000796	609	379.91	481	21.3017
RCHGF000797	183	34.0337	102	50.4244
RCHGF000798	339	126.657	126	16.7375
RCHGF000799	219	49.7564	19	6.42472
RCHGF000800	3315	3085.35	2525	13.7691
RCHGF000801	666	436.543	63	2.42808
RCHGF000802	1422	1192.35	396	5.58781
RCHGF000803	3246	3016.35	3845	21.4469
RCHGF000804	702	472.502	404	14.3856
RCHGF000805	330	119.446	419	59.0188
RCHGF000806	678	448.535	912	34.2096
RCHGF000807	774	544.409	1684	52.0435
RCHGF000808	159	25.5122	16	10.5517
RCHGF000809	2202	1972.35	4727	40.3229
RCHGF000810	1965	1735.35	6800	65.9283
RCHGF000811	363	146.364	420	48.2797
RCHGF000812	111	11.8716	7	9.92063
RCHGF000813	132	17.5039	8	7.6896
RCHGF000814	1491	1261.35	151	2.01415
RCHGF000815	129	16.5894	12	12.1702
RCHGF000816	1731	1501.35	2312	25.9093
RCHGF000817	450	224.902	119	8.9023
RCHGF000818	159	25.5122	42	27.6982
RCHGF000819	1677	1447.35	1631	18.9597
RCHGF000820	141	20.1611	14	11.6832
RCHGF000821	165	27.3361	20	12.3096
RCHGF000822	801	571.387	1461	43.0199
RCHGF000823	843	613.375	3283	90.0522
RCHGF000824	855	625.375	325	8.74364
RCHGF000825	2424	2194.35	437	3.35062
RCHGF000826	627	397.747	66	2.79181
RCHGF000827	885	655.369	76	1.95109
RCHGF000828	609	379.91	85	3.76433
RCHGF000829	861	631.369	93	2.47827
RCHGF000830	1248	1018.35	151	2.49477
RCHGF000831	840	610.381	97	2.67375
RCHGF000832	759	529.42	115	3.65466
RCHGF000833	471	244.874	24	1.64899
RCHGF000834	468	242.016	32	2.22461
RCHGF000835	435	210.833	52	4.14968
RCHGF000836	306	101.264	54	8.97198
RCHGF000837	1167	937.348	375	6.731
RCHGF000838	117	13.1586	9	11.5075
RCHGF000839	117	13.1586	8	10.2289
RCHGF000840	1998	1768.35	1125	10.7037
RCHGF000841	624	394.751	404	17.219
RCHGF000842	690	460.521	898	32.8077
RCHGF000843	714	484.464	496	17.2254
RCHGF000844	510	282.482	112	6.67077
RCHGF000845	561	332.397	1177	59.5757
RCHGF000846	903	673.362	303	7.57083
RCHGF000847	663	433.548	125	4.8509
RCHGF000848	771	541.42	123	3.82226
RCHGF000849	1371	1141.35	380	5.60164
RCHGF000850	588	359.079	205	9.60535
RCHGF000851	669	439.543	129	4.93784
RCHGF000852	639	409.695	138	5.6672
RCHGF000853	816	586.387	344	9.87015
RCHGF000855	1593	1363.35	980	12.094
RCHGF000856	222	51.0933	14	4.61014
RCHGF000857	303	99.0726	17	2.88699
RCHGF000858	153	23.6899	11	7.81231
RCHGF000860	1446	1216.35	127	1.75669
RCHGF000861	576	347.223	24	1.16292
RCHGF000862	1017	787.348	173	3.69682
RCHGF000863	765	535.42	183	5.75051
RCHGF000864	603	373.955	116	5.21901
RCHGF000865	1182	952.348	393	6.94298
RCHGF000866	792	562.387	117	3.50026
RCHGF000867	1455	1225.35	1970	27.0493
RCHGF000868	591	362.057	388	18.0303
RCHGF000869	666	436.543	934	35.9972
RCHGF000870	411	188.727	633	56.4313
RCHGF000871	423	199.741	900	75.8097
RCHGF000872	696	466.507	66.3197	2.39185
RCHGF000873	282	83.9606	5	1.00195
RCHGF000874	213	46.9896	8	2.86443
RCHGF000875	399	177.922	53	5.01181
RCHGF000876	888	658.369	195	4.98328
RCHGF000877	384	164.634	11	1.12415
RCHGF000878	348	133.89	53	6.66005
RCHGF000879	915	685.355	136	3.33866
RCHGF000880	666	436.543	347	13.3737
RCHGF000881	801	571.387	491	14.4577
RCHGF000882	225	52.1272	7	2.25935
RCHGF000883	153	23.6899	35	24.8574
RCHGF000884	942	712.348	1750	41.3328
RCHGF000885	1128	898.348	1522	28.5049
RCHGF000886	135	18.3487	4	3.66779
RCHGF000887	1449	1219.35	324	4.47061
RCHGF000888	600	370.973	998	45.2624
RCHGF000889	1215	985.348	1472	25.1343
RCHGF000890	324	114.796	20	2.93124
RCHGF000891	1920	1690.35	265	2.63766
RCHGF000892	306	101.264	41	6.81206
RCHGF000893	726	496.44	157	5.32087
RCHGF000894	177	31.8596	3	1.58428
RCHGF000895	285	86.0913	13	2.54058
RCHGF000896	327	117.104	36	5.17228
RCHGF000897	1428	1198.35	191	2.68164
RCHGF000898	1494	1264.35	378	5.03008
RCHGF000899	240	59.1032	4327	1231.76
RCHGF000900	366	148.953	120	13.5544
RCHGF000901	903	673.362	552	13.7924
RCHGF000902	465	239.194	61	4.29071
RCHGF000903	513	285.385	189	11.1424
RCHGF000904	990	760.348	1220	26.9958
RCHGF000905	912	682.355	1905	46.9714
RCHGF000906	798	568.387	1269	37.5636
RCHGF000907	564	335.36	1389	69.6851
RCHGF000908	906	676.362	2116	52.6364
RCHGF000909	810	580.387	208	6.02969
RCHGF000910	1830	1600.35	1747	18.3666
RCHGF000911	1731	1501.35	3051	34.1909
RCHGF000912	1170	940.348	1023	18.3036
RCHGF000913	795	565.387	524	15.5932
RCHGF000914	1338	1108.35	4257	64.6215
RCHGF000915	729	499.43	2355	79.3352
RCHGF000916	198	40.3163	15422	6435.91
RCHGF000917	1008	778.348	789	17.055
RCHGF000918	549	320.616	541	28.3897
RCHGF000919	2622	2392.35	5360	37.6955
RCHGF000920	1098	868.348	621	12.0323
RCHGF000921	798	568.387	2808	83.1194
RCHGF000922	114	12.3999	1203	1632.28
RCHGF000923	246	62.0335	5254	1424.99
RCHGF000924	591	362.057	101836	4732.31
RCHGF000925	252	65.2221	11818	3048.59
RCHGF000926	252	65.2221	2607	672.505
RCHGF000927	2595	2365.35	6538	46.505
RCHGF000928	414	191.491	1354	118.965
RCHGF000929	150	22.7047	2275	1685.84
RCHGF000930	444	219.22	223	17.1149
RCHGF000931	282	83.9606	222	44.4864
RCHGF000932	1770	1540.35	1497	16.3513
RCHGF000933	1332	1102.35	932	14.2248
RCHGF000935	1218	988.348	471	8.01789
RCHGF000936	348	133.89	1073	134.835
RCHGF000937	111	11.8716	89	126.134
RCHGF000938	510	282.482	2816	167.722
RCHGF000939	837	607.381	121	3.35176
RCHGF000940	501	273.773	234	14.3805
RCHGF000941	504	276.651	334	20.3125
RCHGF000942	117	13.1586	115	147.04
RCHGF000944	453	227.737	522	38.5643
RCHGF000945	1164	934.348	745	13.4152
RCHGF000946	2130	1900.35	4076	36.087
RCHGF000947	228	53.4464	588	185.101
RCHGF000948	1833	1603.35	1360	14.2712
RCHGF000949	1296	1066.35	14875	234.697
RCHGF000950	762	532.42	1186	37.4783
RCHGF000951	189	36.5303	475	218.771
RCHGF000952	549	320.616	636	33.375
RCHGF000953	177	31.8596	230	121.461
RCHGF000954	147	21.8547	290	223.256
RCHGF000955	582	353.153	713	33.9684
RCHGF000956	720	490.45	1466	50.2908
RCHGF000957	384	164.634	189	19.3149
RCHGF000958	1335	1105.35	2179	33.1671
RCHGF000960	186	35.3173	1023	487.346
RCHGF000961	1122	892.348	316	5.95802
RCHGF000962	1011	781.348	119175	2566.2
RCHGF000963	567	338.34	5547	275.838
RCHGF000964	483	256.357	6745	442.676
RCHGF000965	1068	838.348	221	4.43524
RCHGF000966	819	589.381	38.0108	1.08508
RCHGF000967	1047	817.348	96.0126	1.97638
RCHGF000968	672	442.539	50	1.90094
RCHGF000969	672	442.539	844	32.0878
RCHGF000970	1002	772.348	14334	312.251
RCHGF000971	819	589.381	3487.99	99.57
RCHGF000972	474	247.725	13231	898.613
RCHGF000973	1179	949.348	1892	33.5309
RCHGF000974	180	32.8402	81	41.4981
RCHGF000975	303	99.0726	172	29.2095
RCHGF000976	426	202.488	606	50.3527
RCHGF000977	1176	946.348	9979	177.413
RCHGF000978	564	335.36	2492	125.022
RCHGF000979	132	17.5039	0	0
RCHGF000980	912	682.355	2000	49.3138
RCHGF000981	264	72.072	293	68.3991
RCHGF000982	552	323.564	301	15.6515
RCHGF000983	936	706.348	2908	69.2668
RCHGF000984	945	715.348	6292	147.986
RCHGF000985	852	622.375	1725	46.6323
RCHGF000986	429	205.265	43	3.52454
RCHGF000987	915	685.355	268	6.57913
RCHGF000988	918	688.355	113	2.76195
RCHGF000989	1413	1183.35	647	9.19901
RCHGF000990	1005	775.348	405	8.78836
RCHGF000991	1266	1036.35	126	2.04557
RCHGF000993	1203	973.348	223	3.85466
RCHGF000994	273	77.863	13	2.80907
RCHGF000995	642	412.666	113	4.60712
RCHGF000996	684	454.53	49	1.81377
RCHGF000997	1128	898.348	107	2.00396
RCHGF000998	1188	958.348	97	1.70293
RCHGF000999	954	724.348	73	1.69561
RCHGF001000	630	400.739	60	2.51906
RCHGF001001	495	267.972	36	2.26028
RCHGF001002	411	188.727	25	2.22872
RCHGF001003	822	592.381	148	4.20349
RCHGF001004	750	520.42	82	2.651
RCHGF001005	483	256.357	25	1.64076
RCHGF001006	678	448.535	65	2.43819
RCHGF001007	990	760.348	88	1.94724
RCHGF001008	261	70.2701	15	3.59145
RCHGF001009	114	12.3999	16	21.7095
RCHGF001010	951	721.348	215	5.01468
RCHGF001011	1152	922.348	88	1.60523
RCHGF001012	705	475.488	45	1.59229
RCHGF001013	924	694.355	77	1.86577
RCHGF001014	825	595.381	72	2.03464
RCHGF001015	1053	823.348	83	1.69607
RCHGF001016	2382	2152.35	940	7.34793
RCHGF001017	645	415.641	1274	51.5704
RCHGF001018	939	709.348	72	1.70774
RCHGF001019	768	538.42	138	4.31229
RCHGF001020	120	14.1159	173	206.199
RCHGF001021	141	20.1611	53	44.2294
RCHGF001022	1044	814.348	87	1.79746
RCHGF001023	1176	946.348	105	1.86676
RCHGF001024	645	415.641	60	2.42875
RCHGF001025	471	244.874	10	0.687079
RCHGF001026	927	697.355	74	1.78537
RCHGF001027	825	595.381	125	3.53236
RCHGF001028	765	535.42	179	5.62481
RCHGF001029	417	194.247	85	7.36229
RCHGF001030	2421	2191.35	404	3.10184
RCHGF001031	267	74.0008	174	39.5606
RCHGF001032	702	472.502	362	12.89
RCHGF001033	795	565.387	316	9.40353
RCHGF001034	801	571.387	701	20.6413
RCHGF001035	480	253.457	78	5.17773
RCHGF001036	2730	2500.35	1285	8.64673
RCHGF001037	501	273.773	574	35.2753
RCHGF001038	1437	1207.35	7326	102.09
RCHGF001039	1113	883.348	5305	101.042
RCHGF001040	1134	904.348	8228	153.076
RCHGF001041	753	523.42	273	8.7753
RCHGF001042	870	640.369	525	13.7936
RCHGF001043	987	757.348	468	10.3968
RCHGF001044	138	19.3225	135	117.549
RCHGF001045	729	499.43	455	15.328
RCHGF001046	1272	1042.35	473	7.6348
RCHGF001047	675	445.539	177	6.68401
RCHGF001048	768	538.42	96	2.99985
RCHGF001049	2370	2140.35	415	3.26222
RCHGF001050	474	247.725	519	35.249
RCHGF001051	522	294.176	152	8.69332
RCHGF001052	852	622.375	1034	27.9523
RCHGF001053	615	385.81	140	6.10526
RCHGF001054	237	57.669	6	1.75048
RCHGF001055	351	136.336	67	8.26826
RCHGF001056	1086	856.348	1890	37.1331
RCHGF001057	744	514.42	3196	104.529
RCHGF001058	1344	1114.35	5267	79.5228
RCHGF001059	444	219.22	659	50.5772
RCHGF001060	1995	1765.35	3233	30.8123
RCHGF001061	921	691.355	663	16.1347
RCHGF001062	228	53.4464	2739	862.23
RCHGF001063	474	247.725	23013	1562.98
RCHGF001064	291	90.3533	13350	2485.92
RCHGF001065	195	39.0741	792	341.024
RCHGF001066	111	11.8716	0	0
RCHGF001067	216	48.395	33	11.4726
RCHGF001068	654	424.582	74	2.93237
RCHGF001069	1182	952.348	93	1.643
RCHGF001070	1101	871.348	59	1.13923
RCHGF001071	1323	1093.35	229	3.52392
RCHGF001072	330	119.446	28	3.94397
RCHGF001073	318	110.2	28	4.27491
RCHGF001074	1041	811.348	95	1.97
RCHGF001075	1896	1666.35	216	2.18091
RCHGF001076	156	24.6254	94	64.2235
RCHGF001077	822	592.381	1358	38.5699
RCHGF001078	1353	1123.35	1452	21.7471
RCHGF001079	1311	1081.35	2119	32.9697
RCHGF001080	810	580.387	142	4.11642
RCHGF001081	843	613.375	93	2.55098
RCHGF001082	705	475.488	75	2.65382
RCHGF001083	1023	793.348	80	1.69658
RCHGF001084	297	94.6075	517	91.9421
RCHGF001085	1470	1240.35	255	3.45896
RCHGF001086	453	227.737	21	1.55144
RCHGF001087	1110	880.348	207	3.95608
RCHGF001088	795	565.387	333	9.90941
RCHGF001089	801	571.387	1166	34.3335
RCHGF001090	300	96.831	38	6.60265
RCHGF001091	672	442.539	805	30.6051
RCHGF001092	795	565.387	130	3.86854
RCHGF001093	366	148.953	100	11.2953
RCHGF001094	1530	1300.35	810	10.4803
RCHGF001095	1038	808.348	196	4.0795
RCHGF001096	1290	1060.35	175	2.77676
RCHGF001097	363	146.364	17	1.95418
RCHGF001098	996	766.348	85	1.86613
RCHGF001099	540	311.755	26	1.40317
RCHGF001100	456	230.605	9	0.656634
RCHGF001101	999	769.348	70	1.53082
RCHGF001102	1257	1027.35	1765	28.9052
RCHGF001103	495	267.972	541	33.967
RCHGF001104	750	520.42	290	9.37548
RCHGF001105	1338	1108.35	1240	18.8233
RCHGF001106	348	133.89	2404	302.09
RCHGF001107	1260	1030.35	3554	58.034
RCHGF001108	1443	1213.35	11883	164.775
RCHGF001109	171	29.5075	2	1.14037
RCHGF001110	1086	856.348	477	9.37168
RCHGF001111	1929	1699.35	3638	36.0188
RCHGF001112	174	30.6751	8083	4433.39
RCHGF001113	375	156.718	1205	129.365
RCHGF001114	264	72.072	230	53.6921
RCHGF001115	1248	1018.35	416	6.873
RCHGF001116	582	353.153	684	32.5868
RCHGF001117	237	57.669	1461	426.243
RCHGF001118	216	48.395	1608	559.03
RCHGF001119	672	442.539	1310	49.8046
RCHGF001120	1011	781.348	1526	32.8594
RCHGF001121	204	42.9814	7	2.7401
RCHGF001122	765	535.42	204	6.4104
RCHGF001123	2040	1810.35	696	6.46839
RCHGF001126	153	23.6899	20	14.2042
RCHGF001127	3351	3121.35	1610	8.67827
RCHGF001128	150	22.7047	35	25.9359
RCHGF001129	363	146.364	230	26.4389
RCHGF001130	1386	1156.35	317	4.61233
RCHGF001131	1035	805.348	126	2.63231
RCHGF001132	822	592.381	68	1.93133
RCHGF001133	753	523.42	57	1.83221
RCHGF001134	495	267.972	37	2.32307
RCHGF001135	408	185.979	17	1.53792
RCHGF001136	2769	2539.35	1688	11.1841
RCHGF001137	114	12.3999	77	104.477
RCHGF001138	1023	793.348	572.174	12.1343
RCHGF001139	651	421.608	140	5.58688
RCHGF001140	2697	2467.35	2106	14.3608
RCHGF001141	3207	2977.35	3944	22.2873
RCHGF001142	774	544.409	407	12.5782
RCHGF001143	555	326.512	13108	675.439
RCHGF001144	618	388.806	2047	88.5797
RCHGF001145	603	373.955	93	4.18421
RCHGF001146	699	469.502	89	3.18935
RCHGF001147	138	19.3225	15	13.061
RCHGF001148	714	484.464	89	3.09085
RCHGF001149	852	622.375	2569	69.4483
RCHGF001150	1338	1108.35	3426	52.0069
RCHGF001152	1281	1051.35	986	15.779
RCHGF001153	4032	3802.35	3066	13.5666
RCHGF001154	1128	898.348	423	7.92219
RCHGF001155	1479	1249.35	1360	18.3149
RCHGF001156	465	239.194	251	17.6552
RCHGF001157	333	121.848	99	13.6699
RCHGF001158	972	742.348	2422	54.8929
RCHGF001159	129	16.5894	302	306.284
RCHGF001160	906	676.362	926	23.0346
RCHGF001161	999	769.348	918	20.0756
RCHGF001162	171	29.5075	86	49.036
RCHGF001163	129	16.5894	45	45.6384
RCHGF001164	312	105.645	227	36.1515
RCHGF001165	1887	1657.35	356	3.61398
RCHGF001166	1734	1504.35	218	2.43813
RCHGF001167	426	202.488	107	8.89066
RCHGF001168	126	15.9663	0	0
RCHGF001169	1068	838.348	37645	755.496
RCHGF001170	936	706.348	16897	402.476
RCHGF001171	1104	874.348	1404	27.0167
RCHGF001172	252	65.2221	390	100.605
RCHGF001173	972	742.348	5102	115.633
RCHGF001174	546	317.667	646	34.2144
RCHGF001176	728	498.43	1951.66	65.8794
RCHGF001178	528	299.997	1021	57.2608
RCHGF001179	546	317.667	1085	57.4654
RCHGF001180	342	129.054	803	104.687
RCHGF001181	327	117.104	332	47.6999
RCHGF001182	177	31.8596	952	502.744
RCHGF001183	1509	1279.35	7986	105.024
RCHGF001184	2004	1774.35	2038	19.3248
RCHGF001185	591	362.057	799	37.1295
RCHGF001186	216	48.395	114	39.6327
RCHGF001187	432	208.05	32	2.5878
RCHGF001188	543	314.699	61	3.26125
RCHGF001189	1650	1420.35	158	1.87159
RCHGF001190	855	625.375	31	0.834009
RCHGF001191	1125	895.348	129	2.42408
RCHGF001192	453	227.737	106	7.83107
RCHGF001193	417	194.247	53	4.59061
RCHGF001195	765	535.42	622	19.5454
RCHGF001196	987	757.348	1844	40.9652
RCHGF001197	147	21.8547	10	7.69849
RCHGF001198	1434	1204.35	944	13.1877
RCHGF001199	2376	2146.35	2042	16.0068
RCHGF001200	465	239.194	481	33.8333
RCHGF001201	111	11.8716	16	22.6757
RCHGF001202	1785	1555.35	1015	10.9796
RCHGF001203	1596	1366.35	355	4.37136
RCHGF001204	1578	1348.35	438	5.46539
RCHGF001205	147	21.8547	14	10.7779
RCHGF001206	306	101.264	23	3.8214
RCHGF001207	144	21.0608	546	436.18
RCHGF001208	408	185.979	13319	1204.92
RCHGF001209	1680	1450.35	2047	23.7462
RCHGF001210	1206	976.348	2391	41.2026
RCHGF001211	855	625.375	305	8.20557
RCHGF001212	612	382.875	728	31.9907
RCHGF001213	324	114.796	569	83.3937
RCHGF001214	252	65.2221	10	2.57961
RCHGF001215	813	583.387	1267	36.5401
RCHGF001216	156	24.6254	42	28.6956
RCHGF001217	111	11.8716	11	15.5896
RCHGF001218	273	77.863	23	4.96988
RCHGF001219	330	119.446	244	34.3689
RCHGF001220	810	580.387	286	8.29083
RCHGF001221	363	146.364	168	19.3119
RCHGF001222	273	77.863	111	23.9851
RCHGF001223	525	297.084	109	6.173
RCHGF001224	1131	901.348	202	3.77058
RCHGF001225	756	526.42	569	18.1857
RCHGF001226	819	589.381	234	6.67989
RCHGF001227	699	469.502	124	4.44358
RCHGF001228	606	376.928	198	8.83803
RCHGF001229	1167	937.348	83	1.4898
RCHGF001230	840	610.381	32	0.88206
RCHGF001231	846	616.375	48	1.31022
RCHGF001232	1110	880.348	195	3.72674
RCHGF001233	576	347.223	63	3.05268
RCHGF001234	420	197.015	23	1.96417
RCHGF001235	747	517.42	372	12.0962
RCHGF001236	681	451.53	714	26.6049
RCHGF001237	336	124.24	422	57.148
RCHGF001238	432	208.05	282	22.805
RCHGF001239	1236	1006.35	2366	39.5563
RCHGF001240	729	499.43	518	17.4504
RCHGF001241	936	706.348	974	23.2001
RCHGF001242	1053	823.348	2135	43.6278
RCHGF001243	948	718.348	1334	31.2443
RCHGF001244	972	742.348	2441	55.3235
RCHGF001245	930	700.355	1153	27.6988
RCHGF001246	870	640.369	858	22.5427
RCHGF001247	1365	1135.35	1395	20.6726
RCHGF001248	462	236.327	800	56.9543
RCHGF001249	222	51.0933	416	136.987
RCHGF001250	1035	805.348	1648	34.4289
RCHGF001251	798	568.387	3000	88.8028
RCHGF001252	1002	772.348	4158	90.5776
RCHGF001253	156	24.6254	17	11.6149
RCHGF001254	366	148.953	1369	154.633
RCHGF001255	1251	1021.35	3359	55.3332
RCHGF001256	1215	985.348	21991	375.495
RCHGF001257	198	40.3163	14	5.84248
RCHGF001258	1527	1297.35	793	10.2841
RCHGF001259	1200	970.348	6871	119.136
RCHGF001260	777	547.392	4582	140.833
RCHGF001261	459	233.445	229	16.5044
RCHGF001262	1644	1414.35	2314.68	27.5349
RCHGF001263	186	35.3173	3	1.42917
RCHGF001264	1158	928.348	499	9.04355
RCHGF001265	846	616.375	117	3.19367
RCHGF001266	633	403.723	143	5.95939
RCHGF001267	354	138.8	26	3.15161
RCHGF001268	651	421.608	95	3.79109
RCHGF001269	579	350.178	988	47.4698
RCHGF001270	2928	2698.35	10521	65.6007
RCHGF001271	1302	1072.35	4408	69.16
RCHGF001272	183	34.0337	401	198.237
RCHGF001273	666	436.543	957	36.8837
RCHGF001274	1716	1486.35	269	3.04496
RCHGF001275	1917	1687.35	906	9.03385
RCHGF001276	1749	1519.35	1847	20.4531
RCHGF001277	912	682.355	75	1.84927
RCHGF001278	111	11.8716	0	0
RCHGF001279	1326	1096.35	504	7.73449
RCHGF001280	2448	2218.35	1132	8.58551
RCHGF001281	540	311.755	13491	728.081
RCHGF001282	759	529.42	1477	46.9386
RCHGF001283	276	79.842	448	94.4053
RCHGF001284	546	317.667	759	40.1993
RCHGF001285	1278	1048.35	315	5.05539
RCHGF001286	744	514.42	266	8.69988
RCHGF001287	1299	1069.35	522	8.21298
RCHGF001288	1434	1204.35	200	2.79401
RCHGF001289	1425	1195.35	76	1.06972
RCHGF001290	813	583.387	42	1.21127
RCHGF001291	747	517.42	86	2.79644
RCHGF001292	372	154.112	11	1.20089
RCHGF001293	705	475.488	5446	192.702
RCHGF001294	1401	1171.35	3799	54.5673
RCHGF001295	1410	1180.35	4063	57.9143
RCHGF001296	930	700.355	2642	63.4693
RCHGF001297	129	16.5894	0	0
RCHGF001298	618	388.806	626	27.0889
RCHGF001299	465	239.194	155	10.9026
RCHGF001300	213	46.9896	42	15.0383
RCHGF001301	747	517.42	708	23.0218
RCHGF001302	966	736.348	370	8.45411
RCHGF001303	972	742.348	1191.95	27.0146
RCHGF001304	447	222.063	371	28.1091
RCHGF001305	2208	1978.35	762	6.4804
RCHGF001306	162	26.405	0	0
RCHGF001307	1068	838.348	266	5.33834
