-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_2_HGF2_counts	tpm
RCHGF000710	888	655.037	2	38.4914
RCHGF000711	837	604.037	0	0
RCHGF000712	489	262.022	2	96.2259
RCHGF000713	426	203.062	0	0
RCHGF000714	984	750.972	2	33.5742
RCHGF000715	891	658.037	1	19.158
RCHGF000716	324	117.762	0	0
RCHGF000717	819	586.037	0	0
RCHGF000718	819	586.037	1	21.5117
RCHGF000719	531	302.28	0	0
RCHGF000720	1152	918.972	0	0
RCHGF000721	558	328.283	0	0
RCHGF000722	624	392.149	1	32.1476
RCHGF000723	762	529.249	0	0
RCHGF000724	882	649.037	0	0
RCHGF000725	1356	1122.97	3	33.6784
RCHGF000726	405	184.067	1	68.4896
RCHGF000727	540	311.22	1	40.5071
RCHGF000728	1338	1104.97	16	182.544
RCHGF000729	1065	831.972	19	287.902
RCHGF000730	624	392.149	5	160.738
RCHGF000731	660	427.825	0	0
RCHGF000732	1005	771.972	3	48.9913
RCHGF000733	192	37.4118	1	336.97
RCHGF000734	684	451.739	2	55.8138
RCHGF000735	423	200.428	1	62.8987
RCHGF000736	2136	1902.97	18	119.245
RCHGF000737	930	696.972	20	361.755
RCHGF000738	936	702.972	5	89.6667
RCHGF000739	642	410.031	1	30.7455
RCHGF000740	507	279.16	0	0
RCHGF000741	939	705.972	3	53.5714
RCHGF000742	225	53.7094	0	0
RCHGF000743	846	613.037	1	20.5642
RCHGF000744	393	173.944	0	0
RCHGF000745	684	451.739	0	0
RCHGF000746	378	161.075	0	0
RCHGF000747	1068	834.972	0	0
RCHGF000748	150	22.0117	0	0
RCHGF000749	654	421.991	0	0
RCHGF000750	849	616.037	9	184.177
RCHGF000751	369	153.506	1	82.1247
RCHGF000752	123	13.9583	0	0
RCHGF000753	918	684.972	2	36.8092
RCHGF000754	117	12.5899	0	0
RCHGF000755	1131	897.972	0	0
RCHGF000756	693	460.695	1	27.3644
RCHGF000757	132	16.1378	0	0
RCHGF000758	432	208.442	4	241.921
RCHGF000759	510	281.883	0	0
RCHGF000760	489	262.022	0	0
RCHGF000762	996	762.972	0	0
RCHGF000763	411	189.478	0	0
RCHGF000764	1065	831.972	3	45.4582
RCHGF000765	1944	1710.97	6	44.2087
RCHGF000766	936	702.972	0	0
RCHGF000767	552	322.411	1	39.1012
RCHGF000769	345	134.37	0	0
RCHGF000770	1254	1020.97	0	0
RCHGF000771	594	363.45	0	0
RCHGF000772	528	299.339	1	42.1149
RCHGF000773	1098	864.972	6	87.4477
RCHGF000774	2265	2031.97	0	0
RCHGF000775	1611	1377.97	6	54.8921
RCHGF000776	318	113.378	0	0
RCHGF000777	411	189.478	1	66.5335
RCHGF000778	642	410.031	0	0
RCHGF000779	1218	984.972	3	38.397
RCHGF000780	537	308.22	0	0
RCHGF000781	129	14.7768	0	0
RCHGF000782	129	14.7768	0	0
RCHGF000783	687	454.695	0	0
RCHGF000784	1080	846.972	1	14.8844
RCHGF000785	402	181.384	18	1251.05
RCHGF000786	861	628.037	15	301.096
RCHGF000787	1857	1623.97	2	15.5257
RCHGF000788	1722	1488.97	3	25.4
RCHGF000789	426	203.062	1	62.0829
RCHGF000790	138	17.5745	0	0
RCHGF000791	2001	1767.97	4	28.5223
RCHGF000792	129	14.7768	0	0
RCHGF000793	297	98.1638	0	0
RCHGF000794	654	421.991	1	29.8742
RCHGF000795	459	233.662	4	215.81
RCHGF000796	609	378.158	3	100.011
RCHGF000797	183	33.6823	0	0
RCHGF000798	339	129.76	2	194.308
RCHGF000799	219	50.7722	0	0
RCHGF000800	3315	3081.97	5	20.4522
RCHGF000801	666	433.825	0	0
RCHGF000802	1422	1188.97	0	0
RCHGF000803	3246	3012.97	4	16.7365
RCHGF000804	702	469.695	0	0
RCHGF000805	330	122.275	1	103.101
RCHGF000806	678	445.739	2	56.5651
RCHGF000807	774	541.145	3	69.8887
RCHGF000808	159	24.7708	0	0
RCHGF000809	2202	1968.97	18	115.248
RCHGF000810	1965	1731.97	9	65.509
RCHGF000811	363	148.832	2	169.407
RCHGF000812	111	11.4951	0	0
RCHGF000813	132	16.1378	0	0
RCHGF000814	1491	1257.97	0	0
RCHGF000815	129	14.7768	0	0
RCHGF000816	1731	1497.97	3	25.2474
RCHGF000817	450	225.258	0	0
RCHGF000818	159	24.7708	0	0
RCHGF000819	1677	1443.97	5	43.6526
RCHGF000820	141	18.6265	0	0
RCHGF000821	165	26.8171	0	0
RCHGF000822	801	568.037	10	221.933
RCHGF000823	843	610.037	8	165.323
RCHGF000824	855	622.037	0	0
RCHGF000825	2424	2190.97	0	0
RCHGF000826	627	395.11	0	0
RCHGF000827	885	652.037	0	0
RCHGF000828	609	378.158	0	0
RCHGF000829	861	628.037	0	0
RCHGF000830	1248	1014.97	0	0
RCHGF000831	840	607.037	0	0
RCHGF000832	759	526.249	0	0
RCHGF000833	471	244.926	0	0
RCHGF000834	468	242.096	0	0
RCHGF000835	435	211.315	0	0
RCHGF000836	306	104.515	0	0
RCHGF000837	1167	933.972	0	0
RCHGF000838	117	12.5899	0	0
RCHGF000839	117	12.5899	0	0
RCHGF000840	1998	1764.97	2	14.2854
RCHGF000841	624	392.149	3	96.4428
RCHGF000842	690	457.695	30	826.313
RCHGF000843	714	481.695	21	549.6
RCHGF000844	510	281.883	0	0
RCHGF000845	561	331.283	1	38.054
RCHGF000846	903	669.972	3	56.45
RCHGF000847	663	430.825	0	0
RCHGF000848	771	538.145	0	0
RCHGF000849	1371	1137.97	1	11.0782
RCHGF000850	588	358.012	0	0
RCHGF000851	669	436.825	0	0
RCHGF000852	639	407.071	0	0
RCHGF000853	816	583.037	0	0
RCHGF000855	1593	1359.97	4	37.0791
RCHGF000856	222	52.2796	0	0
RCHGF000857	303	102.235	0	0
RCHGF000858	153	22.6145	0	0
RCHGF000860	1446	1212.97	2	20.7864
RCHGF000861	576	346.116	0	0
RCHGF000862	1017	783.972	0	0
RCHGF000863	765	532.145	1	23.6902
RCHGF000864	603	372.378	1	33.8544
RCHGF000865	1182	948.972	3	39.8536
RCHGF000866	792	559.092	0	0
RCHGF000867	1455	1221.97	2	20.6333
RCHGF000868	591	360.485	0	0
RCHGF000869	666	433.825	1	29.0593
RCHGF000870	411	189.478	1	66.5335
RCHGF000871	423	200.428	1	62.8987
RCHGF000872	696	463.695	0	0
RCHGF000873	282	87.3363	0	0
RCHGF000874	213	47.7347	0	0
RCHGF000875	399	178.881	0	0
RCHGF000876	888	655.037	0	0
RCHGF000877	384	166.339	0	0
RCHGF000878	348	136.884	0	0
RCHGF000879	915	681.972	1	18.4856
RCHGF000880	666	433.825	0	0
RCHGF000881	801	568.037	0	0
RCHGF000882	225	53.7094	0	0
RCHGF000883	153	22.6145	1	557.458
RCHGF000884	942	708.972	1	17.7816
RCHGF000885	1128	894.972	1	14.0861
RCHGF000886	135	16.6083	0	0
RCHGF000887	1449	1215.97	1	10.3675
RCHGF000888	600	369.414	4	136.504
RCHGF000889	1215	981.972	12	154.057
RCHGF000890	324	117.762	0	0
RCHGF000891	1920	1686.97	0	0
RCHGF000892	306	104.515	0	0
RCHGF000893	726	493.695	0	0
RCHGF000894	177	31.3249	0	0
RCHGF000895	285	89.3833	0	0
RCHGF000896	327	119.949	1	105.1
RCHGF000897	1428	1194.97	1	10.5497
RCHGF000898	1494	1260.97	0	0
RCHGF000899	240	61.6304	29	5932.02
RCHGF000900	366	151.278	1	83.3345
RCHGF000901	903	669.972	3	56.45
RCHGF000902	465	239.215	1	52.7001
RCHGF000903	513	284.855	1	44.2564
RCHGF000904	990	756.972	4	66.6162
RCHGF000905	912	678.972	1	18.5672
RCHGF000906	798	565.037	1	22.3112
RCHGF000907	564	334.283	4	150.85
RCHGF000908	906	672.972	5	93.6639
RCHGF000909	810	577.037	0	0
RCHGF000910	1830	1596.97	0	0
RCHGF000911	1731	1497.97	4	33.6632
RCHGF000912	1170	936.972	7	94.1826
RCHGF000913	795	562.037	2	44.8605
RCHGF000914	1338	1104.97	4	45.6361
RCHGF000915	729	496.695	4	101.524
RCHGF000916	198	40.3119	4	1250.91
RCHGF000917	1008	774.972	13	211.474
RCHGF000918	549	319.411	1	39.4684
RCHGF000919	2622	2388.97	106	559.364
RCHGF000920	1098	864.972	2	29.1492
RCHGF000921	798	565.037	0	0
RCHGF000922	114	11.8429	4	4257.95
RCHGF000923	246	64.8958	9	1748.34
RCHGF000924	591	360.485	0	0
RCHGF000925	252	68.2131	0	0
RCHGF000926	252	68.2131	0	0
RCHGF000927	2595	2361.97	44	234.843
RCHGF000928	414	192.303	10	655.56
RCHGF000929	150	22.0117	2	1145.45
RCHGF000930	444	220.014	2	114.599
RCHGF000931	282	87.3363	4	577.384
RCHGF000932	1770	1536.97	21	172.247
RCHGF000933	1332	1098.97	2	22.9426
RCHGF000935	1218	984.972	2	25.598
RCHGF000936	348	136.884	7	644.68
RCHGF000937	111	11.4951	0	0
RCHGF000938	510	281.883	17	760.291
RCHGF000939	837	604.037	0	0
RCHGF000940	501	273.57	0	0
RCHGF000941	504	276.38	1	45.6135
RCHGF000942	117	12.5899	0	0
RCHGF000944	453	228.19	0	0
RCHGF000945	1164	930.972	1	13.5414
RCHGF000946	2130	1896.97	16	106.331
RCHGF000947	228	55.3346	1	227.826
RCHGF000948	1833	1599.97	10	78.7929
RCHGF000949	1296	1062.97	445	5277.61
RCHGF000950	762	529.249	0	0
RCHGF000951	189	36.0706	0	0
RCHGF000952	549	319.411	1	39.4684
RCHGF000953	177	31.3249	1	402.448
RCHGF000954	147	20.9397	1	602.046
RCHGF000955	582	352.048	1	35.8095
RCHGF000956	720	487.695	2	51.6989
RCHGF000957	384	166.339	0	0
RCHGF000958	1335	1101.97	3	34.3202
RCHGF000960	186	34.7746	1	362.524
RCHGF000961	1122	888.972	0	0
RCHGF000962	1011	777.972	205	3321.92
RCHGF000963	567	337.25	0	0
RCHGF000964	483	256.278	14	688.679
RCHGF000965	1068	834.972	1	15.0983
RCHGF000966	819	586.037	0	0
RCHGF000967	1047	813.972	0	0
RCHGF000968	672	439.739	0	0
RCHGF000969	672	439.739	1	28.6685
RCHGF000970	1002	768.972	21	344.277
RCHGF000971	819	586.037	2	43.0234
RCHGF000972	474	247.754	28	1424.74
RCHGF000973	1179	945.972	9	119.94
RCHGF000974	180	32.4159	1	388.903
RCHGF000975	303	102.235	1	123.31
RCHGF000976	426	203.062	5	310.414
RCHGF000977	1176	942.972	90	1203.21
RCHGF000978	564	334.283	0	0
RCHGF000979	132	16.1378	0	0
RCHGF000980	912	678.972	4	74.269
RCHGF000981	264	75.3663	0	0
RCHGF000982	552	322.411	2	78.2024
RCHGF000983	936	702.972	5	89.6667
RCHGF000984	945	711.972	10	177.067
RCHGF000985	852	619.037	0	0
RCHGF000986	429	205.505	0	0
RCHGF000987	915	681.972	0	0
RCHGF000988	918	684.972	1	18.4046
RCHGF000989	1413	1179.97	4	42.7354
RCHGF000990	1005	771.972	0	0
RCHGF000991	1266	1032.97	0	0
RCHGF000993	1203	969.972	1	12.9969
RCHGF000994	273	81.3172	0	0
RCHGF000995	642	410.031	0	0
RCHGF000996	684	451.739	0	0
RCHGF000997	1128	894.972	1	14.0861
RCHGF000998	1188	954.972	2	26.4021
RCHGF000999	954	720.972	0	0
RCHGF001000	630	398.11	0	0
RCHGF001001	495	267.89	0	0
RCHGF001002	411	189.478	0	0
RCHGF001003	822	589.037	0	0
RCHGF001004	750	517.299	0	0
RCHGF001005	483	256.278	0	0
RCHGF001006	678	445.739	0	0
RCHGF001007	990	756.972	0	0
RCHGF001008	261	73.6432	1	171.185
RCHGF001009	114	11.8429	0	0
RCHGF001010	951	717.972	2	35.1174
RCHGF001011	1152	918.972	0	0
RCHGF001012	705	472.695	0	0
RCHGF001013	924	690.972	2	36.4896
RCHGF001014	825	592.037	0	0
RCHGF001015	1053	819.972	0	0
RCHGF001016	2382	2148.97	0	0
RCHGF001017	645	412.991	3	91.5756
RCHGF001018	939	705.972	0	0
RCHGF001019	768	535.145	1	23.5574
RCHGF001020	120	13.2402	0	0
RCHGF001021	141	18.6265	0	0
RCHGF001022	1044	810.972	0	0
RCHGF001023	1176	942.972	1	13.3691
RCHGF001024	645	412.991	0	0
RCHGF001025	471	244.926	0	0
RCHGF001026	927	693.972	0	0
RCHGF001027	825	592.037	0	0
RCHGF001028	765	532.145	2	47.3805
RCHGF001029	417	195.087	0	0
RCHGF001030	2421	2187.97	3	17.2854
RCHGF001031	267	77.1662	0	0
RCHGF001032	702	469.695	4	107.36
RCHGF001033	795	562.037	0	0
RCHGF001034	801	568.037	4	88.7734
RCHGF001035	480	253.455	0	0
RCHGF001036	2730	2496.97	0	0
RCHGF001037	501	273.57	1	46.082
RCHGF001038	1437	1203.97	16	167.534
RCHGF001039	1113	879.972	13	186.24
RCHGF001040	1134	900.972	17	237.869
RCHGF001041	753	520.299	0	0
RCHGF001042	870	637.037	1	19.7895
RCHGF001043	987	753.972	9	150.483
RCHGF001044	138	17.5745	1	717.326
RCHGF001045	729	496.695	0	0
RCHGF001046	1272	1038.97	0	0
RCHGF001047	675	442.739	0	0
RCHGF001048	768	535.145	0	0
RCHGF001049	2370	2136.97	0	0
RCHGF001050	474	247.754	0	0
RCHGF001051	522	293.486	0	0
RCHGF001052	852	619.037	2	40.7299
RCHGF001053	615	383.263	1	32.8929
RCHGF001054	237	59.9487	1	210.29
RCHGF001055	351	139.257	0	0
RCHGF001056	1086	852.972	10	147.797
RCHGF001057	744	511.349	8	197.229
RCHGF001058	1344	1110.97	18	204.253
RCHGF001059	444	220.014	3	171.898
RCHGF001060	1995	1761.97	4	28.6194
RCHGF001061	921	687.972	0	0
RCHGF001062	228	55.3346	12	2733.91
RCHGF001063	474	247.754	25	1272.09
RCHGF001064	291	93.6448	4	538.487
RCHGF001065	195	38.7363	0	0
RCHGF001066	111	11.4951	0	0
RCHGF001067	216	49.1325	0	0
RCHGF001068	654	421.991	1	29.8742
RCHGF001069	1182	948.972	0	0
RCHGF001070	1101	867.972	0	0
RCHGF001071	1323	1089.97	3	34.6981
RCHGF001072	330	122.275	0	0
RCHGF001073	318	113.378	0	0
RCHGF001074	1041	807.972	0	0
RCHGF001075	1896	1662.97	0	0
RCHGF001076	156	23.9251	0	0
RCHGF001077	822	589.037	0	0
RCHGF001078	1353	1119.97	2	22.5124
RCHGF001079	1311	1077.97	3	35.0843
RCHGF001080	810	577.037	0	0
RCHGF001081	843	610.037	0	0
RCHGF001082	705	472.695	0	0
RCHGF001083	1023	789.972	12	191.5
RCHGF001084	297	98.1638	2	256.849
RCHGF001085	1470	1236.97	0	0
RCHGF001086	453	228.19	2	110.493
RCHGF001087	1110	876.972	3	43.1256
RCHGF001088	795	562.037	11	246.733
RCHGF001089	801	568.037	5	110.967
RCHGF001090	300	99.9898	0	0
RCHGF001091	672	439.739	0	0
RCHGF001092	795	562.037	0	0
RCHGF001093	366	151.278	0	0
RCHGF001094	1530	1296.97	1	9.72006
RCHGF001095	1038	804.972	0	0
RCHGF001096	1290	1056.97	4	47.7085
RCHGF001097	363	148.832	0	0
RCHGF001098	996	762.972	0	0
RCHGF001099	540	311.22	0	0
RCHGF001100	456	230.732	0	0
RCHGF001101	999	765.972	0	0
RCHGF001102	1257	1023.97	2	24.623
RCHGF001103	495	267.89	7	329.414
RCHGF001104	750	517.299	0	0
RCHGF001105	1338	1104.97	1	11.409
RCHGF001106	348	136.884	13	1197.26
RCHGF001107	1260	1026.97	2	24.5511
RCHGF001108	1443	1209.97	42	437.596
RCHGF001109	171	28.7073	0	0
RCHGF001110	1086	852.972	2	29.5593
RCHGF001111	1929	1695.97	2	14.8666
RCHGF001112	174	30.1392	0	0
RCHGF001113	375	158.507	7	556.734
RCHGF001114	264	75.3663	1	167.272
RCHGF001115	1248	1014.97	3	37.262
RCHGF001116	582	352.048	6	214.857
RCHGF001117	237	59.9487	2	420.581
RCHGF001118	216	49.1325	0	0
RCHGF001119	672	439.739	4	114.674
RCHGF001120	1011	777.972	2	32.409
RCHGF001121	204	43.1859	0	0
RCHGF001122	765	532.145	4	94.7609
RCHGF001123	2040	1806.97	21	146.51
RCHGF001126	153	22.6145	0	0
RCHGF001127	3351	3117.97	1	4.04322
RCHGF001128	150	22.0117	0	0
RCHGF001129	363	148.832	0	0
RCHGF001130	1386	1152.97	0	0
RCHGF001131	1035	801.972	0	0
RCHGF001132	822	589.037	0	0
RCHGF001133	753	520.299	1	24.2296
RCHGF001134	495	267.89	0	0
RCHGF001135	408	186.727	0	0
RCHGF001136	2769	2535.97	6	29.8268
RCHGF001137	114	11.8429	0	0
RCHGF001138	1023	789.972	15	239.375
RCHGF001139	651	418.991	0	0
RCHGF001140	2697	2463.97	3	15.3492
RCHGF001141	3207	2973.97	5	21.195
RCHGF001142	774	541.145	15	349.443
RCHGF001143	555	325.347	81	3138.61
RCHGF001144	618	386.263	20	652.749
RCHGF001145	603	372.378	0	0
RCHGF001146	699	466.695	0	0
RCHGF001147	138	17.5745	0	0
RCHGF001148	714	481.695	0	0
RCHGF001149	852	619.037	13	264.744
RCHGF001150	1338	1104.97	29	330.861
RCHGF001152	1281	1047.97	1	12.0296
RCHGF001153	4032	3798.97	10	33.1843
RCHGF001154	1128	894.972	1	14.0861
RCHGF001155	1479	1245.97	9	91.0613
RCHGF001156	465	239.215	1	52.7001
RCHGF001157	333	124.713	0	0
RCHGF001158	972	738.972	9	153.537
RCHGF001159	129	14.7768	4	3412.56
RCHGF001160	906	672.972	7	131.13
RCHGF001161	999	765.972	8	131.667
RCHGF001162	171	28.7073	0	0
RCHGF001163	129	14.7768	0	0
RCHGF001164	312	109.018	0	0
RCHGF001165	1887	1653.97	0	0
RCHGF001166	1734	1500.97	0	0
RCHGF001167	426	203.062	0	0
RCHGF001168	126	14.5266	0	0
RCHGF001169	1068	834.972	0	0
RCHGF001170	936	702.972	2	35.8667
RCHGF001171	1104	870.972	0	0
RCHGF001172	252	68.2131	1	184.813
RCHGF001173	972	738.972	24	409.433
RCHGF001174	546	316.818	3	119.374
RCHGF001176	728	495.695	0	0
RCHGF001178	528	299.339	0	0
RCHGF001179	546	316.818	0	0
RCHGF001180	342	132.213	0	0
RCHGF001181	327	119.949	0	0
RCHGF001182	177	31.3249	0	0
RCHGF001183	1509	1275.97	9	88.9203
RCHGF001184	2004	1770.97	8	56.9479
RCHGF001185	591	360.485	4	139.885
RCHGF001186	216	49.1325	8	2052.68
RCHGF001187	432	208.442	0	0
RCHGF001188	543	314.097	0	0
RCHGF001189	1650	1416.97	1	8.89689
RCHGF001190	855	622.037	0	0
RCHGF001191	1125	891.972	1	14.1334
RCHGF001192	453	228.19	2	110.493
RCHGF001193	417	195.087	0	0
RCHGF001195	765	532.145	1	23.6902
RCHGF001196	987	753.972	2	33.4406
RCHGF001197	147	20.9397	0	0
RCHGF001198	1434	1200.97	1	10.497
RCHGF001199	2376	2142.97	7	41.1795
RCHGF001200	465	239.215	4	210.8
RCHGF001201	111	11.4951	0	0
RCHGF001202	1785	1551.97	1	8.12298
RCHGF001203	1596	1362.97	0	0
RCHGF001204	1578	1344.97	4	37.4926
RCHGF001205	147	20.9397	0	0
RCHGF001206	306	104.515	0	0
RCHGF001207	144	19.8275	12	7629.78
RCHGF001208	408	186.727	315	21266.9
RCHGF001209	1680	1446.97	16	139.399
RCHGF001210	1206	972.972	4	51.8274
RCHGF001211	855	622.037	0	0
RCHGF001212	612	380.786	1	33.1069
RCHGF001213	324	117.762	0	0
RCHGF001214	252	68.2131	0	0
RCHGF001215	813	580.037	2	43.4684
RCHGF001216	156	23.9251	0	0
RCHGF001217	111	11.4951	0	0
RCHGF001218	273	81.3172	0	0
RCHGF001219	330	122.275	2	206.201
RCHGF001220	810	577.037	0	0
RCHGF001221	363	148.832	0	0
RCHGF001222	273	81.3172	0	0
RCHGF001223	525	296.457	0	0
RCHGF001224	1131	897.972	0	0
RCHGF001225	756	523.249	3	72.2791
RCHGF001226	819	586.037	0	0
RCHGF001227	699	466.695	0	0
RCHGF001228	606	375.158	2	67.2072
RCHGF001229	1167	933.972	0	0
RCHGF001230	840	607.037	0	0
RCHGF001231	846	613.037	0	0
RCHGF001232	1110	876.972	0	0
RCHGF001233	576	346.116	0	0
RCHGF001234	420	197.669	0	0
RCHGF001235	747	514.299	2	49.0245
RCHGF001236	681	448.739	7	196.654
RCHGF001237	336	127.226	2	198.177
RCHGF001238	432	208.442	2	120.961
RCHGF001239	1236	1002.97	4	50.2771
RCHGF001240	729	496.695	2	50.7621
RCHGF001241	936	702.972	0	0
RCHGF001242	1053	819.972	8	122.996
RCHGF001243	948	714.972	6	105.794
RCHGF001244	972	738.972	9	153.537
RCHGF001245	930	696.972	2	36.1755
RCHGF001246	870	637.037	1	19.7895
RCHGF001247	1365	1131.97	9	100.232
RCHGF001248	462	236.38	1	53.332
RCHGF001249	222	52.2796	0	0
RCHGF001250	1035	801.972	3	47.1587
RCHGF001251	798	565.037	2	44.6224
RCHGF001252	1002	768.972	1	16.3941
RCHGF001253	156	23.9251	0	0
RCHGF001254	366	151.278	1	83.3345
RCHGF001255	1251	1017.97	3	37.1522
RCHGF001256	1215	981.972	30	385.143
RCHGF001257	198	40.3119	0	0
RCHGF001258	1527	1293.97	6	58.4556
RCHGF001259	1200	966.972	2	26.0745
RCHGF001260	777	544.145	5	115.839
RCHGF001261	459	233.662	0	0
RCHGF001262	1644	1410.97	21	187.629
RCHGF001263	186	34.7746	0	0
RCHGF001264	1158	924.972	7	95.4045
RCHGF001265	846	613.037	2	41.1285
RCHGF001266	633	401.071	0	0
RCHGF001267	354	141.487	0	0
RCHGF001268	651	418.991	0	0
RCHGF001269	579	349.048	0	0
RCHGF001270	2928	2694.97	17	79.5232
RCHGF001271	1302	1068.97	10	117.932
RCHGF001272	183	33.6823	1	374.28
RCHGF001273	666	433.825	9	261.534
RCHGF001274	1716	1482.97	1	8.50093
RCHGF001275	1917	1683.97	2	14.9725
RCHGF001276	1749	1515.97	3	24.9476
RCHGF001277	912	678.972	0	0
RCHGF001278	111	11.4951	0	0
RCHGF001279	1326	1092.97	1	11.5343
RCHGF001280	2448	2214.97	5	28.4578
RCHGF001281	540	311.22	7	283.55
RCHGF001282	759	526.249	2	47.9114
RCHGF001283	276	83.2917	0	0
RCHGF001284	546	316.818	2	79.583
RCHGF001285	1278	1044.97	0	0
RCHGF001286	744	511.349	1	24.6537
RCHGF001287	1299	1065.97	0	0
RCHGF001288	1434	1200.97	0	0
RCHGF001289	1425	1191.97	0	0
RCHGF001290	813	580.037	0	0
RCHGF001291	747	514.299	0	0
RCHGF001292	372	156.067	0	0
RCHGF001293	705	472.695	7	186.688
RCHGF001294	1401	1167.97	1	10.7936
RCHGF001295	1410	1176.97	1	10.7111
RCHGF001296	930	696.972	0	0
RCHGF001297	129	14.7768	0	0
RCHGF001298	618	386.263	0	0
RCHGF001299	465	239.215	1	52.7001
RCHGF001300	213	47.7347	0	0
RCHGF001301	747	514.299	3	73.5368
RCHGF001302	966	732.972	2	34.3987
RCHGF001303	972	738.972	1	17.0597
RCHGF001304	447	222.459	0	0
RCHGF001305	2208	1974.97	1	6.3832
RCHGF001306	162	25.5136	0	0
RCHGF001307	1068	834.972	0	0
RCHGF001308	1092	858.972	0	0
RCHGF001309	834	601.037	0	0
RCHGF001310	873	640.037	0	0
RCHGF001311	1278	1044.97	0	0
RCHGF001312	1332	1098.97	0	0
RCHGF001313	1008	774.972	4	65.0689
RCHGF001314	966	732.972	3	51.598
RCHGF001315	1122	888.972	0	0
RCHGF001316	2082	1848.97	15	102.273
RCHGF001317	669	436.825	2	57.7194
RCHGF001318	264	75.3663	0	0
RCHGF001319	180	32.4159	0	0
RCHGF001320	633	401.071	5	157.162
RCHGF001321	810	577.037	35	764.652
RCHGF001322	1074	840.972	2	29.9811
RCHGF001323	114	11.8429	0	0
RCHGF001324	141	18.6265	0	0
RCHGF001325	621	389.187	45	1457.65
RCHGF001326	489	262.022	23	1106.6
RCHGF001327	870	637.037	99	1959.16
RCHGF001328	1368	1134.97	264	2932.37
RCHGF001329	183	33.6823	0	0
RCHGF001330	1365	1131.97	5	55.6844
RCHGF001331	498	270.596	4	186.353
RCHGF001332	477	250.631	0	0
RCHGF001333	915	681.972	0	0
RCHGF001334	948	714.972	1	17.6324
RCHGF001335	948	714.972	17	299.75
RCHGF001336	117	12.5899	0	0
RCHGF001337	348	136.884	3	276.292
RCHGF001338	132	16.1378	0	0
RCHGF001339	1041	807.972	1	15.6028
RCHGF001340	2514	2280.97	1	5.52687
RCHGF001341	957	723.972	1	17.4132
RCHGF001342	636	404.071	5	155.995
RCHGF001343	2625	2391.97	15	79.0559
RCHGF001344	261	73.6432	0	0
RCHGF001345	2817	2583.97	25	121.97
RCHGF001346	1767	1533.97	26	213.676
RCHGF001347	969	735.972	1	17.1292
RCHGF001348	1443	1209.97	15	156.284
RCHGF001349	198	40.3119	76.3953	23890.9
RCHGF001350	480	253.455	3	149.217
RCHGF001351	111	11.4951	0	0
RCHGF001352	642	410.031	1	30.7455
RCHGF001353	612	380.786	4	132.428
RCHGF001354	1323	1089.97	0	0
RCHGF001355	840	607.037	0	0
RCHGF001356	378	161.075	0	0
RCHGF001357	639	407.071	0	0
RCHGF001358	828	595.037	0	0
RCHGF001359	807	574.037	0	0
RCHGF001360	483	256.278	0	0
RCHGF001361	1125	891.972	1	14.1334
RCHGF001362	420	197.669	0	0
RCHGF001363	759	526.249	1	23.9557
RCHGF001364	816	583.037	5	108.112
RCHGF001365	147	20.9397	0	0
RCHGF001366	1332	1098.97	0	0
RCHGF001367	792	559.092	0	0
RCHGF001368	219	50.7722	0	0
RCHGF001369	369	153.506	1	82.1247
RCHGF001370	453	228.19	0	0
RCHGF001371	165	26.8171	0	0
RCHGF001372	1089	855.972	0	0
RCHGF001373	168	27.7616	0	0
RCHGF001374	2169	1935.97	3	19.5354
RCHGF001375	864	631.037	1	19.9777
RCHGF001376	879	646.037	1	19.5138
RCHGF001377	1332	1098.97	9	103.242
RCHGF001378	399	178.881	8	563.801
RCHGF001379	1455	1221.97	13	134.116
RCHGF001380	1398	1164.97	17	183.964
RCHGF001381	657	424.991	23	682.256
RCHGF001382	1332	1098.97	4	45.8852
RCHGF001383	1380	1146.97	6	65.9474
RCHGF001384	1398	1164.97	7	75.7499
RCHGF001385	114	11.8429	0	0
RCHGF001386	129	14.7768	0	0
RCHGF001387	339	129.76	3	291.461
RCHGF001388	342	132.213	2	190.701
RCHGF001389	336	127.226	2	198.177
RCHGF001390	768	535.145	4	94.2297
RCHGF001391	159	24.7708	1	508.932
RCHGF001392	2211	1977.97	0	0
RCHGF001393	1164	930.972	1	13.5414
RCHGF001394	1083	849.972	2	29.6637
RCHGF001395	762	529.249	1	23.8199
RCHGF001396	261	73.6432	0	0
RCHGF001397	330	122.275	0	0
RCHGF001398	687	454.695	0	0
RCHGF001399	1053	819.972	2	30.749
RCHGF001400	1251	1017.97	1	12.3841
RCHGF001401	1071	837.972	5	75.2211
RCHGF001402	828	595.037	0	0
RCHGF001403	612	380.786	0	0
RCHGF001404	1806	1572.97	10	80.1454
RCHGF001405	429	205.505	0	0
RCHGF001406	822	589.037	1	21.4021
RCHGF001407	528	299.339	4	168.46
RCHGF001408	789	556.092	1	22.6701
RCHGF001409	120	13.2402	0	0
RCHGF001410	438	214.145	1	58.8698
RCHGF001411	648	415.991	0	0
RCHGF001412	1152	918.972	0	0
RCHGF001413	486	259.099	0	0
RCHGF001414	870	637.037	0	0
RCHGF001415	1143	909.972	1	13.8539
RCHGF001416	888	655.037	1	19.2457
RCHGF001417	423	200.428	0	0
RCHGF001418	474	247.754	0	0
RCHGF001419	492	265.022	0	0
RCHGF001420	585	355.048	0	0
RCHGF001421	243	63.343	0	0
