locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_001554	Protein Homology	CDS	71347	72966		+	0	ID=cds-pgaptmp_001554;Parent=gene-pgaptmp_001554;Name=extdb:pgaptmp_001554;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF021851.6;locus_tag=pgaptmp_001554;product=DUF2436 domain-containing protein;protein_id=extdb:pgaptmp_001554;transl_table=11	pgaptmp_001554	DUF2436 domain-containing protein	411489.CLOL250_01016	0	1116	COG1974@1|root,COG1974@2|Bacteria,1UVIN@1239|Firmicutes,24PUJ@186801|Clostridia	186801|Clostridia	KT	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair																				
pgaptmp_001555	Protein Homology	CDS	73342	73749		-	0	ID=cds-pgaptmp_001555;Parent=gene-pgaptmp_001555;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0016491,GO:0046872;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003477482.1;locus_tag=pgaptmp_001555;product=iron-containing alcohol dehydrogenase;pseudo=true;transl_table=11	pgaptmp_001555	iron-containing alcohol dehydrogenase	411489.CLOL250_01017	1.92E-88	262	COG1454@1|root,COG1454@2|Bacteria,1TPB4@1239|Firmicutes,247IQ@186801|Clostridia,36EAX@31979|Clostridiaceae	186801|Clostridia	C	alcohol dehydrogenase	fucO		1.1.1.77	ko:K00048	ko00630,ko00640,ko01120,map00630,map00640,map01120		R01781,R02257	RC00087,RC00099	ko00000,ko00001,ko01000				Fe-ADH							
pgaptmp_001556	Protein Homology	CDS	73767	74636		-	0	ID=cds-pgaptmp_001556;Parent=gene-pgaptmp_001556;Name=extdb:pgaptmp_001556;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401737.1;locus_tag=pgaptmp_001556;product=DMT family transporter;protein_id=extdb:pgaptmp_001556;transl_table=11	pgaptmp_001556	DMT family transporter	411489.CLOL250_01018	5.67E-199	552	COG0697@1|root,COG0697@2|Bacteria,1TRKD@1239|Firmicutes,248I1@186801|Clostridia,36ENQ@31979|Clostridiaceae	186801|Clostridia	EG	EamA-like transporter family													EamA	cs11822	DMT		drug/metabolite	2.A.7		
pgaptmp_001557	Protein Homology	CDS	74899	76653		+	0	ID=cds-pgaptmp_001557;Parent=gene-pgaptmp_001557;Name=extdb:pgaptmp_001557;Ontology_term=GO:0006457,GO:0005524,GO:0016887;gbkey=CDS;gene=dnaK;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein folding|0006457||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401738.1;locus_tag=pgaptmp_001557;product=molecular chaperone DnaK;protein_id=extdb:pgaptmp_001557;transl_table=11	pgaptmp_001557	molecular chaperone DnaK	411489.CLOL250_01019	0	1108	COG0443@1|root,COG0443@2|Bacteria,1V18D@1239|Firmicutes,24E4H@186801|Clostridia,36RG6@31979|Clostridiaceae	186801|Clostridia	O	Heat shock 70 kDa protein													HSP70						K04043	dnaK, HSPA9; molecular chaperone DnaK
pgaptmp_001558	Protein Homology	CDS	76759	77154		+	0	ID=cds-pgaptmp_001558;Parent=gene-pgaptmp_001558;Name=extdb:pgaptmp_001558;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401739.1;locus_tag=pgaptmp_001558;product=hypothetical protein;protein_id=extdb:pgaptmp_001558;transl_table=11	pgaptmp_001558	hypothetical protein	411489.CLOL250_01020	4.61E-93	271	COG4416@1|root,COG4416@2|Bacteria,1VEMD@1239|Firmicutes,24MRR@186801|Clostridia,36KSJ@31979|Clostridiaceae	186801|Clostridia	S	COG NOG18757 non supervised orthologous group																				
pgaptmp_001559	Protein Homology	CDS	77169	78080		+	0	ID=cds-pgaptmp_001559;Parent=gene-pgaptmp_001559;Name=extdb:pgaptmp_001559;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401740.1;locus_tag=pgaptmp_001559;product=DUF5685 family protein;protein_id=extdb:pgaptmp_001559;transl_table=11	pgaptmp_001559	DUF5685 family protein	411489.CLOL250_01021	1.38E-222	613	2CC4I@1|root,2Z8PZ@2|Bacteria,1TQTT@1239|Firmicutes,24AJ3@186801|Clostridia,36F6T@31979|Clostridiaceae	186801|Clostridia	S	Psort location Cytoplasmic, score																				
pgaptmp_001560	Protein Homology	CDS	78081	78881		+	0	ID=cds-pgaptmp_001560;Parent=gene-pgaptmp_001560;Name=extdb:pgaptmp_001560;Ontology_term=GO:0006457,GO:0005515,GO:0030544;gbkey=CDS;go_function=protein binding|0005515||IEA,Hsp70 protein binding|0030544||IEA;go_process=protein folding|0006457||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401741.1;locus_tag=pgaptmp_001560;product=J domain-containing protein;protein_id=extdb:pgaptmp_001560;transl_table=11	pgaptmp_001560	J domain-containing protein	411489.CLOL250_01022	3.25E-182	508	COG0484@1|root,COG0484@2|Bacteria,1UWW2@1239|Firmicutes,25CGC@186801|Clostridia,36WVK@31979|Clostridiaceae	186801|Clostridia	O	DnaJ domain protein				ko:K03686					ko00000,ko03029,ko03110				DnaJ							
pgaptmp_001561	Protein Homology	CDS	79237	81681		+	0	ID=cds-pgaptmp_001561;Parent=gene-pgaptmp_001561;Name=extdb:pgaptmp_001561;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013976482.1;locus_tag=pgaptmp_001561;product=glycogen/starch/alpha-glucan phosphorylase;protein_id=extdb:pgaptmp_001561;transl_table=11	pgaptmp_001561	glycogen/starch/alpha-glucan phosphorylase	411489.CLOL250_01023	0	1625	COG0058@1|root,COG0058@2|Bacteria,1TQAJ@1239|Firmicutes,248E1@186801|Clostridia,36E5W@31979|Clostridiaceae	186801|Clostridia	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	glgP		2.4.1.1	ko:K00688	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931		R02111		ko00000,ko00001,ko01000		GT35		Phosphorylase						K00688	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]
pgaptmp_001562	Protein Homology	CDS	82399	84780		-	0	ID=cds-pgaptmp_001562;Parent=gene-pgaptmp_001562;Name=extdb:pgaptmp_001562;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF016906.6;locus_tag=pgaptmp_001562;product=right-handed parallel beta-helix repeat-containing protein;protein_id=extdb:pgaptmp_001562;transl_table=11	pgaptmp_001562	right-handed parallel beta-helix repeat-containing protein	411489.CLOL250_01024	0	1378	COG3420@1|root,COG5434@1|root,COG3420@2|Bacteria,COG5434@2|Bacteria,1VC1X@1239|Firmicutes,25BJY@186801|Clostridia	1239|Firmicutes	M	Periplasmic copper-binding protein (NosD)													Beta_helix							
pgaptmp_001563	Protein Homology	CDS	84817	87495		-	0	ID=cds-pgaptmp_001563;Parent=gene-pgaptmp_001563;Name=extdb:pgaptmp_001563;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF024627.6;locus_tag=pgaptmp_001563;product=right-handed parallel beta-helix repeat-containing protein;protein_id=extdb:pgaptmp_001563;transl_table=11	pgaptmp_001563	right-handed parallel beta-helix repeat-containing protein	411489.CLOL250_01025	0	1390	COG5434@1|root,COG5434@2|Bacteria,1VC1X@1239|Firmicutes,25BJY@186801|Clostridia	186801|Clostridia	M	Periplasmic copper-binding protein (NosD)													Beta_helix							
pgaptmp_001564	Protein Homology	CDS	87517	88467		-	0	ID=cds-pgaptmp_001564;Parent=gene-pgaptmp_001564;Name=extdb:pgaptmp_001564;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401746.1;locus_tag=pgaptmp_001564;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_001564;transl_table=11	pgaptmp_001564	glycosyltransferase family 2 protein	411489.CLOL250_01026	3.84E-231	635	COG0463@1|root,COG0463@2|Bacteria,1TPR3@1239|Firmicutes,248Q5@186801|Clostridia,36DD3@31979|Clostridiaceae	186801|Clostridia	M	PFAM Glycosyl transferase family 2				ko:K20534					ko00000,ko01000,ko01005,ko02000	4.D.2.1.9	GT2		Glycos_transf_2						K12999	rgpI; glucosyltransferase [EC:2.4.1.-]
pgaptmp_001565	Protein Homology	CDS	88764	91415		+	0	ID=cds-pgaptmp_001565;Parent=gene-pgaptmp_001565;Name=extdb:pgaptmp_001565;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF025025.6;locus_tag=pgaptmp_001565;product=glycosyltransferase family protein;protein_id=extdb:pgaptmp_001565;transl_table=11	pgaptmp_001565	glycosyltransferase family protein	411489.CLOL250_01027	0	1694	COG1216@1|root,COG4641@1|root,COG1216@2|Bacteria,COG4641@2|Bacteria,1TQU0@1239|Firmicutes,248HP@186801|Clostridia,36ECB@31979|Clostridiaceae	186801|Clostridia	M	PFAM Glycosyl transferase family 2				ko:K20444					ko00000,ko01000,ko01005,ko02000	4.D.1.3	GT2,GT4		Glycos_transf_2							
pgaptmp_001566	Protein Homology	CDS	91536	94019		-	0	ID=cds-pgaptmp_001566;Parent=gene-pgaptmp_001566;Name=extdb:pgaptmp_001566;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015534474.1;locus_tag=pgaptmp_001566;product=GH36-type glycosyl hydrolase domain-containing protein;protein_id=extdb:pgaptmp_001566;transl_table=11	pgaptmp_001566	GH36-type glycosyl hydrolase domain-containing protein	411489.CLOL250_01028	0	1723	COG3459@1|root,COG3459@2|Bacteria,1TQY8@1239|Firmicutes,248YP@186801|Clostridia,36EYT@31979|Clostridiaceae	186801|Clostridia	G	Glycosyltransferase 36 associated			2.4.1.20	ko:K00702	ko00500,ko01100,map00500,map01100		R00952	RC00049	ko00000,ko00001,ko01000		GT36		Glyco_hydro_36,Glyco_transf_36						K00702	E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]
pgaptmp_001567	GeneMarkS-2+	CDS	94311	95075		+	0	ID=cds-pgaptmp_001567;Parent=gene-pgaptmp_001567;Name=extdb:pgaptmp_001567;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_001567;product=hypothetical protein;protein_id=extdb:pgaptmp_001567;transl_table=11	pgaptmp_001567	hypothetical protein	411489.CLOL250_01030	8.54E-177	494	2DYNH@1|root,34AFN@2|Bacteria,1VYI7@1239|Firmicutes,253N7@186801|Clostridia	186801|Clostridia																						
pgaptmp_001568	Protein Homology	CDS	95375	96376		-	0	ID=cds-pgaptmp_001568;Parent=gene-pgaptmp_001568;Name=extdb:pgaptmp_001568;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401751.1;locus_tag=pgaptmp_001568;product=aldose 1-epimerase;protein_id=extdb:pgaptmp_001568;transl_table=11	pgaptmp_001568	aldose 1-epimerase	411489.CLOL250_01031	4.8E-254	695	COG2017@1|root,COG2017@2|Bacteria,1TS6R@1239|Firmicutes,24E8S@186801|Clostridia	186801|Clostridia	G	Aldose 1-epimerase			5.1.3.3	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130	M00632	R01602,R10619	RC00563	ko00000,ko00001,ko00002,ko01000				Aldose_epim						K01785	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
pgaptmp_001569	Protein Homology	CDS	96721	97725		+	0	ID=cds-pgaptmp_001569;Parent=gene-pgaptmp_001569;Name=extdb:pgaptmp_001569;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF024863.6;locus_tag=pgaptmp_001569;product=GDSL-type esterase/lipase family protein;protein_id=extdb:pgaptmp_001569;transl_table=11	pgaptmp_001569	GDSL-type esterase/lipase family protein	411489.CLOL250_01032	1.66E-209	582	COG2755@1|root,COG2755@2|Bacteria,1VCJD@1239|Firmicutes,25B7F@186801|Clostridia,36WG4@31979|Clostridiaceae	186801|Clostridia	E	COG COG2755 Lysophospholipase L1 and related esterases													Lipase_GDSL_2							
pgaptmp_001570	Protein Homology	CDS	97792	98283		+	0	ID=cds-pgaptmp_001570;Parent=gene-pgaptmp_001570;Name=extdb:pgaptmp_001570;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF025628.6;locus_tag=pgaptmp_001570;product=DUF4358 domain-containing protein;protein_id=extdb:pgaptmp_001570;transl_table=11	pgaptmp_001570	DUF4358 domain-containing protein	411489.CLOL250_01033	2.36E-106	307	2E93G@1|root,333CE@2|Bacteria,1VKBN@1239|Firmicutes,24R6R@186801|Clostridia	186801|Clostridia	S	Domain of unknown function (DUF4358)													DUF4358							
pgaptmp_001571	Protein Homology	CDS	98390	98737		-	0	ID=cds-pgaptmp_001571;Parent=gene-pgaptmp_001571;Name=extdb:pgaptmp_001571;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: protein motif:HMM:NF024252.6;locus_tag=pgaptmp_001571;product=helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_001571;transl_table=11	pgaptmp_001571	helix-turn-helix domain-containing protein	411489.CLOL250_01034	4.34E-76	227	COG1396@1|root,COG1396@2|Bacteria	2|Bacteria	K	sequence-specific DNA binding													HTH_3,HTH_31							
pgaptmp_001572	Protein Homology	CDS	98950	100827		+	0	ID=cds-pgaptmp_001572;Parent=gene-pgaptmp_001572;Name=extdb:pgaptmp_001572;Ontology_term=GO:0006281,GO:0006310,GO:0008409;gbkey=CDS;gene=recJ;go_function=5'-3' exonuclease activity|0008409||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401755.1;locus_tag=pgaptmp_001572;product=single-stranded-DNA-specific exonuclease RecJ;protein_id=extdb:pgaptmp_001572;transl_table=11	pgaptmp_001572	single-stranded-DNA-specific exonuclease RecJ	411489.CLOL250_01035	0	1254	COG0608@1|root,COG0608@2|Bacteria,1TPXE@1239|Firmicutes,247NU@186801|Clostridia,36EVY@31979|Clostridiaceae	186801|Clostridia	L	Single-stranded-DNA-specific exonuclease RecJ	recJ			ko:K07462	ko03410,ko03430,ko03440,map03410,map03430,map03440				ko00000,ko00001,ko01000,ko03400				DHH,DHHA1						K07462	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
pgaptmp_001573	Protein Homology	CDS	100919	101443		+	0	ID=cds-pgaptmp_001573;Parent=gene-pgaptmp_001573;Name=extdb:pgaptmp_001573;Ontology_term=GO:0006168,GO:0009116,GO:0003999;gbkey=CDS;go_function=adenine phosphoribosyltransferase activity|0003999||IEA;go_process=adenine salvage|0006168||IEA,nucleoside metabolic process|0009116||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401756.1;locus_tag=pgaptmp_001573;product=adenine phosphoribosyltransferase;protein_id=extdb:pgaptmp_001573;transl_table=11	pgaptmp_001573	adenine phosphoribosyltransferase	411489.CLOL250_01036	1.7E-118	339	COG0503@1|root,COG0503@2|Bacteria,1V1BV@1239|Firmicutes,24HGX@186801|Clostridia,36HZI@31979|Clostridiaceae	186801|Clostridia	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis	apt		2.4.2.7	ko:K00759	ko00230,ko01100,map00230,map01100		R00190,R01229,R04378	RC00063	ko00000,ko00001,ko01000,ko04147				Pribosyltran						K00759	APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
pgaptmp_001574	Protein Homology	CDS	101581	103845		+	0	ID=cds-pgaptmp_001574;Parent=gene-pgaptmp_001574;Name=extdb:pgaptmp_001574;Ontology_term=GO:0015970,GO:0008728,GO:0008893;gbkey=CDS;go_function=GTP diphosphokinase activity|0008728||IEA,guanosine-3'%2C5'-bis(diphosphate) 3'-diphosphatase activity|0008893||IEA;go_process=guanosine tetraphosphate biosynthetic process|0015970||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008394936.1;locus_tag=pgaptmp_001574;product=RelA/SpoT family protein;protein_id=extdb:pgaptmp_001574;transl_table=11	pgaptmp_001574	RelA/SpoT family protein	411489.CLOL250_01037	0	1481	COG0317@1|root,COG0317@2|Bacteria,1TNYZ@1239|Firmicutes,2489A@186801|Clostridia,36EH5@31979|Clostridiaceae	186801|Clostridia	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	relA		2.7.6.5	ko:K00951	ko00230,map00230		R00429	RC00002,RC00078	ko00000,ko00001,ko01000			iHN637.CLJU_RS16615	ACT_4,HD_4,RelA_SpoT,TGS						K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]
pgaptmp_001575	Protein Homology	CDS	103855	104487		+	0	ID=cds-pgaptmp_001575;Parent=gene-pgaptmp_001575;Name=extdb:pgaptmp_001575;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401758.1;locus_tag=pgaptmp_001575;product=MBL fold metallo-hydrolase;protein_id=extdb:pgaptmp_001575;transl_table=11	pgaptmp_001575	MBL fold metallo-hydrolase	411489.CLOL250_01038	1.58E-152	428	COG0491@1|root,COG0491@2|Bacteria,1V6FA@1239|Firmicutes,24JGV@186801|Clostridia,36I3Z@31979|Clostridiaceae	186801|Clostridia	S	domain protein													Lactamase_B						K01069	gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
pgaptmp_001576	Protein Homology	CDS	104512	106005		+	0	ID=cds-pgaptmp_001576;Parent=gene-pgaptmp_001576;Name=extdb:pgaptmp_001576;Ontology_term=GO:0006779,GO:0051989;gbkey=CDS;gene=hemZ;go_function=coproporphyrinogen dehydrogenase activity|0051989||IEA;go_process=porphyrin-containing compound biosynthetic process|0006779||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401759.1;locus_tag=pgaptmp_001576;product=coproporphyrinogen dehydrogenase HemZ;protein_id=extdb:pgaptmp_001576;transl_table=11	pgaptmp_001576	coproporphyrinogen dehydrogenase HemZ	411489.CLOL250_01039	0	983	COG0635@1|root,COG0635@2|Bacteria,1TREM@1239|Firmicutes,247JT@186801|Clostridia,36E7I@31979|Clostridiaceae	186801|Clostridia	H	coproporphyrinogen	hemZ												Radical_SAM							
pgaptmp_001577	Protein Homology	CDS	106002	106622		+	0	ID=cds-pgaptmp_001577;Parent=gene-pgaptmp_001577;Name=extdb:pgaptmp_001577;Ontology_term=GO:0004112,GO:0046872;gbkey=CDS;go_function=cyclic-nucleotide phosphodiesterase activity|0004112||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401760.1;locus_tag=pgaptmp_001577;product=HD-GYP domain-containing protein;protein_id=extdb:pgaptmp_001577;transl_table=11	pgaptmp_001577	HD-GYP domain-containing protein	411489.CLOL250_01040	7.24E-147	413	COG2206@1|root,COG2206@2|Bacteria,1V54U@1239|Firmicutes,24HUA@186801|Clostridia,36S07@31979|Clostridiaceae	186801|Clostridia	T	HDOD domain													GAF_2,HD,HD_5							
pgaptmp_001578	Protein Homology	CDS	106664	107914		+	0	ID=cds-pgaptmp_001578;Parent=gene-pgaptmp_001578;Name=extdb:pgaptmp_001578;Ontology_term=GO:0006427,GO:0004821,GO:0005524,GO:0005737;gbkey=CDS;gene=hisS;go_component=cytoplasm|0005737||IEA;go_function=histidine-tRNA ligase activity|0004821||IEA,ATP binding|0005524||IEA;go_process=histidyl-tRNA aminoacylation|0006427||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401761.1;locus_tag=pgaptmp_001578;product=histidine--tRNA ligase;protein_id=extdb:pgaptmp_001578;transl_table=11	pgaptmp_001578	histidine--tRNA ligase	411489.CLOL250_01041	1.31E-305	842	COG0124@1|root,COG0124@2|Bacteria,1TP3D@1239|Firmicutes,24852@186801|Clostridia,36FA9@31979|Clostridiaceae	186801|Clostridia	J	histidyl-tRNA synthetase	hisS		6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016				HGTP_anticodon,tRNA-synt_His						K01892	HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
pgaptmp_001579	Protein Homology	CDS	107938	109743		+	0	ID=cds-pgaptmp_001579;Parent=gene-pgaptmp_001579;Name=extdb:pgaptmp_001579;Ontology_term=GO:0006418,GO:0000166,GO:0004812,GO:0005524,GO:0016874;gbkey=CDS;gene=aspS;go_function=nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA;go_process=tRNA aminoacylation for protein translation|0006418||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401762.1;locus_tag=pgaptmp_001579;product=aspartate--tRNA ligase;protein_id=extdb:pgaptmp_001579;transl_table=11	pgaptmp_001579	aspartate--tRNA ligase	411489.CLOL250_01042	0	1194	COG0173@1|root,COG0173@2|Bacteria,1TPCN@1239|Firmicutes,247Z3@186801|Clostridia,36EHV@31979|Clostridiaceae	186801|Clostridia	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	aspS		6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029				GAD,tRNA-synt_2,tRNA_anti-codon						K01876	DARS2, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
pgaptmp_001580	Protein Homology	CDS	109959	113645		+	0	ID=cds-pgaptmp_001580;Parent=gene-pgaptmp_001580;Name=extdb:pgaptmp_001580;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: protein motif:HMM:NF012271.6;locus_tag=pgaptmp_001580;product=fibronectin type III domain-containing protein;protein_id=extdb:pgaptmp_001580;transl_table=11	pgaptmp_001580	fibronectin type III domain-containing protein	411489.CLOL250_01043	0	2269	COG3209@1|root,COG4733@1|root,COG3209@2|Bacteria,COG4733@2|Bacteria,1V8Z1@1239|Firmicutes,25FAC@186801|Clostridia,36RIS@31979|Clostridiaceae	186801|Clostridia	M	Bacterial Ig-like domain (group 2)													Big_2,Flg_new							
pgaptmp_001581	GeneMarkS-2+	CDS	113721	114524		+	0	ID=cds-pgaptmp_001581;Parent=gene-pgaptmp_001581;Name=extdb:pgaptmp_001581;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_001581;product=hypothetical protein;protein_id=extdb:pgaptmp_001581;transl_table=11	pgaptmp_001581	hypothetical protein																											
pgaptmp_001582	Protein Homology	CDS	114636	115175		+	0	ID=cds-pgaptmp_001582;Parent=gene-pgaptmp_001582;Name=extdb:pgaptmp_001582;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401765.1;locus_tag=pgaptmp_001582;product=DUF4342 domain-containing protein;protein_id=extdb:pgaptmp_001582;transl_table=11	pgaptmp_001582	DUF4342 domain-containing protein	411489.CLOL250_01045	1.5E-119	342	COG0264@1|root,COG0264@2|Bacteria,1V9AA@1239|Firmicutes,25HJJ@186801|Clostridia	186801|Clostridia	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome													DUF4342							
pgaptmp_001583	Protein Homology	CDS	115431	116114		+	0	ID=cds-pgaptmp_001583;Parent=gene-pgaptmp_001583;Name=extdb:pgaptmp_001583;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401766.1;locus_tag=pgaptmp_001583;product=response regulator transcription factor;protein_id=extdb:pgaptmp_001583;transl_table=11	pgaptmp_001583	response regulator transcription factor	411489.CLOL250_01046	3.66E-155	436	COG0745@1|root,COG0745@2|Bacteria,1TS81@1239|Firmicutes,248XH@186801|Clostridia,36EJ3@31979|Clostridiaceae	186801|Clostridia	T	response regulator, receiver	arlR												Response_reg,Trans_reg_C						K18941	arlR; two-component system, OmpR family, response regulator ArlR
pgaptmp_001584	Protein Homology	CDS	116210	117508		+	0	ID=cds-pgaptmp_001584;Parent=gene-pgaptmp_001584;Name=extdb:pgaptmp_001584;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401767.1;locus_tag=pgaptmp_001584;product=ATP-binding protein;protein_id=extdb:pgaptmp_001584;transl_table=11	pgaptmp_001584	ATP-binding protein	411489.CLOL250_01047	1.61E-305	843	COG5002@1|root,COG5002@2|Bacteria,1TPSK@1239|Firmicutes,24A2N@186801|Clostridia,36EDC@31979|Clostridiaceae	186801|Clostridia	T	Histidine kinase	arlS												HAMP,HATPase_c,HisKA						K18940	arlS; two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]
pgaptmp_001585	Protein Homology	CDS	117787	119154		-	0	ID=cds-pgaptmp_001585;Parent=gene-pgaptmp_001585;Name=extdb:pgaptmp_001585;Ontology_term=GO:0006855,GO:0055085,GO:0015297,GO:0042910,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=antiporter activity|0015297||IEA,xenobiotic transmembrane transporter activity|0042910||IEA;go_process=xenobiotic transmembrane transport|0006855||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008401768.1;locus_tag=pgaptmp_001585;product=MATE family efflux transporter;protein_id=extdb:pgaptmp_001585;transl_table=11	pgaptmp_001585	MATE family efflux transporter	411489.CLOL250_01048	0	869	COG0534@1|root,COG0534@2|Bacteria,1TPFM@1239|Firmicutes,247J9@186801|Clostridia,36DJD@31979|Clostridiaceae	186801|Clostridia	V	MATE efflux family protein													MatE	cs11822	MOP	MATE	multidrug efflux	2.A.66	K26937	dinF, mepA, vmrA; MATE family, multidrug efflux pump
