locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_000830	Protein Homology	CDS	531641	532138		+	0	ID=cds-pgaptmp_000830;Parent=gene-pgaptmp_000830;Name=extdb:pgaptmp_000830;Ontology_term=GO:0008379,GO:0016684;gbkey=CDS;gene=tpx;go_function=thioredoxin peroxidase activity|0008379||IEA,oxidoreductase activity%2C acting on peroxide as acceptor|0016684||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677311.1;locus_tag=pgaptmp_000830;product=thiol peroxidase;protein_id=extdb:pgaptmp_000830;transl_table=11	pgaptmp_000830	thiol peroxidase	457396.CSBG_02452	7.91E-115	329	COG2077@1|root,COG2077@2|Bacteria,1V474@1239|Firmicutes,24HUY@186801|Clostridia,36IGK@31979|Clostridiaceae	186801|Clostridia	O	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides	tpx		1.11.1.15	ko:K11065					ko00000,ko01000				AhpC-TSA,Redoxin						K11065	tpx; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
pgaptmp_000831	Protein Homology	CDS	532301	533242		+	0	ID=cds-pgaptmp_000831;Parent=gene-pgaptmp_000831;Name=extdb:pgaptmp_000831;Ontology_term=GO:0036211,GO:0008757;gbkey=CDS;gene=prmA;go_function=S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA;go_process=protein modification process|0036211||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003470658.1;locus_tag=pgaptmp_000831;product=50S ribosomal protein L11 methyltransferase;protein_id=extdb:pgaptmp_000831;transl_table=11	pgaptmp_000831	50S ribosomal protein L11 methyltransferase	457396.CSBG_02451	1.55E-224	619	COG2264@1|root,COG2264@2|Bacteria,1TPKI@1239|Firmicutes,247VY@186801|Clostridia,36FBU@31979|Clostridiaceae	186801|Clostridia	J	Ribosomal protein L11 methyltransferase	prmA			ko:K02687					ko00000,ko01000,ko03009				PrmA						K02687	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
pgaptmp_000832	Protein Homology	CDS	533261	534013		+	0	ID=cds-pgaptmp_000832;Parent=gene-pgaptmp_000832;Name=extdb:pgaptmp_000832;Ontology_term=GO:0006364,GO:0008168;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA;go_process=rRNA processing|0006364||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016207167.1;locus_tag=pgaptmp_000832;product=RsmE family RNA methyltransferase;protein_id=extdb:pgaptmp_000832;transl_table=11	pgaptmp_000832	RsmE family RNA methyltransferase	457396.CSBG_02450	6.86E-176	490	COG1385@1|root,COG1385@2|Bacteria,1V1CT@1239|Firmicutes,249VK@186801|Clostridia,36DGZ@31979|Clostridiaceae	186801|Clostridia	J	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit	rsmE		2.1.1.193	ko:K09761					ko00000,ko01000,ko03009				Methyltrans_RNA						K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
pgaptmp_000833	Protein Homology	CDS	534016	535320		+	0	ID=cds-pgaptmp_000833;Parent=gene-pgaptmp_000833;Name=extdb:pgaptmp_000833;Ontology_term=GO:0006400,GO:0035598,GO:0051539,GO:1904047;gbkey=CDS;gene=mtaB;go_function=tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase activity|0035598||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677315.1;locus_tag=pgaptmp_000833;product=tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB;protein_id=extdb:pgaptmp_000833;transl_table=11	pgaptmp_000833	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	457396.CSBG_02449	3.12E-305	840	COG0621@1|root,COG0621@2|Bacteria,1TPBR@1239|Firmicutes,247IX@186801|Clostridia,36DS5@31979|Clostridiaceae	186801|Clostridia	J	MiaB-like tRNA modifying enzyme	yqeV		2.8.4.5	ko:K18707			R10649	RC00003,RC03221	ko00000,ko01000,ko03016				Radical_SAM,TRAM,UPF0004						K15865	CDKAL1, mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase [EC:2.8.4.5]
pgaptmp_000834	Protein Homology	CDS	535613	535954		+	0	ID=cds-pgaptmp_000834;Parent=gene-pgaptmp_000834;Name=extdb:pgaptmp_000834;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016207165.1;locus_tag=pgaptmp_000834;product=histidine triad nucleotide-binding protein;protein_id=extdb:pgaptmp_000834;transl_table=11	pgaptmp_000834	histidine triad nucleotide-binding protein	457396.CSBG_02448	1.12E-80	238	COG0537@1|root,COG0537@2|Bacteria,1V9ZJ@1239|Firmicutes,24JCW@186801|Clostridia,36JIP@31979|Clostridiaceae	186801|Clostridia	FG	Hit family	hinT			ko:K02503					ko00000,ko04147				HIT						K02503	HINT1_2, hinT, hit; histidine triad (HIT) family protein [EC:3.9.1.-]
pgaptmp_000835	Protein Homology	CDS	536074	536250		+	0	ID=cds-pgaptmp_000835;Parent=gene-pgaptmp_000835;Name=extdb:pgaptmp_000835;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rpsU;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005805980.1;locus_tag=pgaptmp_000835;product=30S ribosomal protein S21;protein_id=extdb:pgaptmp_000835;transl_table=11	pgaptmp_000835	30S ribosomal protein S21	545697.HMPREF0216_03097	5.66E-29	103	COG0828@1|root,COG0828@2|Bacteria,1VEHU@1239|Firmicutes,24QP9@186801|Clostridia,36MKD@31979|Clostridiaceae	186801|Clostridia	J	Belongs to the bacterial ribosomal protein bS21 family	rpsU			ko:K02970	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Ribosomal_S21						K02970	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
pgaptmp_000836	Protein Homology	CDS	536792	537070		+	0	ID=cds-pgaptmp_000836;Parent=gene-pgaptmp_000836;Name=extdb:pgaptmp_000836;Ontology_term=GO:0030436;gbkey=CDS;gene=yqfC;go_process=asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677328.1;locus_tag=pgaptmp_000836;product=sporulation protein YqfC;protein_id=extdb:pgaptmp_000836;transl_table=11	pgaptmp_000836	sporulation protein YqfC	457396.CSBG_02446	2.17E-57	178	2E4EZ@1|root,32ZA5@2|Bacteria,1VF5C@1239|Firmicutes,24QWJ@186801|Clostridia,36MN2@31979|Clostridiaceae	186801|Clostridia	S	sporulation protein YqfC	yqfC												YabP							
pgaptmp_000837	Protein Homology	CDS	537072	538211		+	0	ID=cds-pgaptmp_000837;Parent=gene-pgaptmp_000837;Name=extdb:pgaptmp_000837;Ontology_term=GO:0030436;gbkey=CDS;gene=yqfD;go_process=asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677331.1;locus_tag=pgaptmp_000837;product=sporulation protein YqfD;protein_id=extdb:pgaptmp_000837;transl_table=11	pgaptmp_000837	sporulation protein YqfD	457396.CSBG_02445	1.02E-260	716	COG0561@1|root,COG0561@2|Bacteria,1TR3N@1239|Firmicutes,24ACD@186801|Clostridia,36EQ9@31979|Clostridiaceae	186801|Clostridia	S	sporulation protein	yqfD			ko:K06438					ko00000				YqfD						K06438	yqfD; similar to stage IV sporulation protein
pgaptmp_000838	Protein Homology	CDS	538236	540302		+	0	ID=cds-pgaptmp_000838;Parent=gene-pgaptmp_000838;Name=extdb:pgaptmp_000838;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677332.1;locus_tag=pgaptmp_000838;product=HD family phosphohydrolase;protein_id=extdb:pgaptmp_000838;transl_table=11	pgaptmp_000838	HD family phosphohydrolase	457396.CSBG_02444	0	1261	COG1480@1|root,COG1480@2|Bacteria,1TR1A@1239|Firmicutes,249W0@186801|Clostridia,36E2C@31979|Clostridiaceae	186801|Clostridia	S	SMART Metal-dependent phosphohydrolase, HD region				ko:K07037					ko00000				7TM-7TMR_HD,7TMR-HDED,HD						K07037	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]
pgaptmp_000839	Protein Homology	CDS	540391	540891		+	0	ID=cds-pgaptmp_000839;Parent=gene-pgaptmp_000839;Name=extdb:pgaptmp_000839;Ontology_term=GO:0042254,GO:0004540,GO:0046872;gbkey=CDS;gene=ybeY;go_function=RNA nuclease activity|0004540||IEA,metal ion binding|0046872||IEA;go_process=ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017826935.1;locus_tag=pgaptmp_000839;product=rRNA maturation RNase YbeY;protein_id=extdb:pgaptmp_000839;transl_table=11	pgaptmp_000839	rRNA maturation RNase YbeY	457396.CSBG_02443	1.93E-111	320	COG0319@1|root,COG0319@2|Bacteria,1V6BU@1239|Firmicutes,24MQZ@186801|Clostridia,36INX@31979|Clostridiaceae	186801|Clostridia	S	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY		3.5.4.5	ko:K01489,ko:K07042	ko00240,ko00983,ko01100,map00240,map00983,map01100		R01878,R02485,R08221	RC00074,RC00514	ko00000,ko00001,ko01000,ko03009				UPF0054						K07042	ybeY, yqfG; probable rRNA maturation factor
pgaptmp_000840	Protein Homology	CDS	540913	541614		+	0	ID=cds-pgaptmp_000840;Parent=gene-pgaptmp_000840;Name=extdb:pgaptmp_000840;Ontology_term=GO:0006654,GO:0008654,GO:0016310,GO:0004143,GO:0005524,GO:0046872;gbkey=CDS;go_function=ATP-dependent diacylglycerol kinase activity|0004143||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA;go_process=phosphatidic acid biosynthetic process|0006654||IEA,phospholipid biosynthetic process|0008654||IEA,phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003369820.1;locus_tag=pgaptmp_000840;product=diacylglycerol kinase;protein_id=extdb:pgaptmp_000840;transl_table=11	pgaptmp_000840	diacylglycerol kinase	457396.CSBG_02442	9.22E-152	428	COG0671@1|root,COG0818@1|root,COG0671@2|Bacteria,COG0818@2|Bacteria,1VEGR@1239|Firmicutes,248FD@186801|Clostridia,36DSP@31979|Clostridiaceae	186801|Clostridia	IM	Diacylglycerol kinase	dgkA		2.7.1.107,2.7.1.66	ko:K00887,ko:K00901	ko00550,ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00550,map00561,map00564,map01100,map01110,map04070,map04072,map05231		R02240,R05626	RC00002,RC00017	ko00000,ko00001,ko01000				DAGK_prokar,PAP2						K00901	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
pgaptmp_000841	Protein Homology	CDS	541808	542698		+	0	ID=cds-pgaptmp_000841;Parent=gene-pgaptmp_000841;Name=extdb:pgaptmp_000841;Ontology_term=GO:0003723,GO:0005525;gbkey=CDS;gene=era;go_function=RNA binding|0003723||IEA,GTP binding|0005525||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011591023.1;locus_tag=pgaptmp_000841;product=GTPase Era;protein_id=extdb:pgaptmp_000841;transl_table=11	pgaptmp_000841	GTPase Era	457396.CSBG_02441	1.31E-212	587	COG1159@1|root,COG1159@2|Bacteria,1TP3R@1239|Firmicutes,24876@186801|Clostridia,36DFX@31979|Clostridiaceae	186801|Clostridia	S	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism	era			ko:K03595					ko00000,ko03009,ko03029				KH_2,MMR_HSR1						K03595	era, ERAL1; GTPase
pgaptmp_000842	Protein Homology	CDS	542708	543457		+	0	ID=cds-pgaptmp_000842;Parent=gene-pgaptmp_000842;Name=extdb:pgaptmp_000842;Ontology_term=GO:0006281,GO:0006310,GO:0003677;gbkey=CDS;gene=recO;go_function=DNA binding|0003677||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003373526.1;locus_tag=pgaptmp_000842;product=DNA repair protein RecO;protein_id=extdb:pgaptmp_000842;transl_table=11	pgaptmp_000842	DNA repair protein RecO	457396.CSBG_02440	3.69E-177	493	COG1381@1|root,COG1381@2|Bacteria,1UZ19@1239|Firmicutes,249TI@186801|Clostridia,36FFV@31979|Clostridiaceae	186801|Clostridia	L	Involved in DNA repair and RecF pathway recombination	recO			ko:K03584	ko03440,map03440				ko00000,ko00001,ko03400				RecO_C,RecO_N						K03584	recO; DNA repair protein RecO (recombination protein O)
pgaptmp_000843	Protein Homology	CDS	543464	544084		+	0	ID=cds-pgaptmp_000843;Parent=gene-pgaptmp_000843;Name=extdb:pgaptmp_000843;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677337.1;locus_tag=pgaptmp_000843;product=DUF4342 domain-containing protein;protein_id=extdb:pgaptmp_000843;transl_table=11	pgaptmp_000843	DUF4342 domain-containing protein	457396.CSBG_02439	9.02E-116	335	COG1308@1|root,COG1308@2|Bacteria,1V7I9@1239|Firmicutes,24M6Q@186801|Clostridia,36JCP@31979|Clostridiaceae	186801|Clostridia	K	UBA TS-N domain													DUF4342							
pgaptmp_000844	Protein Homology	CDS	544289	544927		+	0	ID=cds-pgaptmp_000844;Parent=gene-pgaptmp_000844;Name=extdb:pgaptmp_000844;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677338.1;locus_tag=pgaptmp_000844;product=helix-turn-helix transcriptional regulator;protein_id=extdb:pgaptmp_000844;transl_table=11	pgaptmp_000844	helix-turn-helix transcriptional regulator	457396.CSBG_02438	1.23E-141	400	COG2905@1|root,COG2905@2|Bacteria,1UHXF@1239|Firmicutes,25E6D@186801|Clostridia,36UVC@31979|Clostridiaceae	186801|Clostridia	T	Domain in cystathionine beta-synthase and other proteins.	ccpN												CBS,HTH_11						K23774	ccpN; DeoR family transcriptional regulator, catabolite repression regulator
pgaptmp_000845	Protein Homology	CDS	545020	547650		+	0	ID=cds-pgaptmp_000845;Parent=gene-pgaptmp_000845;Name=extdb:pgaptmp_000845;Ontology_term=GO:0006090,GO:0050242;gbkey=CDS;gene=ppdK;go_function=pyruvate%2C phosphate dikinase activity|0050242||IEA;go_process=pyruvate metabolic process|0006090||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003451382.1;locus_tag=pgaptmp_000845;product=pyruvate%2C phosphate dikinase;protein_id=extdb:pgaptmp_000845;transl_table=11	pgaptmp_000845	pyruvate%2C phosphate dikinase	457396.CSBG_02437	0	1709	COG0574@1|root,COG1080@1|root,COG0574@2|Bacteria,COG1080@2|Bacteria,1TPK8@1239|Firmicutes,247RW@186801|Clostridia,36DMF@31979|Clostridiaceae	186801|Clostridia	G	Belongs to the PEP-utilizing enzyme family	ppdK		2.7.9.1	ko:K01006	ko00620,ko00710,ko00720,ko01100,ko01120,ko01200,map00620,map00710,map00720,map01100,map01120,map01200	M00169,M00171,M00172,M00173	R00206	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000				PEP-utilizers,PEP-utilizers_C,PPDK_N						K01006	ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
pgaptmp_000846	Protein Homology	CDS	547683	548744		-	0	ID=cds-pgaptmp_000846;Parent=gene-pgaptmp_000846;Name=extdb:pgaptmp_000846;Ontology_term=GO:0030436;gbkey=CDS;go_process=asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677342.1;locus_tag=pgaptmp_000846;product=CotS family spore coat protein;protein_id=extdb:pgaptmp_000846;transl_table=11	pgaptmp_000846	CotS family spore coat protein	457396.CSBG_02436	7.16E-257	704	COG2334@1|root,COG2334@2|Bacteria,1UR1J@1239|Firmicutes,248HF@186801|Clostridia,36DTP@31979|Clostridiaceae	186801|Clostridia	S	Spore coat protein	cotS2												APH,Choline_kinase							
pgaptmp_000847	Protein Homology	CDS	548909	549937		+	0	ID=cds-pgaptmp_000847;Parent=gene-pgaptmp_000847;Name=extdb:pgaptmp_000847;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017353981.1;locus_tag=pgaptmp_000847;product=deoxyguanosinetriphosphate triphosphohydrolase;protein_id=extdb:pgaptmp_000847;transl_table=11	pgaptmp_000847	deoxyguanosinetriphosphate triphosphohydrolase	457396.CSBG_02435	9.59E-245	672	COG0232@1|root,COG0232@2|Bacteria,1TPEI@1239|Firmicutes,247Q1@186801|Clostridia,36E9Q@31979|Clostridiaceae	186801|Clostridia	F	Deoxyguanosinetriphosphate triphosphohydrolase	dgt		3.1.5.1	ko:K01129	ko00230,map00230		R01856	RC00017	ko00000,ko00001,ko01000				HD,HD_assoc						K01129	dgt; dGTPase [EC:3.1.5.1]
pgaptmp_000848	Protein Homology	CDS	550114	551892		+	0	ID=cds-pgaptmp_000848;Parent=gene-pgaptmp_000848;Name=extdb:pgaptmp_000848;Ontology_term=GO:0006269,GO:0003899;gbkey=CDS;gene=dnaG;go_function=DNA-directed RNA polymerase activity|0003899||IEA;go_process=DNA replication%2C synthesis of primer|0006269||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677347.1;locus_tag=pgaptmp_000848;product=DNA primase;protein_id=extdb:pgaptmp_000848;transl_table=11	pgaptmp_000848	DNA primase	457396.CSBG_02433	0	1144	COG0358@1|root,COG0358@2|Bacteria,1TQ0X@1239|Firmicutes,2480W@186801|Clostridia,36FK8@31979|Clostridiaceae	186801|Clostridia	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG			ko:K02316	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				DnaB,DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2						K02316	dnaG; DNA primase [EC:2.7.7.101]
pgaptmp_000849	Protein Homology	CDS	551923	553035		+	0	ID=cds-pgaptmp_000849;Parent=gene-pgaptmp_000849;Name=extdb:pgaptmp_000849;Ontology_term=GO:0006355,GO:0003677,GO:0016987;gbkey=CDS;gene=rpoD;go_function=DNA binding|0003677||IEA,sigma factor activity|0016987||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677348.1;locus_tag=pgaptmp_000849;product=RNA polymerase sigma factor RpoD;protein_id=extdb:pgaptmp_000849;transl_table=11	pgaptmp_000849	RNA polymerase sigma factor RpoD	457396.CSBG_02432	2.88E-251	691	COG0568@1|root,COG0568@2|Bacteria,1TPD6@1239|Firmicutes,2481I@186801|Clostridia,36E45@31979|Clostridiaceae	186801|Clostridia	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth	sigA			ko:K03086					ko00000,ko03021				Sigma70_r1_1,Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4						K03086	rpoD; RNA polymerase primary sigma factor
pgaptmp_000850	Protein Homology	CDS	553077	553769		+	0	ID=cds-pgaptmp_000850;Parent=gene-pgaptmp_000850;Name=extdb:pgaptmp_000850;Ontology_term=GO:0008033,GO:0032259,GO:0008757,GO:0160105,GO:1904047;gbkey=CDS;go_function=S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,tRNA (adenine(22)-N1)-methyltransferase activity|0160105||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=tRNA processing|0008033||IEA,methylation|0032259||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677349.1;locus_tag=pgaptmp_000850;product=tRNA (adenine(22)-N(1))-methyltransferase;protein_id=extdb:pgaptmp_000850;transl_table=11	pgaptmp_000850	tRNA (adenine(22)-N(1))-methyltransferase	457396.CSBG_02431	1.44E-158	445	COG2384@1|root,COG2384@2|Bacteria,1V3I4@1239|Firmicutes,24BJI@186801|Clostridia,36FNA@31979|Clostridiaceae	186801|Clostridia	S	SAM-dependent methyltransferase	trmK		2.1.1.217	ko:K06967					ko00000,ko01000,ko03016				Methyltransf_18,TrmK						K06967	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
pgaptmp_000851	Protein Homology	CDS	553781	554572		+	0	ID=cds-pgaptmp_000851;Parent=gene-pgaptmp_000851;Name=extdb:pgaptmp_000851;Ontology_term=GO:0051540,GO:0005737;gbkey=CDS;go_component=cytoplasm|0005737||IEA;go_function=metal cluster binding|0051540||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677350.1;locus_tag=pgaptmp_000851;product=Nif3-like dinuclear metal center hexameric protein;protein_id=extdb:pgaptmp_000851;transl_table=11	pgaptmp_000851	Nif3-like dinuclear metal center hexameric protein	457396.CSBG_02430	4.46E-183	509	COG0327@1|root,COG0327@2|Bacteria,1TQ27@1239|Firmicutes,248Q2@186801|Clostridia,36E01@31979|Clostridiaceae	186801|Clostridia	S	dinuclear metal center protein, YbgI													NIF3							
pgaptmp_000852	Protein Homology	CDS	554645	554893		+	0	ID=cds-pgaptmp_000852;Parent=gene-pgaptmp_000852;Name=extdb:pgaptmp_000852;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677351.1;locus_tag=pgaptmp_000852;product=hypothetical protein;protein_id=extdb:pgaptmp_000852;transl_table=11	pgaptmp_000852	hypothetical protein	457396.CSBG_02429	1.84E-49	157	2BC1C@1|root,325JZ@2|Bacteria,1URKY@1239|Firmicutes,24XAV@186801|Clostridia,36PUJ@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_000854	Protein Homology	CDS	555600	555752		+	0	ID=cds-pgaptmp_000854;Parent=gene-pgaptmp_000854;Name=extdb:pgaptmp_000854;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003371037.1;locus_tag=pgaptmp_000854;product=zinc-ribbon domain-containing protein;protein_id=extdb:pgaptmp_000854;transl_table=11	pgaptmp_000854	zinc-ribbon domain-containing protein	457396.CSBG_02428	1.98E-30	107	COG1278@1|root,COG1278@2|Bacteria,1VBBH@1239|Firmicutes,24QK9@186801|Clostridia,36MNT@31979|Clostridiaceae	186801|Clostridia	K	Probable zinc-ribbon domain													zf-trcl							
pgaptmp_000855	Protein Homology	CDS	556206	556601		+	0	ID=cds-pgaptmp_000855;Parent=gene-pgaptmp_000855;Note=internal stop%3B incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003360754.1;locus_tag=pgaptmp_000855;product=DUF1259 domain-containing protein;pseudo=true;transl_table=11	pgaptmp_000855	DUF1259 domain-containing protein	1415775.U729_1741	1.06E-67	207	COG1388@1|root,COG1388@2|Bacteria,1V5U7@1239|Firmicutes,24IX9@186801|Clostridia,36INE@31979|Clostridiaceae	186801|Clostridia	M	Domain of Unknown Function (DUF1259)													DUF1529							
pgaptmp_000856	Protein Homology	CDS	556858	557064		+	0	ID=cds-pgaptmp_000856;Parent=gene-pgaptmp_000856;Name=extdb:pgaptmp_000856;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677355.1;locus_tag=pgaptmp_000856;product=hypothetical protein;protein_id=extdb:pgaptmp_000856;transl_table=11	pgaptmp_000856	hypothetical protein	457396.CSBG_02426	2.05E-42	138	29UNS@1|root,30G0B@2|Bacteria,1UEYW@1239|Firmicutes,24S8S@186801|Clostridia,36NQV@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_000857	Protein Homology	CDS	557419	557709		+	0	ID=cds-pgaptmp_000857;Parent=gene-pgaptmp_000857;Name=extdb:pgaptmp_000857;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677356.1;locus_tag=pgaptmp_000857;product=hypothetical protein;protein_id=extdb:pgaptmp_000857;transl_table=11	pgaptmp_000857	hypothetical protein	457396.CSBG_02425	2.04E-57	178	2EUFA@1|root,33MXK@2|Bacteria,1VQFP@1239|Firmicutes,24S0X@186801|Clostridia,36N6B@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_000858	Protein Homology	CDS	557856	558224		+	0	ID=cds-pgaptmp_000858;Parent=gene-pgaptmp_000858;Name=extdb:pgaptmp_000858;Ontology_term=GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008677358.1;locus_tag=pgaptmp_000858;product=phage holin family protein;protein_id=extdb:pgaptmp_000858;transl_table=11	pgaptmp_000858	phage holin family protein	457396.CSBG_02424	4.24E-78	233	COG1950@1|root,COG1950@2|Bacteria,1VAPZ@1239|Firmicutes,24JZV@186801|Clostridia,36JQ6@31979|Clostridiaceae	186801|Clostridia	S	PFAM Membrane protein of													Phage_holin_4_2							
pgaptmp_000859	Protein Homology	CDS	558287	559024		-	0	ID=cds-pgaptmp_000859;Parent=gene-pgaptmp_000859;Name=extdb:pgaptmp_000859;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: protein motif:HMM:NF013539.6;locus_tag=pgaptmp_000859;product=MurR/RpiR family transcriptional regulator;protein_id=extdb:pgaptmp_000859;transl_table=11	pgaptmp_000859	MurR/RpiR family transcriptional regulator	457396.CSBG_02423	1.38E-168	471	COG1737@1|root,COG1737@2|Bacteria,1VC1T@1239|Firmicutes,24F28@186801|Clostridia,36GRP@31979|Clostridiaceae	186801|Clostridia	K	Helix-turn-helix domain, rpiR family													HTH_6,SIS							
